"doc_id","text","y"
891,"Newsgroups: sci.electronics Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!sdd.hp.com!elroy.jpl.nasa.gov!decwrl!csus.edu!netcom.com!mcmahan From: mcmahan@netcom.com (Dave Mc Mahan) Subject: Re: References for ANY IC Message-ID: <mcmahanC63z68.B3I@netcom.com> Organization:  Dave McMahan @ NetCom Services  References: <C63rIA.99L@zeno.fit.edu> Date: Mon, 26 Apr 1993 20:49:20 GMT Lines: 44   In a previous article, ree88132@zach.fit.edu (Keith Ledig) writes: >I am looking for a text/reference that will include pinouts,  >description, and functionality for just about any IC made. >Does such a text exist?  Are there docs on the Internet that >reference IC's?  It would be a great idea if each major >IC manufacturer made available to the public an anonymous >FTP site with all it's data books in the form of text files. >(ala RFC style).  This would save time and money for the >IC manufacturer since a text file costs nothing to send >around the world via internet and since most users of >IC's are found in the internet anyway.   > >Are there any books available for purchase that reference >(as many as possible)?  Or am I going to be stuck obtaining >a zillion databooks from the manufacturers (those little >phonebook-type books that are obsoleted every couple years)  We use a CD-ROM based system here.  There are about 45 CD-ROM disks and a 4-disk changer hooked to a dedicated MS-DOS computer.  It contains scanned images of data book pages for several thousand parts.  When you ask it for something it knows about (mostly active IC parts), it works quite well. THey don't handle all the varieties of transistors or diodes that exist. It is definately a start in the right direction, but they need to expand the data base to handle more types of stuff.  These systems aren't cheap.  We paid about $7,000 for the liscence and get monthly updates of some of the CD-ROM disks.  We send the old ones back to them so that they will keep sending us the updates.  I think we pay a yearly maintainence fee of about $1,500 to get the updates.  If you find the part you want, you can look at the data sheet on a page-sized monitor (it's a special monitor from SigmaSystems).  You can also print each page of the datasheet you want on a LaserJet printer.  Page printing takes a couple of minutes per page.  It can take a while to dump the 5 or 6 pages you usually need.  I have a feeling the maker wouldn't like it if we made the data available to all Internet users.    :-)    -dave  --  Dave McMahan                            mcmahan@netcom.com                                         37N 17.382    121W 59.190 ","electronic"
892,"Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!bb3.andrew.cmu.edu!andrew.cmu.edu!ck3i+ From: Christopher Kristof <ck3i+@andrew.cmu.edu> Newsgroups: sci.electronics Subject: ??? Mystery Part ??? Date: Mon, 26 Apr 1993 17:15:12 -0400 Organization: Freshman, Electrical and Computer Engineering, Carnegie Mellon, Pittsburgh, PA Lines: 16 Message-ID: <cfr53UW00YVX07GddS@andrew.cmu.edu> NNTP-Posting-Host: po4.andrew.cmu.edu      I have a mystery part labeled NEC AC100.  It's from the low voltage supply of an NEC Multisync I monitor.  It's a three lead part in a square package like a volate regulator or power transistor.  The board is labeled CR691 where the part goes.  (Possibly an SCR?)  The pin labeled G on the board goes to a zener diode (reference voltage?); the pin labeled T1 goes to the negative lead of a capacitor in the power supply, and the pin labeled T2 goes to the negative side of the bridge rectifier in the supply.      If anyone can tell me what this is, or better yet, where I can buy one just like it, please email me at ck3i@andrew.cmu.edu.  I've called NEC's ""monitor repair number"" and not only do they not know what the part is, but they don't think that they can find one to sell to me...  It makes no sense to me...  Thanks","electronic"
893,"Xref: cantaloupe.srv.cs.cmu.edu misc.consumers.house:46203 sci.electronics:54275 Newsgroups: misc.consumers.house,sci.electronics Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!darwin.sura.net!haven.umd.edu!socrates!johng From: johng@socrates.umd.edu (John Gustafson) Subject: Re: solvent for duct-tape adhesive? Message-ID: <1993Apr26.210417.2984@socrates.umd.edu> Organization: University of Maryland University College References: <1rh9b0INN2r4@snoopy.cis.ufl.edu> Date: Mon, 26 Apr 1993 21:04:17 GMT Lines: 18  ruck@beach.cis.ufl.edu (John Ruckstuhl) writes:  >I know this is a long shot, but does anyone know what solvent I should  >use to clean duct-tape adhesive from carpet?  May I tease out a sub-thread from this discussion?  Can you all please tell me how to remove  the stickers from new houses' appliances and outdoor lampposts?  Especially the lamppost, right on the glass.  Isn't there something you can rub into stuck-on labels that will release them from their death-grip on glass or other hard surfaces?  Many thanks for any help.                                                  John  John Gustafson   johng@socrates.umd.edu ","electronic"
894,"Newsgroups: sci.electronics Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!uwm.edu!msuinfo!agate!doc.ic.ac.uk!warwick!uknet!pipex!sunic!ugle.unit.no!ugle.unit.no!malmedal From: malmedal@ulke.dhmolde.no (Terje Malmedal) Subject: Ranger2.0 shareware Message-ID: <MALMEDAL.93Apr26234004@ulke.dhmolde.no> Sender: news@ugle.unit.no (NetNews Administrator) Organization: Interesting place Date: 26 Apr 93 23:40:04 Lines: 11   Hello.    The last issue of Electronics world describes Ranger 2.0 a PCB CAD program. According to the article there is a crippled version available as shareware, does anybody know of any FTP sites/BBSes where this program may be found?  Thanks in advance. --  - Terje malmedal@unix01.dhmolde.no","electronic"
895,"Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!wupost!gumby!destroyer!cs.ubc.ca!unixg.ubc.ca!reg.triumf.ca!advax From: advax@reg.triumf.ca (A.Daviel) Newsgroups: sci.electronics Subject: Re: How universal are (video) phones these days? Date: 26 Apr 1993 15:04 PST Organization: TRIUMF: Tri-University Meson Facility Lines: 17 Distribution: world Message-ID: <26APR199315043689@reg.triumf.ca> References: <1rg36hINNsr6@darkstar.UCSC.EDU> <1rh22eINNfce@shelley.u.washington.edu> NNTP-Posting-Host: reg.triumf.ca News-Software: VAX/VMS VNEWS 1.41      Just saw an article in New Scientist; AT&T videophones won't talk to (?)BTI  videophones. The AT&T ones use a 19.2kb modem, BTI uses 14.4kb. AT&T models  have to communicate using all AT&T exchanges, whereas the BTI can route  via most current exchanges. Suggestions include building standards converters  into telephone exchanges - the mind boggles :)= . The BTI design is a bit  more conservative and is better able to cope with current data compression  hardware on long-distance lines.  (not having the magazine to hand, I may have mis-remembered BTI. I think it is a British one made by GEC-Marconi, and currently selling to other countries).   Yet Another Standards Screw-up.  --  Andrew Daviel, Vancouver, Canada <advax@triumf.ca>   finger advax@reg.triumf.ca for PGP key","electronic"
896,"Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!uwm.edu!caen!batcomputer!munnari.oz.au!bunyip.cc.uq.oz.au!vd.seqeb.gov.au!bsc_graham From: bsc_graham@vd.seqeb.gov.au Newsgroups: sci.electronics Subject: FM Transmitter ICs- Help!!!!! Message-ID: <1993Apr27.080115.22046@vd.seqeb.gov.au> Date: 27 Apr 93 08:01:14 +1000 Organization: South East Queensland Electricity Board Lines: 13  I am trying to design a small 90mW 472MHz FM transmitter for remote alarm use.  Is there an FM transmitter IC available that can be used for this purpose?  Any help, circuits, info etc will be greatfully accepted.  Please reply to bsc_graham@seqeb.gov.au  Thanks in advance.  Graham Castledine. ","electronic"
897,"Newsgroups: sci.electronics Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!gatech!emory!europa.eng.gtefsd.com!darwin.sura.net!wupost!gumby!destroyer!cs.ubc.ca!mprgate!mprgate.mpr.ca!vanderby From: vanderby@mprgate.mpr.ca (David Vanderbyl) Subject: Re: Lead ACid Batteries Part 2!!! Message-ID: <1993Apr26.221422.17208@mprgate.mpr.ca> Sender: news@mprgate.mpr.ca Nntp-Posting-Host: chip Reply-To: vanderby@mprgate.mpr.ca (David Vanderbyl) Organization: MPR Teltech Ltd. References:  <1993Apr26.050848.1@ulkyvx.louisville.edu> Date: Mon, 26 Apr 1993 22:14:22 GMT Lines: 80  >The lead-acid secondary cell releases energy (electricity) with the following >chemical reaction: >  >Pb + PbO2 + 2H2SO4 --> 2PbSO4 + 2H20 >  >Lead and Lead (IV) Oxide and Sulfuric Acid produce Lead Sulfate and Water [heats of formation deleted] >The heat of reaction at 25 C is therefore -60.6 kcal per mole PbSO4 produced. >Note that lead sulfate is not very soluble (0.0048 grams per 100 grams water >at 25 C), and it will thus precipitate out of solution where the reaction is >occurring, or the cathode (positive terminal) of the battery.  (I am almost >sure it is the positive terminal where the precipitate forms, but I may be >wrong.  Oh well, I don't have a corroded battery to corrobate, and I don't feel >like thinking through it right now.)  The major problem with this is that the reaction takes place in an ACID solution. PbSO4 is soluble in an acid solution and will not precipitate out.  Also, H2SO4 is in a water solution as 2H30+ and SO4--.  Thus the heats of formation of PbSO4 and H2SO4 are for the most part irrelevant.  >What is important to notice here is that the reaction, as you knew it would be, >is exothermic, or energy discharging.  As it turns out the reaction is indeed exothermic (heat producing). (More about this later.)  What actually happens to make the battery completely useless is this: (we're talking lead-acid batteries of course) The battery slowly self discharges.  As this discharge takes place two things happen. -The level of Pb++ ions in the acid solution increases (i.e. the lead            and lead oxide plates are dissolved).         -The level of H30+ ions in the acid solution decreases (i.e. the solution            becomes less acidic, or more like water if you like). Now, as the post to which I am responding correctly stated, PbSO4 will precipitate in a WATER (non-acid) solution.  When the battery dies (i.e. is fully discharged) we end up with a high concentration of Pb++ and SO4-- in water.  So PbSO4 forms in the solution and FALLS TO THE BOTTOM OF THE BATTERY (of course this happens in varying degrees, the more discharged, the more precipitate forms).  The precipitate forms a conductive layer on the bottom of the battery.  If there is enough of the lead and lead oxide plates left to touch the precipitate (more common in a newer battery) a dead short results.  I have seen products in automotive shops to correct this condition, but they are for the most part useless.  They can dissolve the PbSO4 but cannot restore the lead and lead oxide plates properly.  You may have some success with these products for a newer battery.  [stuff deleted] >To understand why lead-acid batteries DO INDEED discharge faster when stored on >concrete as opposed to wood or earth (dirt), one should recall LeChatelier's >Principle, which can be paraphrased as:  anything subjected to some stress will >act to move to a more comfortable position.  Here are the thermal conductivities >of a some selected materials: [stuff deleted] >This is where LeChatelier's principle comes into play.  Removing energy from >the exothermic reaction will drive the reaction further to completion.  If the >reaction normally occurs at room temperature, keeping the battery at that >temperature requires the removal of any heat produced.  A concrete surface is >a better heat sink than a dirt or wood surface.  Store a battery in the corner >of a poured concrete basement, and you have 3 surfaces removing energy, which >""pulls"" the reaction along.  This stuff is just made up by the author and is completely invalid. In fact the discharge reaction takes place at a higher rate at higher temperatures.  A logical consequence of the above argument is this: ""If you really want your car to start, lower the battery temperature to  -50 to 'pull' the reaction along.""  We all know from experience (at  least those of us in Canada do (it gets cold up here)) that this is not true.  If we want to start our car on a really cold day we warm the battery.  (Besides which, there is not enough energy released through self discharge  to appreciably raise the temperature.  The air would amply dissipate any  such heat, whether the bottom of the battery was insulated or not.  This  is of course irrelevant, since you would WANT the battery to be cool  during storage.)  Just keep the battery in a cool dry place and keep it charged! ","electronic"
898,"Newsgroups: sci.electronics Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!gatech!darwin.sura.net!zaphod.mps.ohio-state.edu!usc!elroy.jpl.nasa.gov!decwrl!pa.dec.com!e2big.mko.dec.com!nntpd.lkg.dec.com!ryn.mro4.dec.com!cimill.enet.dec.com!pierson From: pierson@cimill.enet.dec.com (Dave Pierson) Subject: Re: PCMCIA Message-ID: <1993Apr26.214509.8193@ryn.mro4.dec.com> Sender: news@ryn.mro4.dec.com (USENET News System) Nntp-Posting-Host: cimill Organization: Digital Equipment Corporation References:   <1d.11083.3287.0NAC6CC5@synapse.org> Date: 26 APR 93 17:42:15     Lines: 19  In article <1d.11083.3287.0NAC6CC5@synapse.org>, martin.vuille@synapse.org (Martin Vuille) writes...  >Does anyone know who to contact to obtain a copy of the PCMCIA standard?  	PCMCIA 	1030G East Duane St 	Sunnyvale, CA 94086 USA 	408-720-0107  	See also: 	alt.periphs.pcmcia  thanks dave pierson			|the facts, as accurately as i can manage, Digital Equipment Corporation	|the opinions, my own. 40 Old Bolton Rd		|I am the NRA Stow, Mass 01775 USA		|pierson@msd26.enet.dec.com ""He has read everything, and, to his credit, written nothing.""  A J Raffles","electronic"
899,"Xref: cantaloupe.srv.cs.cmu.edu misc.consumers.house:46213 sci.electronics:54281 Newsgroups: misc.consumers.house,sci.electronics Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!darwin.sura.net!zaphod.mps.ohio-state.edu!sdd.hp.com!hpscit.sc.hp.com!news.dtc.hp.com!srgenprp!wesw From: wesw@sr.hp.com (Wes Whiteley) Subject: Re: solvent for duct-tape adhesive? Sender: news@srgenprp.sr.hp.com (News Administrator) Message-ID: <C643wp.DME@srgenprp.sr.hp.com> Date: Mon, 26 Apr 1993 22:31:36 GMT References: <1993Apr26.210417.2984@socrates.umd.edu> Organization: HP Sonoma County (SRSD/MWTD/MID) X-Newsreader: TIN [version 1.1 PL8.8] Followup-To: misc.consumers.house,sci.electronics Lines: 15   I have used a product called ""Goof-off"" it comes in a little yellow  can (about the size of a deck of playing cards).  It has worked well for removing all kinds of sticker and tape residues.  NOTE: always test a small area in an inconspicuous place before using.    Good luck,    Wes Whiteley (707) 577-5292 wesw@sr.hp.com","electronic"
900,"Newsgroups: sci.electronics Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!news.udel.edu!darwin.sura.net!zaphod.mps.ohio-state.edu!cs.utexas.edu!utnut!torn!newshost.uwo.ca!valve.heart.rri.uwo.ca!wlsmith From: wlsmith@valve.heart.rri.uwo.ca (Wayne Smith) Subject: Pre-fab PC case/power supplies and CSA/UL/FCC stuff Organization: (this space for rent) Date: Mon, 26 Apr 1993 22:38:13 GMT Message-ID: <1993Apr26.223813.25600@julian.uwo.ca> Sender: news@julian.uwo.ca (USENET News System) Nntp-Posting-Host: valve.heart.rri.uwo.ca Lines: 11  What kind of CSA/UL/FCC approval do $60+ mail-order PC computer cases and power supplies have?    Can I assume that the certification process for small-scale custom hardware (ie digital/analog circuitry) is reduced, or even eliminated, if I use such a case and (certified) power supply?  Also, assuming that I use a ""certified"" power supply, have I satisfied the requirements of CSA/UL approval, and possibly FCC approval as well? Do mail-order PC cases satisfy FCC certification?  Is FCC certification even necessary for scientific (non-commercial/non-residential) use?","electronic"
901,"Xref: cantaloupe.srv.cs.cmu.edu misc.consumers.house:46218 sci.electronics:54283 Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!pacific.mps.ohio-state.edu!linac!uwm.edu!cs.utexas.edu!swrinde!elroy.jpl.nasa.gov!nntp-server.caltech.edu!josephc From: josephc@cco.caltech.edu (Joseph Chiu) Newsgroups: misc.consumers.house,sci.electronics Subject: Re: solvent for duct-tape adhesive? Date: 26 Apr 1993 23:01:39 GMT Organization: California Institute of Technology, Pasadena Lines: 11 Message-ID: <1rhpkjINN7nm@gap.caltech.edu> References: <1rh9b0INN2r4@snoopy.cis.ufl.edu> NNTP-Posting-Host: sandman.caltech.edu  ruck@beach.cis.ufl.edu (John Ruckstuhl) writes:  At least locally, many shops carry a product called Goo Gone.  It works well on scummy-gummy-sticky-goop-that-won't-go-away...  As always, color test in an inconspicuous corner before use.  --  Joseph Chiu        | josephc@cco.caltech.edu  ""OS/2: You gotta get this thing!""  MSC 380 - Caltech  |         Pasadena, CA 91126 |  Happiness is suspending X-Wings to make an appointment +1 818 449 5457    |  calendar entry and to send a fax, and resuming the game.","electronic"
902,"Xref: cantaloupe.srv.cs.cmu.edu comp.os.msdos.programmer:23441 alt.msdos.programmer:6877 sci.electronics:54284 Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!pacific.mps.ohio-state.edu!linac!uwm.edu!wupost!emory!europa.eng.gtefsd.com!darwin.sura.net!newsserver.jvnc.net!newsserver.cshl.org!newsserver.cshl.org!not-for-mail From: dhollman@phage.cshl.org ( CSHL) Newsgroups: comp.os.msdos.programmer,alt.msdos.programmer,sci.electronics Subject: Re: How to the disks copy protected. Date: 26 Apr 1993 19:06:32 -0400 Organization: Cold Spring Harbor Lab Lines: 9 Message-ID: <1rhptoINNmqr@phage.cshl.org> References: <1993Apr23.210145.1850@csus.edu> <1993Apr24.142642.17407@miavx1.acs.muohio.edu> NNTP-Posting-Host: phage.cshl.org  I still think a major point is being missed... If you are worried about software pirates, NOTHING will stop them. These are people who crack software (mostly games, but so what) daily for fun. They can usually find a crack around anything, especially if the manufacturer leaves a hole for such a thing.  --  |-----------------------------------------------------------------------------| |    Are we having fun yet?                                                   | |-----------------------------------------------------------------------------|","electronic"
903,"Xref: cantaloupe.srv.cs.cmu.edu misc.consumers:68153 sci.electronics:54285 Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!darwin.sura.net!gatech!hubcap!ncrcae!ncrhub2!ncr-mpd!bbking!scotts From: scotts@bbking.FtCollinsCO.NCR.COM ( Scott Sherman) Newsgroups: misc.consumers,sci.electronics Subject: Re: Radar/Laser Detectors Message-ID: <3929@ncr-mpd.FtCollinsCO.NCR.COM> Date: 26 Apr 93 21:26:36 GMT References: <GORNISH.93Apr26111045@sp1.csrd.uiuc.edu> Sender: uucp@ncr-mpd.FtCollinsCO.NCR.COM Distribution: world Organization: NCR Microelectronics Products Division (an AT&T Company) Lines: 20  In article <GORNISH.93Apr26111045@sp1.csrd.uiuc.edu>, gornish@sp1.csrd.uiuc.edu (Edward H. Gornish) writes: |> What are people's opinions about laser detectors?  Escort makes a |> laser detector, the Passport 1000, and claims it works fine.  However, |> I've talked to some people who have said that it will only work if you |> are lucky - i.e. if the cop happens to point his laser at a car in |> front of you, and the laser beam happens to reflect back to your |> detector.  Otherwise it won't work.  Regular radar, of course, travels |> in all directions; hence it is more detectable.  Any comments? |>  |> Escort has a deal (till the end of April, I think), where if you buy |> their wideband (Passport 3200 - X, K, Ka) and laser detectors, you'll |> save $60 off of buying them separately.  In this case, the addition of |> the laser detector over the Passport 3200 is only $40 (i.e. Passport |> 1000 normally costs $100).  Uniden makes an all in one unit (X, K, Ka, Laser) for about $130. Colorado Radar sells passive radar jammers, the passive supposedly being legal, for about $100. wont help you with Laser however.  Scott","electronic"
904,"Newsgroups: sci.electronics Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!darwin.sura.net!newsserver.jvnc.net!stevens-tech.edu!vaxc.stevens-tech.edu!u95_dgold From: u95_dgold@vaxc.stevens-tech.edu Subject: Re: solvent for duct-tape adhesive? Message-ID: <1993Apr26.191330.1@vaxc.stevens-tech.edu> Lines: 21 Sender: news@dmi.stevens-tech.edu (USENET News System) Organization: Stevens Institute Of Technology References: <1rh9b0INN2r4@snoopy.cis.ufl.edu> <1993Apr26.210417.2984@socrates.umd.edu> Date: Tue, 27 Apr 1993 00:13:30 GMT  In article <1993Apr26.210417.2984@socrates.umd.edu>, johng@socrates.umd.edu (John Gustafson) writes: > ruck@beach.cis.ufl.edu (John Ruckstuhl) writes: >  >>I know this is a long shot, but does anyone know what solvent I should  >>use to clean duct-tape adhesive from carpet? >  > May I tease out a sub-thread from this discussion? >  > Can you all please tell me how to remove  the stickers from new houses' > appliances and outdoor lampposts?  Especially the lamppost, right on > the glass.  Isn't there something you can rub into stuck-on labels that > will release them from their death-grip on glass or other hard surfaces? >  > Many thanks for any help.   >  >                                               John >  > John Gustafson   johng@socrates.umd.edu >   Try WD-40","electronic"
905,"Xref: cantaloupe.srv.cs.cmu.edu misc.consumers.house:46222 sci.electronics:54287 Newsgroups: misc.consumers.house,sci.electronics Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!sol.ctr.columbia.edu!usenet.ucs.indiana.edu!reid.ucs.indiana.edu!reid From: reid@ucs.indiana.edu (Frank Reid) Subject: Re: solvent for duct-tape adhesive? Message-ID: <reid.194.735866512@ucs.indiana.edu> Lines: 17 Sender: news@usenet.ucs.indiana.edu (USENET News System) Nntp-Posting-Host: reid.ucs.indiana.edu Organization: Indiana University References: <1rh9b0INN2r4@snoopy.cis.ufl.edu> <1993Apr26.210417.2984@socrates.umd.edu> Date: Mon, 26 Apr 1993 23:21:52 GMT  In article <1993Apr26.210417.2984@socrates.umd.edu> johng@socrates.umd.edu (John Gustafson) writes: >>I know this is a long shot, but does anyone know what solvent I should  >>use to clean duct-tape adhesive from carpet? > >May I tease out a sub-thread from this discussion? > >Can you all please tell me how to remove  the stickers from new houses' >appliances and outdoor lampposts?  Especially the lamppost, right on >the glass.  Isn't there something you can rub into stuck-on labels that >will release them from their death-grip on glass or other hard surfaces?  ""Petroleum naphtha,"" available at most hardware stores, will remove most adhesives.  --  Frank     reid@ucs.indiana.edu","electronic"
906,"Xref: cantaloupe.srv.cs.cmu.edu sci.electronics:54288 comp.lsi:2801 Newsgroups: sci.electronics,comp.lsi Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!darwin.sura.net!rouge!yxy4145 From: yxy4145@ucs.usl.edu (Yu Yingbin) Subject: Does any one know what is the biggest ROM for present ? Message-ID: <1993Apr27.000324.13504@usl.edu> Sender: anon@usl.edu (Anonymous NNTP Posting) Organization: Univ. of Southwestern La., Lafayette Date: Tue, 27 Apr 1993 00:03:24 GMT Lines: 3           Please replay to : yxy4145@usl.edu                                   Thanks a lot ","electronic"
907,"Xref: cantaloupe.srv.cs.cmu.edu misc.consumers.house:46233 sci.electronics:54289 Newsgroups: misc.consumers.house,sci.electronics Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!cs.utexas.edu!uunet!mnemosyne.cs.du.edu!nyx!gvolk From: gvolk@nyx.cs.du.edu (Greg Volk) Subject: Re: solvent for duct-tape adhesive? Message-ID: <1993Apr26.235820.10742@mnemosyne.cs.du.edu> Sender: gvolk@nyx.cs.du.edu  Organization: Nyx, Public Access Unix @ U. of Denver Math/CS dept. References: <1rh9b0INN2r4@snoopy.cis.ufl.edu> <1993Apr26.210417.2984@socrates.umd.edu> Date: Mon, 26 Apr 93 23:58:20 GMT Lines: 6  What I usually use...and this stuff is only good on glass....is either Acetone, or a little Benzene. The latter of the two is a bit dangerous (possibly a  carcinogen(sp?)) but it usualy gets the job done. I imagine you can you the two solvents on most metals as well as glass, but keep the stuff away from plastic. Better yet, you may just want to go to your local hardware store and ask them what they use. ","electronic"
908,"Xref: cantaloupe.srv.cs.cmu.edu misc.consumers.house:46250 sci.electronics:54290 Newsgroups: misc.consumers.house,sci.electronics Path: cantaloupe.srv.cs.cmu.edu!rochester!cornell!batcomputer!caen!zaphod.mps.ohio-state.edu!swrinde!elroy.jpl.nasa.gov!jato!csi!rrunner!eldred From: eldred@rrunner.jpl.nasa.gov (Dan Eldred) Subject: Re: solvent for duct-tape adhesive? Message-ID: <1993Apr27.004240.24401@csi.jpl.nasa.gov> Sender: usenet@csi.jpl.nasa.gov (Network Noise Transfer Service) Nntp-Posting-Host: rrunner Organization: Jet Propulsion Laboratory References: <1rh9b0INN2r4@snoopy.cis.ufl.edu> Date: Tue, 27 Apr 1993 00:42:40 GMT Lines: 12  In article <1rh9b0INN2r4@snoopy.cis.ufl.edu> ruck@beach.cis.ufl.edu (John Ruckstuhl) writes: >I know this is a long shot, but does anyone know what solvent I should  >use to clean duct-tape adhesive from carpet? >Someone taped wires to the carpet, and now it is time to move out. > I don't know for sure that this will work, but you might try MEK (methyl ethyl keytone?).  It worked getting the stickum left over from shelf paper, and is available at paint stores.  Use a carbon gas mask and lots of ventilation--this stuff really stinks!  	- Dan ","electronic"
909,"Xref: cantaloupe.srv.cs.cmu.edu misc.consumers.house:46251 sci.electronics:54291 Path: cantaloupe.srv.cs.cmu.edu!rochester!cornell!batcomputer!caen!sdd.hp.com!hplabs!unix.sri.com!unix.sri.com!not-for-mail From: mxmora@unix.sri.com (Matt Mora) Newsgroups: misc.consumers.house,sci.electronics Subject: Re: solvent for duct-tape adhesive? Date: 26 Apr 1993 15:29:10 -0700 Organization: SRI International, Menlo Park, CA Lines: 39 Message-ID: <1rhnnm$jda@unix.sri.com> References: <1rh9b0INN2r4@snoopy.cis.ufl.edu> <1993Apr26.210417.2984@socrates.umd.edu>  In article <1993Apr26.210417.2984@socrates.umd.edu> johng@socrates.umd.edu (John Gustafson) writes: >ruck@beach.cis.ufl.edu (John Ruckstuhl) writes:  >>I know this is a long shot, but does anyone know what solvent I should  >>use to clean duct-tape adhesive from carpet?   I use WD-40.   >May I tease out a sub-thread from this discussion?  >Can you all please tell me how to remove  the stickers from new houses' >appliances and outdoor lampposts?  Especially the lamppost, right on >the glass.  Isn't there something you can rub into stuck-on labels that >will release them from their death-grip on glass or other hard surfaces?  >Many thanks for any help.     Try WD-40.      Xavier        --  ___________________________________________________________ Matthew Xavier Mora                    Matt_Mora@qm.sri.com SRI International                       mxmora@unix.sri.com 333 Ravenswood Ave                    Menlo Park, CA. 94025","electronic"
910,"Path: cantaloupe.srv.cs.cmu.edu!rochester!cornell!batcomputer!caen!sdd.hp.com!hplabs!unix.sri.com!unix.sri.com!not-for-mail From: mxmora@unix.sri.com (Matt Mora) Newsgroups: sci.electronics Subject: Re: WD-40 as moisture repellant (was Lead Acid batteries & C Date: 26 Apr 1993 15:40:08 -0700 Organization: SRI International, Menlo Park, CA Lines: 34 Message-ID: <1rhoc8$ju0@unix.sri.com> References: <1993Apr21.204556.21262@cronkite.ocis.temple.edu> <1993Apr25.094202.3978@lugb.latrobe.edu.au> <1993Apr25.223611.1@auvax1.adelphi.edu>  In article <1993Apr25.223611.1@auvax1.adelphi.edu> schmidt@auvax1.adelphi.edu writes:  >platen, etc flew across the room, and several people in the room almost had >heart attacks.  Beware the explosive properties of WD40 vapor. >   We use it as starting fluid for jet ski's. The fact that its a lubricant  works very well since jet ski's are 2 cycle. It also helps when a ski floods with water because we clean the spark plus with the stuff.   OB sci.electronics:   I have an office/studio in my garage with a phone in it. Our wireless phone has a page feature where you can make the phone or hand set ring to get the attention of the other person. Is there a simple circuit that I can use over the second pair of wires (or the first pair) to emulate this effect with the phone in the garage? (ie push a button to make the phone ring in the house or push a button to make it ring in the garage.)    Thanks   Xavier   --  ___________________________________________________________ Matthew Xavier Mora                    Matt_Mora@qm.sri.com SRI International                       mxmora@unix.sri.com 333 Ravenswood Ave                    Menlo Park, CA. 94025","electronic"
