"uniqueID","tires","Weight","Quarterly_Tax","Doors","CC","Automatic","Met_Color","HP","Fuel_Type","KM","Age_08_04","Price"
819,1,1035,69,5,1600,0,1,110,"Petrol",70500,62,8950
820,1,1135,185,5,2000,0,0,72,"Diesel",70453,60,10900
821,1,1050,69,3,1600,0,1,110,"Petrol",70218,59,9450
822,1,1035,69,4,1600,0,1,110,"Petrol",70116,64,8450
823,1,1075,85,5,1600,0,1,110,"Petrol",70068,65,9500
824,1,1065,19,3,1587,1,1,107,"Petrol",70000,67,10500
825,1,1015,69,3,1300,0,1,86,"Petrol",70000,68,6950
826,1,1035,69,4,1600,0,0,110,"Petrol",69103,68,9750
827,1,1035,69,5,1300,0,1,86,"Petrol",69022,58,6950
828,1,1065,85,3,1600,0,1,110,"Petrol",69000,67,9650
829,1,1065,85,3,1600,0,1,110,"Petrol",68865,68,9950
830,1,1025,69,3,1300,0,0,86,"Petrol",68723,58,9250
831,1,1070,85,5,1600,0,1,110,"Petrol",68453,63,8950
832,1,1050,69,5,1300,0,0,86,"Petrol",68238,63,9900
833,1,1085,85,5,1600,0,1,110,"Petrol",68153,63,10995
834,1,1075,85,5,1600,0,0,110,"Petrol",68000,65,10500
835,1,1015,69,3,1300,0,1,86,"Petrol",68000,65,8950
836,1,1065,85,3,1600,0,1,110,"Petrol",67762,67,9750
837,1,1075,85,5,1600,0,1,110,"Petrol",67146,68,10950
838,1,1035,69,5,1300,0,1,86,"Petrol",67110,67,9750
839,1,1065,85,3,1600,0,1,110,"Petrol",67010,59,9950
840,1,1035,69,4,1600,0,1,110,"Petrol",67003,65,10500
841,1,1045,69,3,1300,1,0,86,"Petrol",66785,68,10400
842,1,1010,69,3,1332,0,0,86,"Petrol",66550,68,8800
843,1,1065,85,3,1600,0,1,110,"Petrol",66259,61,10500
844,1,1070,85,5,1600,0,0,110,"Petrol",66082,62,9250
845,1,1015,69,3,1300,0,1,86,"Petrol",66000,65,7800
846,1,1050,69,3,1600,0,0,110,"Petrol",66000,61,9950
847,1,1065,85,3,1600,0,1,110,"Petrol",65896,63,10750
848,1,1075,85,5,1600,0,1,110,"Petrol",65785,67,10950
849,1,1070,85,4,1600,1,1,110,"Petrol",65513,65,9950
850,1,1070,85,5,1600,0,1,110,"Petrol",65463,59,9950
851,1,1000,69,4,1300,0,1,86,"Petrol",65400,68,8100
852,1,1050,69,3,1600,0,1,110,"Petrol",65259,60,9250
853,1,1050,69,3,1600,0,1,110,"Petrol",65000,64,7800
854,1,1070,85,5,1600,0,0,110,"Petrol",65000,68,9000
855,1,1035,69,4,1600,0,0,110,"Petrol",65000,57,8950
856,1,1020,69,3,1300,0,0,86,"Petrol",64966,62,8950
857,1,1075,85,5,1600,0,1,110,"Petrol",64950,68,9950
858,1,1070,85,5,1600,0,1,110,"Petrol",64914,60,8500
859,1,1075,85,5,1600,0,1,110,"Petrol",64797,62,7995
860,1,1050,69,3,1600,0,1,110,"Petrol",64772,65,8750
861,1,1020,69,3,1300,0,0,86,"Petrol",64690,63,9750
862,1,1070,85,5,1600,0,0,110,"Petrol",64630,65,10950
863,1,1085,85,5,1600,0,1,110,"Petrol",64613,67,9750
864,1,1015,69,3,1300,0,0,86,"Petrol",64383,60,8200
865,1,1075,85,5,1600,0,0,110,"Petrol",64000,68,8950
866,1,1015,69,3,1300,0,0,86,"Petrol",63881,66,9500
867,1,1135,185,5,2000,0,0,72,"Diesel",63870,58,10950
868,1,1065,85,5,1300,1,0,86,"Petrol",63328,66,9750
869,1,1065,85,5,1300,1,1,86,"Petrol",63000,65,9950
870,1,1050,69,3,1300,1,0,86,"Petrol",63000,61,10450
871,1,1050,69,3,1600,0,0,110,"Petrol",62396,65,9850
872,1,1075,85,5,1600,0,1,110,"Petrol",62377,62,9450
873,1,1050,69,3,1600,0,1,110,"Petrol",62316,67,10295
874,1,1065,85,3,1600,0,1,110,"Petrol",62292,68,9750
875,1,1050,69,3,1600,0,1,110,"Petrol",62225,65,8950
876,1,1075,85,5,1600,0,0,110,"Petrol",62222,68,9900
877,1,1035,69,5,1300,0,1,86,"Petrol",62135,66,8750
878,1,1075,85,5,1600,0,1,110,"Petrol",62024,58,9950
879,1,1015,69,3,1300,0,1,86,"Petrol",61977,60,8500
880,1,1035,69,4,1600,0,1,110,"Petrol",61930,62,9950
881,1,1050,69,3,1600,0,0,110,"Petrol",61682,57,10950
882,1,1035,69,4,1600,0,1,110,"Petrol",61568,68,9795
883,1,1035,69,4,1600,0,1,110,"Petrol",61504,68,8750
884,1,1050,69,3,1600,0,1,110,"Petrol",61384,65,8250
885,1,1075,85,5,1600,0,1,110,"Petrol",61343,58,9950
886,1,1075,85,5,1600,0,0,110,"Petrol",61254,62,9950
887,1,1050,69,3,1600,0,1,110,"Petrol",61166,59,10500
888,1,1040,69,5,1300,0,1,86,"Petrol",61149,62,9750
889,1,1090,85,5,1600,0,1,110,"Petrol",61144,61,11250
890,1,1050,69,3,1600,0,1,110,"Petrol",61127,59,8900
891,1,1015,69,3,1300,0,1,86,"Petrol",61100,60,7950
892,1,1075,85,5,1600,0,1,110,"Petrol",61100,68,11500
893,1,1050,69,3,1600,0,1,110,"Petrol",61000,57,9450
894,1,1015,69,3,1300,0,1,86,"Petrol",60724,65,7995
895,1,1045,69,5,1300,0,1,86,"Petrol",60708,59,10995
896,1,1050,69,3,1600,0,1,110,"Petrol",60532,61,8950
897,1,1030,69,4,1300,1,0,86,"Petrol",60000,67,8250
898,1,1015,69,3,1300,0,1,86,"Petrol",60000,66,8950
899,1,1015,69,3,1300,0,1,86,"Petrol",60000,65,8950
900,1,1035,69,5,1300,0,0,86,"Petrol",59295,62,9500
901,1,1015,69,3,1300,0,0,86,"Petrol",59264,65,7500
902,1,1050,69,3,1600,0,0,110,"Petrol",59000,63,8950
903,1,1035,19,5,1300,0,1,86,"Petrol",59000,63,9950
904,1,1075,19,5,1600,0,0,110,"Petrol",59000,65,9750
905,1,1070,85,5,1600,0,1,110,"Petrol",59000,61,9450
906,1,1050,69,3,1600,0,0,110,"Petrol",59000,65,9950
907,1,1055,85,3,1600,0,1,110,"Petrol",58860,68,9750
908,1,1050,69,3,1600,0,0,110,"Petrol",58829,65,8950
909,1,1070,85,5,1600,0,1,110,"Petrol",58654,66,8250
910,1,1015,69,3,1300,0,1,86,"Petrol",58300,65,7750
911,1,1050,69,3,1600,0,1,110,"Petrol",58269,60,8950
912,1,1075,85,5,1600,0,1,110,"Petrol",58136,64,9950
913,1,1085,85,3,1600,1,1,107,"Petrol",58113,66,9450
914,1,1065,85,3,1600,0,1,110,"Petrol",58058,67,12950
915,1,1050,69,3,1600,0,1,110,"Petrol",58000,58,9950
916,1,1065,85,3,1600,0,1,110,"Petrol",58000,62,10495
917,1,1035,69,5,1300,0,1,86,"Petrol",57565,68,7950
918,1,1115,85,5,1600,1,0,107,"Petrol",57413,63,10500
919,1,1075,85,5,1600,0,1,110,"Petrol",57374,65,8950
920,1,1075,85,5,1600,0,1,110,"Petrol",57179,62,9900
921,1,1065,85,3,1600,0,1,110,"Petrol",57169,61,9995
922,1,1065,85,3,1600,0,1,110,"Petrol",57124,63,9950
923,1,1050,69,3,1600,0,1,110,"Petrol",57000,63,9950
924,1,1050,69,3,1600,0,0,110,"Petrol",57000,67,8250
925,1,1035,69,5,1300,0,1,86,"Petrol",57000,63,9950
926,1,1015,69,3,1300,0,0,86,"Petrol",56259,59,8950
927,1,1080,85,3,1600,1,1,107,"Petrol",56209,62,10950
928,1,1000,69,4,1300,0,0,86,"Petrol",56074,67,9250
929,1,1070,85,5,1600,0,1,110,"Petrol",55942,63,9950
930,1,1045,69,5,1300,0,1,86,"Petrol",55844,57,9995
931,1,1020,69,3,1300,0,0,86,"Petrol",55747,61,8750
932,1,1045,69,5,1300,0,0,86,"Petrol",55478,58,10950
933,1,1105,85,5,1600,1,0,107,"Petrol",55085,60,10350
934,1,1070,85,5,1600,0,1,110,"Petrol",55061,65,9950
935,1,1015,69,3,1300,0,1,86,"Petrol",55000,65,8950
936,1,1075,85,5,1600,0,0,110,"Petrol",55000,57,10950
937,1,1075,85,5,1600,0,1,110,"Petrol",54936,63,10950
938,1,1070,85,5,1600,0,1,110,"Petrol",54875,68,8950
939,1,1050,69,3,1600,0,0,110,"Petrol",54847,67,8900
940,1,1065,85,3,1600,0,1,110,"Petrol",54554,60,10250
941,1,1035,69,5,1600,0,1,110,"Petrol",54125,61,9450
942,1,1055,85,3,1600,0,1,110,"Petrol",54000,61,9250
943,1,1075,85,5,1600,0,1,110,"Petrol",54000,57,10500
944,1,1035,69,5,1300,0,0,86,"Petrol",54000,58,7350
945,1,1135,19,3,1600,0,1,110,"Petrol",54000,57,10250
946,1,1075,85,5,1600,0,1,110,"Petrol",53285,62,10250
947,1,1075,85,5,1600,0,1,110,"Petrol",53053,65,11500
948,1,1075,19,3,1587,1,1,110,"Petrol",53000,68,8950
949,1,1015,69,3,1300,0,0,86,"Petrol",53000,68,7750
950,1,1050,69,3,1600,0,1,110,"Petrol",52968,64,9500
951,1,1015,69,3,1300,0,1,86,"Petrol",52800,67,8450
952,1,1050,69,3,1600,0,0,110,"Petrol",52548,57,8950
953,1,1035,69,4,1600,0,1,110,"Petrol",52487,60,8400
954,1,1015,69,3,1300,0,0,86,"Petrol",52383,66,9250
955,1,1035,69,4,1600,0,1,110,"Petrol",52112,61,8900
956,1,1050,69,3,1600,0,0,110,"Petrol",51712,58,8750
957,1,1105,85,5,1600,1,0,110,"Petrol",51421,58,10950
958,1,1000,69,4,1300,0,1,86,"Petrol",51235,61,8950
959,1,1015,69,3,1300,0,1,86,"Petrol",51000,65,8950
960,1,1070,85,5,1600,0,1,110,"Petrol",50925,61,8895
961,1,1480,19,3,1300,0,0,86,"Petrol",50806,66,9390
962,1,1070,85,5,1600,0,1,110,"Petrol",50469,59,8750
963,1,1075,85,5,1600,0,1,110,"Petrol",50173,61,9750
964,1,1075,85,5,1600,0,1,110,"Petrol",50000,62,9950
965,1,1065,85,3,1600,0,0,110,"Petrol",49942,65,10950
966,1,1085,85,5,1600,0,0,110,"Petrol",49585,67,9900
967,1,1035,69,4,1600,0,1,110,"Petrol",49258,62,9500
968,1,1050,69,3,1600,0,0,110,"Petrol",49000,61,9950
969,1,1055,85,5,1600,0,0,110,"Petrol",48738,63,9950
970,1,1040,69,5,1300,0,1,86,"Petrol",47750,62,10500
971,1,1015,69,3,1300,0,0,86,"Petrol",47612,63,9950
972,1,1035,69,5,1300,0,1,86,"Petrol",47500,68,10495
973,1,1050,69,3,1600,0,0,110,"Petrol",47237,66,9500
974,1,1015,69,3,1300,0,1,86,"Petrol",47171,58,8500
975,1,1035,69,4,1600,0,0,110,"Petrol",47060,60,10450
976,1,1015,69,3,1300,0,1,86,"Petrol",47014,65,8950
977,1,1025,69,3,1300,0,1,86,"Petrol",46929,59,9900
978,1,1035,69,5,1300,0,0,86,"Petrol",46000,63,8900
979,1,1050,69,3,1600,0,0,110,"Petrol",45681,65,8745
980,1,1015,69,3,1300,0,1,86,"Petrol",45549,65,8750
981,1,1050,69,5,1600,0,1,110,"Petrol",45000,57,10750
982,1,1050,69,3,1600,0,1,110,"Petrol",45000,57,9750
983,1,1075,85,5,1600,0,0,110,"Petrol",45000,65,8850
984,1,1035,69,5,1300,0,1,86,"Petrol",45000,66,7950
985,1,1035,69,4,1600,0,1,110,"Petrol",45000,63,9450
986,1,1085,85,3,1600,1,0,107,"Petrol",45000,61,9950
987,1,1035,69,4,1600,0,1,110,"Petrol",44944,63,8250
988,1,1015,19,3,1300,0,0,86,"Petrol",44597,61,9950
989,1,1015,69,3,1300,0,0,86,"Petrol",44458,68,9995
990,1,1070,85,5,1600,0,0,110,"Petrol",43818,59,9950
991,1,1070,85,5,1600,0,1,110,"Petrol",43426,60,10495
992,1,1114,72,4,1600,1,1,110,"CNG",43000,58,7950
993,1,1035,69,5,1600,0,1,110,"Petrol",43000,68,8950
994,1,1075,85,5,1600,0,0,110,"Petrol",43000,57,9695
995,1,1015,69,3,1300,0,0,86,"Petrol",43000,64,7750
996,1,1050,69,3,1600,0,1,110,"Petrol",42750,68,9950
997,1,1075,85,5,1600,0,1,110,"Petrol",42102,67,9950
998,1,1114,19,5,1600,0,1,110,"Petrol",41586,63,9950
999,1,1070,85,5,1600,0,0,110,"Petrol",41200,64,9900
1000,1,1025,69,3,1300,0,0,86,"Petrol",40214,57,10950
1001,1,1000,69,4,1300,0,1,86,"Petrol",40000,60,8950
1002,1,1045,69,3,1300,1,1,86,"Petrol",39222,66,8950
1003,1,1050,69,3,1600,0,1,110,"Petrol",39144,66,8250
1004,1,1075,85,5,1600,0,1,110,"Petrol",39000,62,10250
1005,1,1070,85,5,1600,0,1,110,"Petrol",38019,61,8750
1006,1,1070,85,5,1600,0,1,110,"Petrol",37759,68,9750
1007,1,1085,85,5,1600,0,0,110,"Petrol",37500,61,10950
1008,1,1050,69,3,1600,0,1,110,"Petrol",37111,60,10950
1009,1,1015,69,3,1300,0,0,86,"Petrol",37000,62,9750
1010,1,1050,69,3,1600,0,1,110,"Petrol",36954,59,8900
1011,1,1070,85,5,1600,0,0,110,"Petrol",36943,60,9500
1012,1,1050,69,5,1300,0,0,86,"Petrol",36923,63,9950
1013,1,1050,69,3,1600,0,0,110,"Petrol",36658,66,9950
1014,1,1015,69,3,1300,0,1,86,"Petrol",36000,65,8250
1015,1,1065,85,3,1600,0,1,110,"Petrol",36000,65,10450
1016,1,1065,85,3,1600,0,1,110,"Petrol",35512,62,10950
1017,1,1015,69,3,1300,0,1,86,"Petrol",35283,65,9250
1018,1,1050,69,3,1600,0,1,110,"Petrol",35000,68,8900
1019,1,1045,69,5,1300,0,1,86,"Petrol",35000,57,10900
1020,1,1050,69,3,1600,0,0,110,"Petrol",34114,64,9750
1021,1,1075,85,5,1600,0,0,110,"Petrol",34000,58,11950
1022,1,1000,69,4,1300,0,1,86,"Petrol",33847,68,7900
1023,1,1035,69,4,1600,0,0,110,"Petrol",33535,57,10900
1024,1,1050,69,3,1600,0,0,110,"Petrol",33000,65,10450
1025,1,1085,85,5,1600,0,1,110,"Petrol",32150,59,10950
1026,1,1015,69,3,1300,0,1,86,"Petrol",31588,65,9950
1027,1,1065,85,3,1600,0,1,110,"Petrol",31480,60,10750
1028,1,1070,85,5,1600,0,1,110,"Petrol",31307,57,9900
1029,1,1035,69,4,1600,0,1,110,"Petrol",31000,68,10750
1030,1,1075,85,5,1600,0,1,110,"Petrol",30634,58,10450
1031,1,1000,69,4,1300,0,1,86,"Petrol",30300,68,9450
1032,1,1045,69,3,1300,1,1,86,"Petrol",28500,60,10750
1033,1,1075,85,5,1600,0,0,110,"Petrol",28500,60,10950
1034,1,1015,69,3,1300,0,0,86,"Petrol",28000,57,10000
1035,1,1055,85,3,1600,0,0,110,"Petrol",26698,68,10500
1036,1,1085,85,3,1600,1,0,107,"Petrol",26000,62,12500
1037,1,1035,69,5,1300,0,1,86,"Petrol",25505,62,8950
1038,1,1075,85,5,1600,0,1,110,"Petrol",25000,58,10500
1039,1,1050,69,3,1600,0,1,110,"Petrol",22835,66,9245
1040,1,1075,85,5,1600,0,1,110,"Petrol",22705,59,10950
1041,1,1015,69,3,1300,0,1,86,"Petrol",22178,63,9500
1042,1,1050,69,3,1600,0,1,110,"Petrol",17345,62,10900
1043,1,1030,69,4,1300,1,1,86,"Petrol",15535,67,10950
1044,1,1035,69,5,1300,0,0,86,"Petrol",15110,66,9450
1045,1,1172,40,5,2000,0,0,72,"Diesel",232940,73,5900
1046,1,1150,185,5,2000,0,0,72,"Diesel",218118,79,6950
1047,1,1135,185,5,2000,0,1,72,"Diesel",217764,78,6000
1048,1,1114,197,5,1600,0,1,110,"CNG",207114,79,5250
1049,1,1135,64,3,2000,0,1,72,"Diesel",203254,74,4400
1050,1,1100,185,4,2000,0,1,72,"Diesel",200732,77,6750
1051,1,1135,185,5,2000,0,0,72,"Diesel",197501,69,8500
1052,1,1120,185,3,2000,0,0,72,"Diesel",194765,80,6150
1053,1,1150,185,5,2000,0,0,72,"Diesel",191620,76,6950
1054,1,1115,185,3,2000,0,0,72,"Diesel",183277,76,5750
1055,1,1100,185,4,2000,0,1,72,"Diesel",180378,78,8750
1056,1,1115,185,3,2000,0,0,72,"Diesel",178800,70,6500
1057,1,1075,85,5,1600,0,1,110,"Petrol",176177,73,5950
1058,1,1035,69,5,1300,0,0,86,"Petrol",176000,78,6500
1059,1,1135,64,5,2000,0,1,72,"Diesel",172980,77,10500
1060,1,1100,185,4,2000,0,0,72,"Diesel",170000,77,8500
1061,1,1050,19,3,1600,0,1,110,"Petrol",164000,71,7950
1062,1,1015,69,3,1300,0,1,86,"Petrol",161775,78,5800
1063,1,1015,69,3,1300,0,0,86,"Petrol",160000,80,6750
1064,1,1115,185,3,2000,0,0,72,"Diesel",159968,78,6950
1065,1,1050,69,3,1600,0,0,110,"Petrol",159908,74,5740
1066,1,1015,69,3,1300,0,0,86,"Petrol",158492,73,6550
1067,1,1115,185,3,2000,0,1,72,"Diesel",156204,69,8950
1068,1,1035,69,5,1300,0,1,86,"Petrol",156169,73,6750
1069,1,1050,69,3,1600,0,0,110,"Petrol",155210,78,7950
1070,1,1115,185,3,2000,0,0,72,"Diesel",155000,69,7950
1071,1,1140,185,5,2000,0,1,72,"Diesel",154900,76,7450
1072,1,1150,185,5,2000,0,1,72,"Diesel",151300,70,7750
1073,1,1094,197,5,1600,0,1,110,"CNG",151000,71,6450
1074,1,1135,64,3,2000,0,1,72,"Diesel",150000,75,7900
1075,1,1115,185,3,2000,0,1,72,"Diesel",146304,69,6900
1076,1,1015,69,3,1300,0,0,86,"Petrol",146197,75,5600
1077,1,1035,69,4,1600,0,0,110,"Petrol",145996,77,5950
1078,1,1045,69,3,1300,1,1,86,"Petrol",143560,80,6950
1079,1,1115,185,2,2000,0,0,73,"Diesel",139145,71,7950
1080,1,1050,69,5,1300,0,0,86,"Petrol",138500,79,8950
1081,1,1135,185,5,2000,0,1,90,"Diesel",137741,74,7950
1082,1,1135,185,5,2000,0,1,90,"Diesel",137178,80,9500
1083,1,1115,185,3,2000,0,1,72,"Diesel",134889,76,8600
1084,1,1135,64,5,2000,0,0,72,"Diesel",134660,71,5950
1085,1,1070,85,5,1600,0,0,110,"Petrol",134539,73,7750
1086,1,1140,185,5,2000,0,0,72,"Diesel",131500,79,7950
1087,1,1050,69,3,1600,0,1,110,"Petrol",131307,77,6950
1088,1,1050,69,3,1600,0,1,110,"Petrol",130025,74,7250
1089,1,1015,19,5,1300,0,0,86,"Petrol",130000,78,6500
1090,1,1070,85,5,1600,0,1,110,"Petrol",128960,77,7250
1091,1,1070,85,5,1600,0,1,110,"Petrol",128351,80,9250
1092,1,1050,69,3,1600,0,1,110,"Petrol",128006,73,8250
1093,1,1115,185,3,2000,0,1,72,"Diesel",127159,71,7250
1094,1,1035,69,4,1600,0,1,110,"Petrol",126478,72,5250
1095,1,1050,69,5,1600,0,1,110,"Petrol",126000,77,7900
1096,1,1050,69,3,1600,0,0,110,"Petrol",125778,76,6900
1097,1,1050,69,3,1600,0,0,110,"Petrol",125400,75,7900
1098,1,1135,185,5,2000,0,0,72,"Diesel",124910,74,7250
1099,1,1050,69,3,1600,0,1,110,"Petrol",124743,70,8450
1100,1,1075,85,5,1600,0,1,110,"Petrol",124591,76,7950
1101,1,1050,69,3,1600,0,1,110,"Petrol",124057,74,7950
1102,1,1050,69,3,1600,0,1,110,"Petrol",123403,72,6450
1103,1,1070,85,5,1600,0,1,110,"Petrol",123104,75,6650
1104,1,1015,69,3,1300,0,1,86,"Petrol",123077,74,7950
1105,1,1040,69,5,1300,0,0,86,"Petrol",122820,80,7250
1106,1,1050,69,3,1600,0,0,110,"Petrol",122290,77,7450
1107,1,1035,69,4,1600,0,1,110,"Petrol",121900,74,7950
1108,1,1070,85,5,1600,0,1,110,"Petrol",121545,77,7250
1109,1,1115,185,3,2000,0,1,72,"Diesel",120474,71,8250
1110,1,1135,64,5,2000,0,1,72,"Diesel",120263,76,8950
1111,1,1050,69,3,1600,0,1,110,"Petrol",120196,74,7750
1112,1,1085,85,5,1600,0,0,110,"Petrol",120000,71,8500
1113,1,1075,85,5,1600,0,0,110,"Petrol",120000,78,7750
1114,1,1035,69,4,1600,0,0,110,"Petrol",115877,73,5750
1115,1,1070,85,5,1600,0,1,110,"Petrol",115345,76,6900
1116,1,1050,69,3,1600,0,1,110,"Petrol",115157,71,6500
1117,1,1100,85,5,1600,1,1,107,"Petrol",115000,78,6500
1118,1,1050,69,5,1300,0,1,86,"Petrol",114258,77,7600
1119,1,1135,185,5,2000,0,1,72,"Diesel",112963,73,8950
1120,1,1070,85,5,1600,0,1,110,"Petrol",112307,74,7450
1121,1,1015,69,3,1300,0,1,86,"Petrol",112000,72,7350
1122,1,1015,69,3,1300,0,1,86,"Petrol",111602,73,7750
1123,1,1083,197,3,1598,0,0,110,"CNG",111392,80,7460
1124,1,1085,85,5,1600,0,1,110,"Petrol",110901,76,9250
1125,1,1055,85,3,1600,0,1,110,"Petrol",110887,80,7250
1126,1,1015,69,3,1300,0,1,86,"Petrol",110634,72,6500
1127,1,1035,69,4,1600,0,1,110,"Petrol",110000,80,6800
1128,1,1085,85,5,1600,0,0,110,"Petrol",109540,75,8700
1129,1,1070,85,5,1600,0,0,110,"Petrol",109263,78,7500
1130,1,1050,69,3,1600,0,1,110,"Petrol",107516,71,7750
1131,1,1050,69,3,1600,0,1,110,"Petrol",107108,73,7950
1132,1,1050,69,3,1600,0,1,110,"Petrol",107000,75,9950
1133,1,1070,85,5,1600,0,0,110,"Petrol",106250,74,6640
1134,1,1015,19,3,1300,0,0,86,"Petrol",106150,71,8750
1135,1,1050,69,3,1600,0,1,110,"Petrol",106108,72,7750
1136,1,1015,69,3,1300,0,0,86,"Petrol",105856,72,5950
1137,1,1015,69,3,1300,0,0,86,"Petrol",105152,77,6750
1138,1,1050,69,3,1600,0,1,110,"Petrol",105135,80,6500
1139,1,1050,69,3,1600,0,1,110,"Petrol",104344,76,8750
1140,1,1050,69,3,1600,0,1,110,"Petrol",104150,74,7950
1141,1,1010,69,3,1300,0,1,86,"Petrol",104000,74,6750
1142,1,1035,69,5,1300,0,1,86,"Petrol",103121,73,7950
1143,1,1015,69,3,1300,0,1,86,"Petrol",102300,80,7950
1144,1,1105,85,5,1600,1,1,107,"Petrol",102005,75,8950
1145,1,1015,69,3,1300,0,1,86,"Petrol",102000,77,7750
1146,1,1070,85,5,1600,0,1,110,"Petrol",101855,75,6450
1147,1,1050,69,3,1600,0,0,110,"Petrol",101773,74,6900
1148,1,1085,85,5,1600,0,1,110,"Petrol",101159,75,8450
1149,1,1015,19,3,1300,0,0,86,"Petrol",101000,74,6750
1150,1,1030,69,4,1300,1,1,86,"Petrol",100732,74,8050
1151,1,1070,85,5,1600,0,0,110,"Petrol",100719,79,9500
1152,1,1035,69,4,1600,0,0,110,"Petrol",100487,78,7750
1153,1,1085,85,5,1600,0,0,110,"Petrol",100458,80,8500
1154,1,1050,69,3,1600,0,1,110,"Petrol",100192,75,7795
1155,1,1050,69,3,1600,0,1,110,"Petrol",100123,80,6490
1156,1,1050,69,3,1600,0,1,110,"Petrol",99971,73,7950
1157,1,1035,69,5,1300,0,0,86,"Petrol",99397,79,6425
1158,1,1035,69,5,1300,0,1,86,"Petrol",99374,69,8950
1159,1,1114,19,5,1600,0,1,110,"Petrol",99245,72,6950
1160,1,1085,85,5,1600,0,0,110,"Petrol",98742,79,8750
1161,1,1050,69,3,1600,0,1,110,"Petrol",98154,71,8450
1162,1,1065,19,5,1600,0,1,110,"Petrol",98000,77,7950
1163,1,1035,69,5,1300,0,0,86,"Petrol",97548,80,7950
1164,1,1070,85,5,1600,0,1,110,"Petrol",97534,78,8900
1165,1,1085,85,5,1600,0,1,110,"Petrol",97494,73,8950
1166,1,1085,85,5,1600,0,1,110,"Petrol",97085,73,8900
1167,1,1035,69,4,1600,0,0,110,"Petrol",97000,69,7950
1168,1,1015,69,3,1300,0,1,86,"Petrol",96302,74,6495
1169,1,1015,69,3,1300,0,1,86,"Petrol",96000,78,7250
1170,1,1085,85,5,1600,0,1,110,"Petrol",96000,74,9250
1171,1,1070,85,5,1600,0,1,110,"Petrol",95909,78,6650
1172,1,1085,85,5,1600,0,0,110,"Petrol",95700,79,6990
1173,1,1070,85,5,1600,0,1,110,"Petrol",95651,78,7750
1174,1,1035,69,5,1300,0,1,86,"Petrol",95000,79,6950
1175,1,1050,69,3,1600,0,0,110,"Petrol",94447,80,7250
1176,1,1085,85,5,1600,0,1,110,"Petrol",94079,80,9950
1177,1,1070,85,5,1600,0,0,110,"Petrol",93841,80,9250
1178,1,1035,69,5,1300,0,1,86,"Petrol",93090,79,7200
1179,1,1075,85,5,1600,0,1,110,"Petrol",93066,72,8250
1180,1,1050,69,3,1600,0,1,110,"Petrol",93039,79,8950
1181,1,1075,85,5,1600,0,1,110,"Petrol",93000,77,8250
1182,1,1015,69,3,1300,0,1,86,"Petrol",92830,80,6250
1183,1,1105,85,5,1600,1,0,107,"Petrol",92255,80,9900
1184,1,1035,69,5,1300,0,1,86,"Petrol",92096,80,7300
1185,1,1020,69,3,1300,0,1,86,"Petrol",91921,72,8950
1186,1,1015,69,3,1300,0,1,86,"Petrol",91900,70,6500
1187,1,1070,85,5,1600,0,1,110,"Petrol",91399,78,7950
1188,1,1050,69,3,1600,0,1,110,"Petrol",91082,75,7450
1189,1,1035,69,5,1300,0,1,86,"Petrol",90370,71,7950
1190,1,1035,69,5,1300,0,1,86,"Petrol",90345,78,8500
1191,1,1015,69,3,1300,0,1,86,"Petrol",90305,77,6950
1192,1,1045,69,3,1300,1,0,86,"Petrol",90011,78,7950
1193,1,1015,69,3,1300,0,1,86,"Petrol",90000,77,6750
1194,1,1055,85,3,1600,0,0,110,"Petrol",89983,70,8450
1195,1,1114,19,5,1600,0,0,110,"Petrol",89953,78,7500
1196,1,1115,185,3,2000,0,1,72,"Diesel",89800,74,8750
1197,1,1035,69,5,1300,0,1,86,"Petrol",89739,79,8750
1198,1,1050,69,3,1600,0,1,110,"Petrol",89520,76,8950
1199,1,1015,69,3,1300,0,0,86,"Petrol",89507,75,7450
1200,1,1085,85,5,1600,0,1,110,"Petrol",89096,69,9200
1201,1,1050,69,3,1600,0,1,110,"Petrol",88700,74,8950
1202,1,1075,85,5,1600,0,1,110,"Petrol",88500,72,7850
1203,1,1115,185,3,2000,0,1,72,"Diesel",88186,73,6950
1204,1,1050,69,3,1600,0,1,110,"Petrol",88000,75,7200
1205,1,1055,85,3,1600,0,0,110,"Petrol",87743,78,7450
1206,1,1015,69,3,1300,0,0,86,"Petrol",87613,75,6750
1207,1,1050,69,3,1600,0,1,110,"Petrol",87358,73,7500
1208,1,1035,69,4,1600,0,0,110,"Petrol",87083,72,7450
1209,1,1035,69,4,1600,0,1,110,"Petrol",87000,70,7950
1210,1,1035,69,4,1600,0,1,110,"Petrol",87000,78,7250
1211,1,1015,69,3,1300,0,1,86,"Petrol",87000,73,7950
1212,1,1015,69,3,1300,0,1,86,"Petrol",87000,80,8250
1213,1,1075,85,5,1600,0,0,110,"Petrol",86860,72,8250
1214,1,1055,85,3,1600,0,1,110,"Petrol",86109,80,6750
1215,1,1040,69,5,1300,0,1,86,"Petrol",86000,79,8750
1216,1,1050,19,3,1600,0,0,110,"Petrol",86000,80,8950
1217,1,1135,185,5,2000,0,1,72,"Diesel",85864,70,8500
1218,1,1070,85,5,1600,0,0,110,"Petrol",85565,80,8250
1219,1,1080,85,3,1600,1,0,107,"Petrol",85470,70,9450
1220,1,1050,69,3,1600,0,1,110,"Petrol",85200,73,7950
1221,1,1055,85,3,1600,0,1,110,"Petrol",85000,70,7900
