timestamp,Apple,Amazon,Salesforce,CVS,Facebook,Google,IBM,Coca-Cola,Pfizer,UPS
2015-03-24 05:57:53,33,51.0,2,0.0,7.0,12.0,3.0,4.0,0.0,0.0
2015-03-24 06:02:53,30,40.0,4,0.0,11.0,22.0,4.0,8.0,0.0,1.0
2015-03-24 06:07:53,23,36.0,0,0.0,5.0,6.0,0.0,11.0,1.0,0.0
2015-03-24 06:12:53,30,28.0,0,0.0,10.0,6.0,7.0,6.0,0.0,0.0
2015-03-24 06:17:53,17,51.0,0,0.0,5.0,7.0,1.0,5.0,0.0,2.0
2015-03-24 06:22:53,17,31.0,1,0.0,8.0,9.0,2.0,7.0,1.0,1.0
2015-03-24 06:27:53,42,21.0,1,0.0,17.0,11.0,3.0,8.0,0.0,0.0
2015-03-24 06:32:53,37,16.0,2,1.0,15.0,11.0,5.0,10.0,0.0,0.0
2015-03-24 06:37:53,30,25.0,1,0.0,17.0,6.0,1.0,16.0,0.0,0.0
2015-03-24 06:42:53,30,19.0,0,0.0,12.0,4.0,1.0,10.0,0.0,0.0
2015-03-24 06:47:53,28,35.0,2,0.0,5.0,11.0,3.0,8.0,0.0,0.0
2015-03-24 06:52:53,24,40.0,0,0.0,13.0,2.0,1.0,3.0,0.0,0.0
2015-03-24 06:57:53,30,47.0,2,0.0,13.0,12.0,2.0,6.0,0.0,1.0
2015-03-24 07:02:53,28,40.0,2,0.0,7.0,6.0,1.0,6.0,0.0,0.0
2015-03-24 07:07:53,41,39.0,1,0.0,5.0,10.0,7.0,5.0,0.0,0.0
2015-03-24 07:12:53,33,40.0,0,0.0,16.0,4.0,3.0,1.0,1.0,1.0
2015-03-24 07:17:53,32,20.0,0,0.0,6.0,15.0,4.0,6.0,1.0,0.0
2015-03-24 07:22:53,20,12.0,0,0.0,5.0,18.0,4.0,3.0,1.0,0.0
2015-03-24 07:27:53,37,18.0,0,0.0,7.0,9.0,0.0,9.0,0.0,0.0
2015-03-24 07:32:53,21,19.0,0,0.0,11.0,13.0,3.0,3.0,0.0,1.0
2015-03-24 07:37:53,24,24.0,3,0.0,8.0,12.0,3.0,2.0,1.0,0.0
2015-03-24 07:42:53,15,17.0,1,0.0,10.0,10.0,3.0,5.0,0.0,0.0
2015-03-24 07:47:53,14,16.0,0,0.0,12.0,12.0,1.0,6.0,0.0,0.0
2015-03-24 07:52:53,24,21.0,1,0.0,5.0,6.0,4.0,2.0,0.0,1.0
2015-03-24 07:57:53,20,14.0,0,0.0,7.0,51.0,0.0,7.0,1.0,3.0
2015-03-24 08:02:53,28,21.0,1,0.0,8.0,10.0,3.0,12.0,0.0,0.0
2015-03-24 08:07:53,14,27.0,1,0.0,11.0,10.0,1.0,17.0,1.0,0.0
2015-03-24 08:12:53,12,27.0,2,0.0,3.0,13.0,1.0,12.0,0.0,0.0
2015-03-24 08:17:53,20,33.0,1,0.0,14.0,27.0,2.0,7.0,0.0,1.0
2015-03-24 08:22:53,24,19.0,1,0.0,13.0,13.0,4.0,19.0,0.0,0.0
2015-03-24 08:27:53,16,19.0,1,0.0,12.0,13.0,2.0,10.0,0.0,0.0
2015-03-24 08:32:53,22,17.0,4,0.0,13.0,14.0,0.0,14.0,2.0,0.0
2015-03-24 08:37:53,84,15.0,2,0.0,6.0,12.0,2.0,4.0,1.0,0.0
2015-03-24 08:42:53,26,37.0,1,0.0,7.0,4.0,3.0,10.0,2.0,1.0
2015-03-24 08:47:53,30,28.0,1,0.0,12.0,49.0,1.0,9.0,0.0,1.0
2015-03-24 08:52:53,19,45.0,3,0.0,30.0,14.0,2.0,4.0,0.0,0.0
2015-03-24 08:57:53,27,28.0,0,0.0,14.0,20.0,6.0,2.0,1.0,1.0
2015-03-24 09:02:53,12,27.0,2,0.0,13.0,14.0,1.0,4.0,0.0,0.0
2015-03-24 09:07:53,20,26.0,0,0.0,12.0,18.0,1.0,5.0,3.0,0.0
2015-03-24 09:12:53,15,25.0,1,0.0,15.0,12.0,3.0,8.0,0.0,2.0
2015-03-24 09:17:53,21,37.0,3,0.0,13.0,9.0,1.0,14.0,0.0,0.0
2015-03-24 09:22:53,34,40.0,2,0.0,1.0,14.0,3.0,16.0,0.0,0.0
2015-03-24 09:27:53,25,15.0,5,0.0,12.0,7.0,3.0,10.0,0.0,0.0
2015-03-24 09:32:53,28,18.0,5,0.0,10.0,14.0,6.0,18.0,0.0,0.0
2015-03-24 09:37:53,19,22.0,4,0.0,5.0,13.0,2.0,7.0,1.0,0.0
2015-03-24 09:42:53,18,37.0,3,0.0,6.0,15.0,1.0,8.0,0.0,0.0
2015-03-24 09:47:53,26,39.0,3,0.0,6.0,19.0,3.0,5.0,1.0,0.0
2015-03-24 09:52:53,27,35.0,8,0.0,8.0,12.0,4.0,2.0,0.0,2.0
2015-03-24 09:57:53,46,35.0,7,0.0,15.0,12.0,8.0,9.0,2.0,2.0
2015-03-24 10:02:53,36,32.0,6,0.0,8.0,22.0,1.0,11.0,0.0,0.0
2015-03-24 10:07:53,25,22.0,6,0.0,12.0,19.0,3.0,8.0,0.0,0.0
2015-03-24 10:12:53,38,37.0,4,0.0,10.0,10.0,5.0,14.0,0.0,0.0
2015-03-24 10:17:53,30,23.0,1,0.0,11.0,20.0,4.0,4.0,0.0,2.0
2015-03-24 10:22:53,28,31.0,3,0.0,16.0,17.0,2.0,11.0,0.0,1.0
2015-03-24 10:27:53,24,32.0,3,0.0,12.0,10.0,5.0,5.0,1.0,2.0
2015-03-24 10:32:53,29,37.0,1,0.0,13.0,9.0,2.0,9.0,0.0,0.0
2015-03-24 10:37:53,30,28.0,1,0.0,14.0,15.0,3.0,6.0,1.0,0.0
2015-03-24 10:42:53,24,38.0,4,0.0,14.0,17.0,2.0,11.0,1.0,0.0
2015-03-24 10:47:53,30,31.0,4,0.0,10.0,17.0,3.0,9.0,0.0,1.0
2015-03-24 10:52:53,30,34.0,3,1.0,16.0,11.0,0.0,19.0,0.0,1.0
2015-03-24 10:57:53,49,35.0,3,0.0,25.0,14.0,1.0,19.0,0.0,0.0
2015-03-24 11:02:53,58,28.0,3,0.0,9.0,19.0,2.0,24.0,0.0,1.0
2015-03-24 11:07:53,23,30.0,2,0.0,14.0,17.0,2.0,12.0,1.0,0.0
2015-03-24 11:12:53,20,57.0,2,0.0,9.0,12.0,5.0,10.0,0.0,2.0
2015-03-24 11:17:53,36,46.0,0,0.0,19.0,4.0,2.0,8.0,0.0,0.0
2015-03-24 11:22:53,23,34.0,0,0.0,13.0,10.0,5.0,4.0,2.0,4.0
2015-03-24 11:27:53,41,52.0,4,0.0,17.0,17.0,4.0,4.0,2.0,2.0
2015-03-24 11:32:53,46,56.0,9,0.0,17.0,23.0,2.0,2.0,2.0,1.0
2015-03-24 11:37:53,38,38.0,4,0.0,28.0,16.0,0.0,5.0,0.0,2.0
2015-03-24 11:42:53,50,46.0,2,0.0,30.0,25.0,3.0,9.0,0.0,4.0
2015-03-24 11:47:53,27,20.0,3,0.0,31.0,7.0,5.0,11.0,0.0,2.0
2015-03-24 11:52:53,35,29.0,3,0.0,16.0,25.0,3.0,7.0,0.0,1.0
2015-03-24 11:57:53,41,46.0,6,0.0,32.0,24.0,5.0,14.0,2.0,2.0
2015-03-24 12:02:53,40,55.0,9,1.0,14.0,16.0,8.0,19.0,0.0,0.0
2015-03-24 12:07:53,33,39.0,10,0.0,12.0,20.0,10.0,15.0,2.0,0.0
2015-03-24 12:12:53,22,48.0,2,0.0,17.0,10.0,6.0,12.0,4.0,0.0
2015-03-24 12:17:53,32,39.0,7,0.0,16.0,18.0,10.0,12.0,2.0,3.0
2015-03-24 12:22:53,26,47.0,8,0.0,9.0,52.0,5.0,5.0,4.0,0.0
2015-03-24 12:27:53,38,59.0,6,1.0,17.0,22.0,3.0,4.0,0.0,1.0
2015-03-24 12:32:53,39,42.0,3,0.0,17.0,10.0,7.0,9.0,2.0,1.0
2015-03-24 12:37:53,25,39.0,4,0.0,22.0,8.0,4.0,16.0,1.0,1.0
2015-03-24 12:42:53,37,53.0,2,0.0,29.0,13.0,7.0,19.0,1.0,1.0
2015-03-24 12:47:53,45,47.0,3,0.0,21.0,18.0,9.0,5.0,1.0,2.0
2015-03-24 12:52:53,78,51.0,2,0.0,18.0,64.0,10.0,5.0,1.0,1.0
2015-03-24 12:57:53,92,53.0,7,0.0,24.0,94.0,3.0,13.0,1.0,5.0
2015-03-24 13:02:53,112,82.0,1,0.0,31.0,77.0,5.0,20.0,3.0,0.0
2015-03-24 13:07:53,80,60.0,4,1.0,15.0,65.0,9.0,7.0,2.0,1.0
2015-03-24 13:12:53,42,64.0,2,1.0,23.0,61.0,5.0,43.0,2.0,1.0
2015-03-24 13:17:53,41,57.0,4,0.0,25.0,82.0,3.0,15.0,6.0,0.0
2015-03-24 13:22:53,27,63.0,4,0.0,23.0,34.0,0.0,19.0,4.0,0.0
2015-03-24 13:27:53,28,57.0,4,0.0,24.0,31.0,4.0,14.0,3.0,0.0
2015-03-24 13:32:53,37,69.0,4,0.0,19.0,31.0,5.0,10.0,2.0,2.0
2015-03-24 13:37:53,39,63.0,3,0.0,11.0,18.0,8.0,13.0,2.0,6.0
2015-03-24 13:42:53,52,45.0,4,1.0,24.0,28.0,3.0,11.0,0.0,2.0
2015-03-24 13:47:53,49,48.0,8,0.0,42.0,24.0,2.0,16.0,3.0,9.0
2015-03-24 13:52:53,105,55.0,3,0.0,50.0,20.0,4.0,14.0,1.0,3.0
2015-03-24 13:57:53,60,75.0,6,0.0,53.0,37.0,3.0,17.0,15.0,2.0
2015-03-24 14:02:53,45,59.0,4,1.0,50.0,24.0,7.0,8.0,1.0,1.0
2015-03-24 14:07:53,43,46.0,12,3.0,26.0,27.0,1.0,99.0,0.0,2.0
2015-03-24 14:12:53,44,49.0,1,1.0,31.0,23.0,2.0,75.0,4.0,2.0
2015-03-24 14:17:53,90,46.0,8,0.0,42.0,36.0,6.0,24.0,1.0,2.0
2015-03-24 14:22:53,74,61.0,5,2.0,27.0,15.0,6.0,25.0,2.0,2.0
2015-03-24 14:27:53,73,51.0,10,0.0,32.0,39.0,10.0,17.0,3.0,2.0
2015-03-24 14:32:53,58,74.0,2,0.0,28.0,27.0,5.0,15.0,0.0,0.0
2015-03-24 14:37:53,69,65.0,4,0.0,29.0,33.0,6.0,17.0,2.0,5.0
2015-03-24 14:42:53,45,71.0,2,1.0,30.0,28.0,3.0,26.0,2.0,2.0
2015-03-24 14:47:53,44,52.0,6,2.0,23.0,24.0,3.0,25.0,2.0,4.0
2015-03-24 14:52:53,467,57.0,2,1.0,25.0,36.0,4.0,13.0,1.0,4.0
2015-03-24 14:57:53,252,58.0,9,0.0,36.0,44.0,8.0,18.0,4.0,1.0
2015-03-24 15:02:53,129,70.0,4,0.0,37.0,20.0,4.0,27.0,1.0,4.0
2015-03-24 15:07:53,83,61.0,4,0.0,38.0,48.0,6.0,19.0,0.0,6.0
2015-03-24 15:12:53,118,55.0,6,1.0,28.0,43.0,10.0,3.0,1.0,6.0
2015-03-24 15:17:53,78,69.0,6,2.0,28.0,29.0,15.0,13.0,1.0,2.0
2015-03-24 15:22:53,69,69.0,5,3.0,19.0,35.0,10.0,13.0,1.0,0.0
2015-03-24 15:27:53,67,64.0,9,2.0,31.0,30.0,8.0,19.0,1.0,3.0
2015-03-24 15:32:53,79,65.0,9,0.0,26.0,46.0,8.0,9.0,0.0,6.0
2015-03-24 15:37:53,217,85.0,9,0.0,17.0,29.0,11.0,8.0,0.0,2.0
2015-03-24 15:42:53,123,92.0,7,1.0,19.0,18.0,6.0,25.0,2.0,6.0
2015-03-24 15:47:53,96,67.0,6,2.0,31.0,29.0,5.0,28.0,3.0,1.0
2015-03-24 15:52:53,86,100.0,12,2.0,35.0,46.0,4.0,32.0,4.0,1.0
2015-03-24 15:57:53,126,91.0,5,0.0,24.0,20.0,4.0,18.0,2.0,3.0
2015-03-24 16:02:53,101,75.0,8,0.0,32.0,26.0,4.0,5.0,3.0,1.0
2015-03-24 16:07:53,154,88.0,8,1.0,94.0,101.0,5.0,24.0,5.0,5.0
2015-03-24 16:12:53,171,109.0,4,0.0,34.0,35.0,6.0,20.0,0.0,1.0
2015-03-24 16:17:53,104,101.0,10,1.0,24.0,32.0,4.0,14.0,3.0,2.0
2015-03-24 16:22:53,88,82.0,6,1.0,26.0,28.0,1.0,8.0,3.0,5.0
2015-03-24 16:27:53,155,92.0,8,1.0,17.0,30.0,4.0,10.0,1.0,4.0
2015-03-24 16:32:53,137,73.0,10,0.0,34.0,45.0,7.0,8.0,6.0,3.0
2015-03-24 16:37:53,93,85.0,2,0.0,32.0,61.0,5.0,15.0,2.0,3.0
2015-03-24 16:42:53,76,111.0,4,0.0,28.0,50.0,6.0,20.0,0.0,1.0
2015-03-24 16:47:53,95,92.0,6,0.0,30.0,60.0,10.0,15.0,1.0,1.0
2015-03-24 16:52:53,157,76.0,9,1.0,20.0,54.0,10.0,6.0,2.0,2.0
2015-03-24 16:57:53,212,123.0,4,2.0,44.0,61.0,10.0,11.0,1.0,0.0
2015-03-24 17:02:53,126,115.0,12,0.0,22.0,45.0,8.0,17.0,1.0,1.0
2015-03-24 17:07:53,110,106.0,13,0.0,21.0,37.0,13.0,7.0,1.0,1.0
2015-03-24 17:12:53,124,91.0,4,0.0,31.0,34.0,3.0,6.0,0.0,3.0
2015-03-24 17:17:53,116,98.0,5,0.0,25.0,35.0,1.0,8.0,0.0,1.0
2015-03-24 17:22:53,135,86.0,10,0.0,28.0,23.0,3.0,13.0,1.0,2.0
2015-03-24 17:27:53,104,70.0,14,0.0,28.0,39.0,5.0,195.0,3.0,7.0
2015-03-24 17:32:53,81,75.0,6,0.0,25.0,38.0,5.0,29.0,1.0,12.0
2015-03-24 17:37:53,72,91.0,5,0.0,25.0,67.0,1.0,35.0,2.0,25.0
2015-03-24 17:42:53,84,77.0,3,0.0,21.0,47.0,4.0,17.0,3.0,17.0
2015-03-24 17:47:53,117,69.0,6,1.0,21.0,41.0,12.0,15.0,0.0,27.0
2015-03-24 17:52:53,268,81.0,8,1.0,18.0,41.0,2.0,29.0,1.0,13.0
2015-03-24 17:57:53,188,110.0,5,0.0,31.0,49.0,12.0,25.0,2.0,26.0
2015-03-24 18:02:53,163,74.0,3,0.0,34.0,51.0,7.0,15.0,2.0,56.0
2015-03-24 18:07:53,136,69.0,3,0.0,35.0,18.0,8.0,19.0,3.0,35.0
2015-03-24 18:12:53,200,60.0,11,3.0,21.0,39.0,6.0,21.0,5.0,58.0
2015-03-24 18:17:53,270,69.0,7,0.0,31.0,22.0,3.0,22.0,3.0,225.0
2015-03-24 18:22:53,173,65.0,4,0.0,16.0,31.0,8.0,16.0,1.0,199.0
2015-03-24 18:27:53,121,63.0,3,1.0,33.0,21.0,8.0,15.0,1.0,208.0
2015-03-24 18:32:53,84,61.0,9,0.0,24.0,35.0,10.0,12.0,1.0,188.0
2015-03-24 18:37:53,93,72.0,7,2.0,17.0,28.0,4.0,14.0,1.0,23.0
2015-03-24 18:42:53,79,71.0,6,2.0,32.0,35.0,4.0,12.0,1.0,8.0
2015-03-24 18:47:53,72,68.0,5,1.0,51.0,75.0,10.0,15.0,1.0,5.0
2015-03-24 18:52:53,123,91.0,3,3.0,60.0,79.0,4.0,16.0,0.0,7.0
2015-03-24 18:57:53,89,58.0,3,3.0,48.0,65.0,12.0,23.0,1.0,5.0
2015-03-24 19:02:53,83,87.0,9,3.0,44.0,51.0,6.0,13.0,7.0,3.0
2015-03-24 19:07:53,69,74.0,4,5.0,27.0,41.0,10.0,17.0,0.0,2.0
2015-03-24 19:12:53,71,77.0,5,0.0,17.0,49.0,6.0,16.0,0.0,3.0
2015-03-24 19:17:53,70,58.0,3,3.0,33.0,28.0,7.0,7.0,1.0,6.0
2015-03-24 19:22:53,58,57.0,4,2.0,21.0,41.0,5.0,18.0,1.0,5.0
2015-03-24 19:27:53,66,68.0,5,1.0,26.0,31.0,11.0,11.0,1.0,3.0
2015-03-24 19:32:53,70,67.0,3,3.0,26.0,34.0,5.0,13.0,3.0,2.0
2015-03-24 19:37:53,59,64.0,2,1.0,16.0,26.0,6.0,6.0,0.0,2.0
2015-03-24 19:42:53,89,66.0,4,0.0,27.0,35.0,5.0,10.0,1.0,0.0
2015-03-24 19:47:53,76,61.0,3,0.0,26.0,33.0,8.0,8.0,1.0,2.0
2015-03-24 19:52:53,76,66.0,0,2.0,16.0,26.0,8.0,2.0,0.0,2.0
2015-03-24 19:57:53,51,71.0,4,0.0,28.0,33.0,11.0,15.0,2.0,0.0
2015-03-24 20:02:53,49,111.0,8,0.0,19.0,40.0,14.0,8.0,5.0,1.0
2015-03-24 20:07:53,95,81.0,10,0.0,17.0,32.0,12.0,13.0,3.0,5.0
2015-03-24 20:12:53,143,74.0,4,3.0,34.0,22.0,10.0,11.0,1.0,4.0
2015-03-24 20:17:53,72,55.0,3,6.0,30.0,31.0,11.0,13.0,1.0,2.0
2015-03-24 20:22:53,81,71.0,7,0.0,36.0,31.0,2.0,21.0,2.0,4.0
2015-03-24 20:27:53,64,50.0,1,0.0,17.0,31.0,5.0,15.0,0.0,2.0
2015-03-24 20:32:53,64,43.0,6,0.0,24.0,21.0,3.0,34.0,1.0,1.0
2015-03-24 20:37:53,122,71.0,2,0.0,19.0,30.0,5.0,25.0,0.0,1.0
2015-03-24 20:42:53,93,57.0,7,2.0,19.0,17.0,0.0,19.0,0.0,0.0
2015-03-24 20:47:53,77,55.0,5,1.0,27.0,22.0,2.0,10.0,0.0,0.0
2015-03-24 20:52:53,57,78.0,9,2.0,23.0,16.0,1.0,18.0,1.0,0.0
2015-03-24 20:57:53,83,77.0,3,0.0,20.0,20.0,9.0,18.0,1.0,0.0
2015-03-24 21:02:53,71,61.0,11,0.0,18.0,21.0,3.0,21.0,0.0,1.0
2015-03-24 21:07:53,63,58.0,4,4.0,18.0,23.0,6.0,26.0,0.0,2.0
2015-03-24 21:12:53,131,66.0,1,2.0,30.0,32.0,2.0,16.0,0.0,0.0
2015-03-24 21:17:53,37,49.0,0,2.0,28.0,25.0,3.0,55.0,0.0,2.0
2015-03-24 21:22:53,67,53.0,0,2.0,25.0,64.0,3.0,25.0,1.0,1.0
2015-03-24 21:27:53,45,53.0,3,2.0,22.0,28.0,1.0,39.0,2.0,2.0
2015-03-24 21:32:53,77,51.0,3,2.0,21.0,27.0,2.0,39.0,4.0,0.0
2015-03-24 21:37:53,55,48.0,13,0.0,15.0,17.0,2.0,18.0,2.0,3.0
2015-03-24 21:42:53,59,49.0,18,0.0,23.0,16.0,21.0,16.0,0.0,2.0
2015-03-24 21:47:53,62,49.0,6,0.0,20.0,27.0,14.0,12.0,3.0,0.0
2015-03-24 21:52:53,77,79.0,12,0.0,19.0,18.0,18.0,22.0,3.0,2.0
2015-03-24 21:57:53,64,74.0,2,2.0,25.0,26.0,9.0,10.0,0.0,6.0
2015-03-24 22:02:53,48,53.0,5,0.0,28.0,19.0,12.0,16.0,1.0,0.0
2015-03-24 22:07:53,61,56.0,7,1.0,20.0,15.0,2.0,18.0,1.0,6.0
2015-03-24 22:12:53,46,50.0,2,0.0,24.0,29.0,3.0,14.0,0.0,4.0
2015-03-24 22:17:53,64,92.0,6,0.0,31.0,23.0,8.0,14.0,4.0,2.0
2015-03-24 22:22:53,57,78.0,2,0.0,32.0,22.0,7.0,13.0,1.0,2.0
2015-03-24 22:27:53,60,78.0,3,0.0,20.0,21.0,8.0,15.0,1.0,8.0
2015-03-24 22:32:53,40,86.0,6,1.0,22.0,14.0,4.0,18.0,2.0,3.0
2015-03-24 22:37:53,95,68.0,4,0.0,51.0,11.0,9.0,32.0,1.0,3.0
2015-03-24 22:42:53,58,68.0,4,0.0,17.0,12.0,6.0,15.0,1.0,2.0
2015-03-24 22:47:53,58,67.0,8,0.0,18.0,17.0,8.0,12.0,2.0,3.0
2015-03-24 22:52:53,73,58.0,4,1.0,11.0,12.0,2.0,11.0,0.0,2.0
2015-03-24 22:57:53,48,48.0,1,0.0,26.0,28.0,5.0,12.0,3.0,2.0
2015-03-24 23:02:53,44,64.0,7,0.0,16.0,20.0,4.0,11.0,0.0,1.0
2015-03-24 23:07:53,103,78.0,4,0.0,17.0,31.0,6.0,16.0,1.0,1.0
2015-03-24 23:12:53,63,79.0,3,0.0,23.0,15.0,3.0,38.0,0.0,4.0
2015-03-24 23:17:53,52,60.0,2,1.0,16.0,24.0,2.0,34.0,0.0,11.0
2015-03-24 23:22:53,39,57.0,4,2.0,20.0,24.0,7.0,10.0,0.0,1.0
2015-03-24 23:27:53,57,85.0,4,0.0,23.0,56.0,4.0,9.0,1.0,0.0
2015-03-24 23:32:53,49,58.0,2,0.0,17.0,26.0,4.0,27.0,0.0,1.0
2015-03-24 23:37:53,38,58.0,3,3.0,13.0,11.0,3.0,15.0,0.0,6.0
2015-03-24 23:42:53,32,69.0,2,0.0,10.0,23.0,4.0,202.0,0.0,6.0
2015-03-24 23:47:53,43,34.0,3,0.0,18.0,25.0,4.0,71.0,0.0,1.0
2015-03-24 23:52:53,30,69.0,3,1.0,12.0,53.0,4.0,28.0,0.0,2.0
2015-03-24 23:57:53,71,64.0,2,1.0,20.0,34.0,14.0,25.0,0.0,1.0
2015-03-25 00:02:53,35,35.0,2,1.0,20.0,29.0,10.0,63.0,1.0,4.0
2015-03-25 00:07:53,37,44.0,6,1.0,18.0,19.0,2.0,99.0,1.0,1.0
2015-03-25 00:12:53,42,63.0,1,0.0,17.0,22.0,4.0,37.0,0.0,0.0
2015-03-25 00:17:53,40,62.0,9,0.0,6.0,7.0,5.0,54.0,0.0,0.0
2015-03-25 00:22:53,61,76.0,3,0.0,11.0,19.0,7.0,45.0,0.0,0.0
2015-03-25 00:27:53,54,79.0,2,1.0,21.0,16.0,2.0,43.0,1.0,3.0
2015-03-25 00:32:53,35,46.0,0,0.0,16.0,25.0,4.0,60.0,0.0,1.0
2015-03-25 00:37:53,54,37.0,2,1.0,12.0,14.0,3.0,81.0,1.0,116.0
2015-03-25 00:42:53,41,49.0,3,1.0,12.0,13.0,1.0,34.0,0.0,200.0
2015-03-25 00:47:53,58,51.0,2,0.0,26.0,19.0,5.0,61.0,0.0,173.0
2015-03-25 00:52:53,72,71.0,1,0.0,22.0,25.0,0.0,21.0,0.0,231.0
2015-03-25 00:57:53,74,323.0,3,0.0,24.0,16.0,3.0,40.0,1.0,155.0
2015-03-25 01:02:53,74,175.0,4,0.0,25.0,20.0,4.0,25.0,3.0,80.0
2015-03-25 01:07:53,71,149.0,5,0.0,11.0,9.0,2.0,25.0,3.0,27.0
2015-03-25 01:12:53,58,122.0,3,0.0,9.0,15.0,6.0,16.0,0.0,4.0
2015-03-25 01:17:53,52,97.0,5,0.0,7.0,28.0,3.0,11.0,0.0,2.0
2015-03-25 01:22:53,80,108.0,9,2.0,10.0,13.0,1.0,23.0,0.0,0.0
2015-03-25 01:27:53,82,91.0,5,1.0,6.0,15.0,1.0,23.0,1.0,4.0
2015-03-25 01:32:53,69,81.0,3,0.0,12.0,9.0,0.0,21.0,1.0,1.0
2015-03-25 01:37:53,67,101.0,3,1.0,16.0,12.0,1.0,21.0,2.0,5.0
2015-03-25 01:42:53,69,86.0,0,1.0,22.0,5.0,1.0,12.0,1.0,3.0
2015-03-25 01:47:53,62,177.0,6,0.0,12.0,14.0,0.0,5.0,0.0,2.0
2015-03-25 01:52:53,58,94.0,2,0.0,8.0,13.0,1.0,10.0,0.0,2.0
2015-03-25 01:57:53,56,99.0,6,0.0,15.0,19.0,3.0,8.0,1.0,0.0
2015-03-25 02:02:53,37,78.0,3,0.0,9.0,14.0,7.0,7.0,0.0,1.0
2015-03-25 02:07:53,54,71.0,0,0.0,13.0,18.0,3.0,122.0,0.0,1.0
2015-03-25 02:12:53,33,77.0,3,0.0,15.0,10.0,1.0,37.0,0.0,3.0
2015-03-25 02:17:53,39,77.0,1,0.0,19.0,12.0,0.0,30.0,0.0,3.0
2015-03-25 02:22:53,28,73.0,2,0.0,12.0,56.0,1.0,19.0,1.0,0.0
2015-03-25 02:27:53,62,102.0,2,0.0,14.0,64.0,2.0,18.0,1.0,1.0
2015-03-25 02:32:53,62,50.0,2,0.0,17.0,25.0,1.0,7.0,0.0,0.0
2015-03-25 02:37:53,70,54.0,3,2.0,6.0,26.0,2.0,16.0,1.0,0.0
2015-03-25 02:42:53,45,70.0,1,0.0,11.0,69.0,2.0,10.0,0.0,1.0
2015-03-25 02:47:53,72,55.0,2,0.0,5.0,13.0,0.0,12.0,0.0,2.0
2015-03-25 02:52:53,42,69.0,1,0.0,7.0,17.0,3.0,9.0,0.0,1.0
2015-03-25 02:57:53,43,72.0,0,0.0,8.0,11.0,3.0,8.0,0.0,4.0
2015-03-25 03:02:53,25,68.0,0,2.0,10.0,13.0,1.0,4.0,0.0,3.0
2015-03-25 03:07:53,41,67.0,3,0.0,14.0,27.0,3.0,9.0,1.0,0.0
2015-03-25 03:12:53,29,54.0,2,0.0,12.0,16.0,1.0,5.0,1.0,0.0
2015-03-25 03:17:53,38,58.0,0,0.0,7.0,22.0,1.0,7.0,0.0,0.0
2015-03-25 03:22:53,24,34.0,0,1.0,9.0,23.0,1.0,9.0,0.0,0.0
2015-03-25 03:27:53,24,43.0,2,0.0,16.0,14.0,2.0,3.0,0.0,0.0
2015-03-25 03:32:53,22,63.0,0,2.0,9.0,15.0,1.0,2.0,0.0,0.0
2015-03-25 03:37:53,38,52.0,1,0.0,13.0,20.0,0.0,5.0,0.0,1.0
2015-03-25 03:42:53,23,61.0,1,0.0,8.0,16.0,0.0,9.0,1.0,2.0
2015-03-25 03:47:53,30,59.0,3,0.0,17.0,22.0,0.0,13.0,0.0,0.0
2015-03-25 03:52:53,23,57.0,0,0.0,7.0,12.0,0.0,6.0,0.0,1.0
2015-03-25 03:57:53,36,57.0,1,0.0,9.0,13.0,1.0,4.0,0.0,2.0
2015-03-25 04:02:53,49,38.0,1,0.0,10.0,12.0,1.0,7.0,0.0,1.0
2015-03-25 04:07:53,45,64.0,1,0.0,14.0,11.0,3.0,6.0,1.0,3.0
2015-03-25 04:12:53,31,44.0,2,0.0,10.0,11.0,1.0,0.0,0.0,2.0
2015-03-25 04:17:53,45,54.0,5,0.0,12.0,10.0,1.0,1.0,1.0,3.0
2015-03-25 04:22:53,42,44.0,1,0.0,9.0,9.0,1.0,3.0,0.0,2.0
2015-03-25 04:27:53,44,49.0,3,1.0,10.0,49.0,3.0,5.0,1.0,1.0
2015-03-25 04:32:53,12,21.0,2,4.0,7.0,6.0,0.0,1.0,0.0,1.0
2015-03-25 04:37:53,33,31.0,5,1.0,8.0,4.0,1.0,6.0,0.0,1.0
2015-03-25 04:42:53,22,54.0,2,0.0,8.0,1.0,0.0,3.0,3.0,1.0
2015-03-25 04:47:53,29,36.0,1,0.0,7.0,5.0,1.0,6.0,0.0,0.0
2015-03-25 04:52:53,20,36.0,0,0.0,5.0,8.0,1.0,2.0,0.0,1.0
2015-03-25 04:57:53,53,43.0,2,0.0,19.0,11.0,2.0,3.0,0.0,1.0
2015-03-25 05:02:53,19,42.0,0,1.0,2.0,7.0,2.0,4.0,1.0,1.0
2015-03-25 05:07:53,16,58.0,0,1.0,19.0,6.0,1.0,3.0,1.0,2.0
2015-03-25 05:12:53,24,41.0,1,0.0,12.0,12.0,4.0,7.0,0.0,0.0
2015-03-25 05:17:53,21,34.0,3,0.0,10.0,11.0,2.0,5.0,0.0,1.0
2015-03-25 05:22:53,25,22.0,4,0.0,7.0,8.0,1.0,7.0,1.0,0.0
2015-03-25 05:27:53,9,27.0,1,0.0,13.0,12.0,0.0,1.0,0.0,0.0
2015-03-25 05:32:53,10,24.0,1,0.0,13.0,24.0,0.0,6.0,0.0,0.0
