"docID","rawText"
"1267594964252360704","Drinking a Zombie Cake by @BrewDog @ Untappd at Home — https://t.co/AxYIk7Yaae"
"1268016960396242944","RT @iscscott: Breaking down the Asian Model Minority Myth and why Asians should be supporting #BlackLivesMatter in a nutshell. https://t.co…"
"1267891609179508736","I also went to varsity right after high school.honestly I was a zombie half the time, I knew I was gonna be exclude… https://t.co/TcVKbILQOk"
"1267509088725934080","@Chimneysweepwa @prayingmedic @GarnaMejiaKSL @UTStateCapitol @KSL5TV Ass H01e white zombie inciters"
"1267658582478204928","RT @CPRAction: 😡@NYCMayor &amp; @NYGovCuomo have had such problems cooperating on #stayhome orders &amp; closing schools to #FlattenTheCurve of #CO…"
"1267645926912323584","RT @onenewsph: CDO Rep. Rufus Rodriguez has filed a House concurrent resolution seeking to extend the 18th Congress's 1st regular session u…"
"1267631483092480000","@marysnaf WE WOULD BL ALL DAY AND ID PAINT YOUR NAILS TOO ;; eat pizza, pasta, gelatoooo and just be happyyyy siste… https://t.co/nqIuSh8KVi"
"1265074417115099136","RT @ExoticMTG: Lets go live on Youtube! Opening Rivals of Ixalan box for @Four2113 

https://t.co/qdh7syPbzF
#mtg #unboxing https://t.co/wD…"
"1266536188267032576","@KollanKolthoff @fernalfonso @brianstelter @CNN @realDonaldTrump Lol, “but CNN is biased against Trump!  You know n… https://t.co/TgT0cvWsNU"
"1267496325886676992","RT @PriestleyStacy: @zombie_nun It has been duly noted Dave. Remembering the images of free TR protest done up like soldiers. But an actual…"
"1267304495454646272","RT @Moonchildpink: #BlackLivesMatter and that’s not a debate! Stay safe out there everyone!"
"1267631669974052864","@xorfn Motd, origins, and de are the top 3 best zombie maps in history, change my mind."
"1267660619358093312","NEW—Most comprehensive study to date provides evidence on optimal physical distancing, face masks, and eye protecti… https://t.co/GyRiTvNSL6"
"1267872812716433408","RT @sarahcpr: Is Trump perfect? No. But does he wake up everyday and try to be better? Also no"
"1267294194336399360","RT @borderObserver: Thanks to @deeg25 for finding this #MAGA

#AntiFa payback

https://t.co/DLEFigTbuB

#BuildTheWall #FinishTheWall
#QuikT…"
"1267310917085204480","RT @w_terrence: These are not Protestors 
I repeat these are not Protestors

These are not people who care about George Floyd 

I repeat th…"
"1267838685585817600","@n1ckemery @truthcrusader26 @SwindonPete81 @chlozil_ @MrSimonMount1 @oneofmany231 @zombie_nun Try being a white wom… https://t.co/z9VYOXaLeE"
"1267646443826774016","RT @DollarVigilante: Wear Your Pool Noodles and Take Your Shot... Or Get On The Bus to the Camps.
#CoronaVirus #Covid19
https://t.co/nJ0zpL…"
"1267850563028385792","@pulte $MaHallowzmum   I would pay my rent, car payment and get groceries for my family. Given the times, I know ev… https://t.co/GbvMMXn8CW"
"1267303888383881216","Thinking of these 4 queens for not only showing up but using their platforms to spread awareness, speak about impor… https://t.co/MHm6GIL8Im"
"1267984434185113600","Are you looking for resources that will help you stabilize your #business during times of COVID-19? Here’s an exhau… https://t.co/HUitBz6NQI"
"1267658560432828416","RT @aluhoney: #bats #pangolins 
#COVID19 🦠😡
#BanCatMeatTrade
#BanDogMeatTrade 
#China #Vietnam 
#SouthKorea
#BanYulin
#BanBoknal
#BanLiveAn…"
"1267794478447775744","i love him so much 💔💔💔 im a love zombie for doyoung only 💔💔💔"
"1267862809020424192","That feel, when you opened all your Magic Booster packs and still want more

Video on https://t.co/nKXi4IXb98

#mtg… https://t.co/INzfbiQphx"
"1268017122539683840","@louisvillemayor we demand justice for #BreonnaTaylor! #BlackLivesMatter #NoJusticeNoPeace https://t.co/rbn9RkmgCK"
"1267873275046006784","zombie villager in minecraft check 💞✨🥰😘🤩💅 https://t.co/RAohIoDIbB"
"1266536197540548608","RT @EgyptianWeeknd: PROTESTORS TAKING OVER CNN BUILDING #AtlantaRiots https://t.co/oYWbTgGalc"
"1267979351384969216","RT @thomaseast77: Looking for freelance esports writers who can pitch great stories on players or teams for @Dexerto. Got ideas for CSGO, C…"
"1267918650478153728","@isaac_rainbow_6 @eyeofthegeigerr @h3h3productions To not assist the man???? What tf are you talking about? They MURDERED him in cold blood."
"1266536901277868032","@tedcruz @CNN It is CNN and I’m sure that they are not doing their job."
"1267659890224480256","Anyone hear about how the numbers are rising of death due to #COVID19 .  My guess is that @realDonaldTrump needed a… https://t.co/HlVrmApJut"
"1266147294614822912","Archon of Justice…beyond a pale horse…whose the rider? #mtg #mtgaddicts https://t.co/AdHYda8RFE"
"1268005410000318464","prisoner van on its way to broadway and houston, get out now if you can #nycprotests"
"1267785288040034304","RT @blvkbiird: Get your sexy pjs. First frame R450 for all three.  Second frame  R250 . Courier R99 . Please whatsapp 0817051798 . https://…"
"1267934902596636672","RT @Blike_Dante: Girl fuck her and you"
"1267291038005317632","RT @MrAndyNgo: """"When we talk about fear... that's what black people feel every single day—whether you're going to a grocery store... whethe…"
"1267654841158955008","RT @samar11: India just had its biggest jump in #COVID19 cases and more are dying. This is no time to open places of worship &amp; malls &amp; stat…"
"1267648369125662720","@jonathanpasky @ericowensdc @KamVTV @KristinFisher Like a Zombie scene"
"1267651457869729792","RT @PTI_News: 155 new #COVID19 cases in J&amp;K, tally 2,601; toll 31 with 3 more deaths"
"1267583731499331584","RT @JeffreeStar: If you're bothered by human rights or don't care about what's happening to our world, please unfollow me. #JusticeForGeorg…"
"1267809270734688256","I'm online right now on Skyprivate - pay-per-minute system for Skype live shows. Call me right now in private here:… https://t.co/Mcstt7aXN3"
"1266536545978286080","@IngrahamAngle @CNN I'm in Georgia watching it live on the local Atlanta Channels. Police pushed them back from bre… https://t.co/zGajQjs3Tm"
"1267972249765593088","RT @I_Am_Concerned: Hey @realDonaldTrump do you see now that most Americans hate you and your hate mongering??? Such a little weak minded s…"
"1267636680581951488","#OraInOnda ☞ Khalid ⇆ Young Dumb Broke ☞ Su Radio Rainbow New Italia #LGBTQ 🌈 #radio ☞ Seguici su… https://t.co/At4JXFILp5"
"1267607699304439808","RT @DCWonderWoman: She's ready to become the hero society says she isn't. Here's your first look at #NubiaRealOne by @ElleOnWords and @RoBr…"
"1267292106613313536","Hey @marcorubio 
Are these the """"white supremicists"""" you were referencing? 
Looks like #ANTIFA to me... https://t.co/rJ4sOftPJ8"
"1267297733519347712","How the fuck did we get to a point where Antifa is regarded as a wing of the Democratic party? #Antifa"
"1267600123233800192","@DavrosJester Zombie Apocalypse buddy, these are very """"unusual"""" times, The leader of the """"free world"""" has just decl… https://t.co/yfuRmqf1Mx"
"1266537580067278848","@teamronnie2012 @IngrahamAngle @CNN How would you know what fake is?
You clearly have no idea what is happening."
"1267825188978098176","First it was a trampoline, then a paddling pool, then a shell sand box...and now this. Well played, neighbours. Now… https://t.co/6ojkNFcxnL"
"1267548846764122112","How far would you go to save someone you love? What wouldn't you do?

 https://t.co/0uEi0Ftbto

Stage 3: Alpha

FRE… https://t.co/rlpDy3OO14"
"1267646332875005952","UPDATE: All Illinois Community Based Testing Sites will be closed on Tuesday, June 2nd. #COVID19 https://t.co/tejz5xBvWh"
"1267566426900103168","RT @MarsWeirdo00: I have stolen his name 😅@zombiekhalid 
#graffiti / weird zombie 🧟‍♂️👁🧠 https://t.co/qcON4lcTiq"
"1267921291555856384","@ObeyCast Play some rainbow six lol"
"1267302135143763968","RT @PicsByGB: @kylejmcfadden @BBCBreaking @BBCWorld @BBCNews @nowthisnews @vicenews @USRealityCheck @SkyNews @BuzzFeedNews @CBCAlerts the f…"
"1267607479959117824","RT @UniverseWooHo: @thepxwerofexo Exo rainbow"
"1267507643771498496","@Hakko_SIVA Wim: Shoot!
*the zombie pulled onto Wim`s leg.*"
"1268016936505532416","RT @ho77iday: I think he meant to use the tag - #BlackLivesMatter - but didn't want no smoke. https://t.co/mp94h5IWZ4"
"1267643364142387200","JUST RELEASED: In this episode of #OncLiveOnAir, we spoke with @DrChowdharyMD @RushMedical who shared advice for fa… https://t.co/NgdE5mWTFe"
"1267990768855265280","RT @TomthunkitsMind: NC Unemployment safety net.
#COVID19 https://t.co/CeJ9KsPIsS"
"1267580620382838784","WAIT CRAP ZOMBIE LINCOLN."
"1267608680834273280","RT @party__like: Trixie is trans
Twilight is bi
Rainbow Dash isn't real"
"1267474506358173696","@Uncle_Unicorn_ @Oreocide Disgusting"
"1267304187370536960","@Alyssa_Milano If watching this doesn’t break your soul, then you don’t have one. #BlackLivesMatter"
"1265042275433943040","Mountain, Go #MTG #MTGSecretLair 

Available June 4 for $29.99.

Four different foil, full-art Lightning Bolts. https://t.co/O7rEl8XICp"
"1267638257443094528","RT @ZakyeriaT: i feel like my TL needs some positivity because we are going through a storm, but a rainbow is coming!🤞🏽i will be dropping m…"
"1267610920106295296","@ripsaw_unicorn That would be more fun"
"1267305012910329856","i think a lot of people are forgetting that frank iero is LITERALLY on the fbi watchlist for his 2009 Leathermouth… https://t.co/CGt3uTadkY"
"1267946782539108352","RT @SrutisJay: Can't get anything done, head still in *brain fog* mode and neighbors keep disturbing my sleep SO generic unicorn sketch aho…"
"1267654186616762368","RT @nanogenomic: I’d just like to take this moment to remind everyone that #COVID19 is still very much a thing."
"1267285687604142080","Man.... can't even riot properly. No #antifa medals of honor for you... https://t.co/SXq0ZfmowG"
"1267306278868541440","Because he’s a #bunkerbitch #BunkerBoy https://t.co/tdyhM0voNC"
"1267607537022578688","@unicorn @bouldercolorado Are you ok?"
"1268016445146845184","RT @ohnahbebz: I am so disgusted &amp; pissed 😡 this is a 75 yr old Vet. from where I was raised, HILLTOP! Please look out for your neighbors &amp;…"
"1267564013812092928","Little snitch @Coz_ZoMbIe https://t.co/H0CK0PaSwe"
"1267963640973611008","@boo_titania ESTO Y TAMBIÉN SI PONÉS HOSHI DICE LO MISMO 

hoshi radiant
hoshi rainbow
hoshi red hair
soonyoung rad… https://t.co/9y7oSjGQUp"
"1267746982346534912","RT @AJ_Ktweets: Twitter is your dad when your bad 👇😹 https://t.co/MPpfBCGt3N"
"1266565126175539200","Commander Clash S8 E6: Ikoria Week w/ Wedge | Chevill vs. Gyruda vs. Nethroi vs. Winota https://t.co/CzEhPXxfyD… https://t.co/K2TCQVsjkf"
"1268001083038654464","@ImMosswi it would be . but sadly I traded for like vanta black , fuckin that unobtainable sniper , carolla , glitc… https://t.co/hftgojMlq8"
"1267622417452740608","@yeolliemoon sip exo radiant exo rainbow"
"1267642514007261184","The #StJohnsChurch stood for 204 years (or 51 presidential terms) and @realDonaldTrump is the @POTUS that let it bu… https://t.co/hgCaBupd3Z"
"1268009143463563264","RT @bored_lmao_: For the protesters out there, i hope this helps.#BlackOutTuesday #TrumpOut2020 #nycprotests #PoliceBrutality #Houstonprote…"
"1267841920203718656","RT @smtanni: Shantel Davis. She was driving eradically through Brooklyn and was approached by plain clothed officers. They did not want her…"
"1267742462837211136","RT @vickily_13: y’all love the rainbow and unicorn shit, but when it comes to the reality of things you’re absolutely terrified."
"1267903142097633280","RT @ananavarro: Are you a racist?"
"1266537396105068544","RT @RobletoFire: America was shown what an """"offense against the First Amendment"""" looks like the day Assange was dragged out of that embassy…"
"1267632754574974976","@EqGImages It's rainbow time ❤️🧡💛💚💙💜"
"1267703472402513920","Why do you boomers call collections or collectibles junk or garbage 

Di ba pwede to????????"
"1267815917997588480","@qt_Anneixie MFR Unicorn, NFR Arctic Reindeer, FR Crow"
"1267653161575157760","RT @TOPublicHealth: Happy Pride Month! Celebrating #Pride may look a little different during #COVID19 but there are still lots of ways we c…"
"1268016476071563264","You need not look further than your local live news feed (@WTHRcom in Indy, in this case) to see casual and brazen… https://t.co/xCS8rnZUd3"
"1267486121690193920","Now playing 
Zombie - DAY6"
"1267308976107958272","Welcome to the criminal class #Riot2020 #protests2020"
"1267824932819357696","@showbars: New Review! First Day Back after Zombie Apocalypse - https://t.co/ziAGtJHxRZ"
"1267658398151012352","Gujarat: BJP MLA tests COVID-19 positive, becomes third MLA from State to be infected by corornavirus.

#BJP… https://t.co/RJWJrmQrUu"
"1267601968190586880","@morning_ambler A small rainbow in a shit-rainstorm."
"1268017318858117120","RT @moonybora: HOW TO DONATE BLM WHEN YOU HAVE NO MONEY

i saw this on tumblr, there is a long youtube video filled with art and music from…"
"1267505299944022016","@xd_slik @Coz_ZoMbIe How does that 8 ball work"
"1267947586671063040","#adoptmetrades Tradeing neon unicorn f r for frost and 3 for r pets please reply if you have offer for neon unicorn… https://t.co/imcjhJgQLw"
"1265838676187234304","RT @optimum_op: MTG Arena - Standard Ranked BO1 - Rakdos Lurrus. Come watch some ranked gameplay, starting from Silver. Come chill with me!…"
"1267298864719114240","RT @darkpath0010: @ariellaonewland Perhaps #ANTIFA should have tried harder not to behave like fascists if they actually want to oppose fas…"
"1267991654155325440","RT @WHO: Essential workers during #COVID19 should care for their own mental well-being:
🏃🏽‍♀️keeping up with physical exercise
🛌🏽getting en…"
"1267494539851227136","Lulu is currently listening to Zombie by DAY6 #1 https://t.co/YCjm18H9ri"
"1267980030220685312","People dont hate a person /race they hate the streotype and STREOTYPES EXIST FOR A REASON ."
"1267302791401238528","#BunkerBoy turned off the lights and pretends he's not home https://t.co/7nyQcZZzED"
"1267701275493306368","When will you end world hunger, Jeff? #endworldhungerbezos"
"1267820680986234880","RT @___caterinaaa: BRUH FIRST WE GET TWO CHAPTERS IN A YEAR AND NOW MIURA CONFIRMED THAT A BERSERK ANIME IS CONFIRMED FOR 2021!? THREAD: ht…"
"1267505678001729536","so gonna look like a zombie"
"1267933721912578048","#Repost @bigezking
• • • • • •
New Orleans, Louisiana

Try to be a rainbow in someone’s cloud... #NOLAPhotoGuild https://t.co/uvK9tcgsOQ"
"1267463226477776896","Unicorn Kids Headphones for Girls Children Teens, Wired Headphones with Adjustable Headband, 3.5mm Jack and Tangle-… https://t.co/ApYru3jgjV"
"1267864674332270592","@CalmChaos19 @FilkinsEd That's because you're a unicorn wizard, Rare"
"1267795729101262848","RT @EasyWithAces: Monday night rave club. It was a pleasure.

We didn't win the BB $109.

In fact we bust shortly afterwards. Still one of…"
"1267945712744050688","Not fair at ALL!! 😭😭💔 https://t.co/iqdCwK6QYT https://t.co/IFc9BRdePL"
"1267552899955150848","RT @_sarahecampbell: Please don't use the #BLM to promote your book giveaway and to gain followers. That's disgusting!"
"1266537394741874688","@CNN Why would the police protect the CNN building from rioters? Those are your loyal viewers CNN."
"1266339017085378560","Alpine Moon (https://t.co/qI0hDq00Fu) Would you ever play this enchantment? #mtg #magicthegathering https://t.co/uGqcmhvdPq"
"1268005394607214592","RT @rvaguy01: #DeBlasio not bright #nycprotests #LawAndOrder #nycprotests"
"1267298774407208960","If I turn off the lights maybe they can’t see me

#BUNKERPRESIDENT 
#BunkerBoy 
#BunkerBitch https://t.co/5Xrv8v4Ctg"
"1267947693390934016","Please guys i really want Mega Neon giraffe my offer : CC + Tomb + Bat Dragon or other + Mega Neon Unicorn ! Please… https://t.co/WXtKbuMatn"
"1267863552607449088","Carl Grimes: Can I wrap up my face, now?

Negan: No. You absolutely can not.

#TheWalkingDead
Season 7
Sing Me a So… https://t.co/3PmKQdStVN"
"1267993878407323648","20 new #COVID19 cases today in Alaska. So the two highest daily totals for Covid have come in the last three days."
"1267650660918530048","RT @kr3at: New Hampshire reports 34 new cases bringing total confirmed cases there to 4,685 and 245 total deaths.

#CoronaVirus #Covid19 #C…"
"1267585753992753152","⫹ 𝕰𝐧𝐠𝐥𝐢𝐬𝐡 𝖙𝐫𝐚𝐧𝐬𝐥𝐚𝐭𝐢𝐨𝐧 ⫺ 

Ranked 5th for today's 39th rainbow ranking result. I went up to one place as I was in th… https://t.co/agbAMPRLn9"
"1267304258589741056","RT @bennydiego: Perspective. #BlackLivesMatter https://t.co/iuuuuJbHc9"
"1265006017282297856","I’m planning on building a EDH deck with #syfy movie style creatures, Sharktopus, Shark Typhoon, that kind of stuff… https://t.co/R6aykEEzd2"
"1267590661076910080","READING RAINBOW! https://t.co/eMsW54EQLd"
"1267982594039300096","RT @gay_kasai: Gay rainbow lasers mothafuckaz"
"1267308568610344960","They tried to push this guy into a whole ass fire 
#blackvoicesheard #CNN #NWA #Police #dobetter #ICantBreath #BLM… https://t.co/VuMpXRlTs9"
"1267606831029014528","RT @harrisonjbrock: 15. Dolly

Lures innocents in with her cute face and rainbow accessories but is the human embodiment of CHAOS

A tornad…"
"1267304744290119680","RT @TrapSuitPodcast: #Police presence is heavy, choppers in the air #BlackLivesMatter was not here, but rather oportunist who did come to b…"
"1267496599329988608","RT @FOXSportsRays: OUTTA HERE! 

Brandon Lowe makes his presence known early in this @RaysBaseball Rewind!

Watch on FOX Sports Sun &amp; FOX S…"
"1267307721449181184","We are living in a pandemic amid a pandemic #protests2020 #COVID19"
"1267728231999963136","Shrouded Lore #mtg

Artist: Kev Walker https://t.co/EMrBoAat2G"
"1267933398460497920","RT @onlythebraveIou: for all you commenting all lives matter under this. https://t.co/qruOKpotJU"
"1267464450560479232","@bcanustundag @TechCrunch First unicorn startup of Turkey🦄. Frankly they associate their power for future projects with this purchasing."
"1267850683421786112","@CORSAIR a microphone for streaming"
"1267945137528885248","RT @SNKR_BVR: RT appreciated!

@sneakers_4_sale @Deadlaced @Sneaker_Zombie @RetailTuesday #RetailTuesday @market_IX @Sneakerchief23 @Anothe…"
"1267940200094871552","RT @OnlySaying1: @WTO_Rules @zombie_nun @MrSimonMount1 @oneofmany231 I did 3 jobs for 2 years in my teens bought my first house at 22. Noth…"
"1267943631094083584","@CanadianGleek92 @atedrick7 @jongraywb Yup she deleted her Twitter"
"1267877219898216448","@SwindonPete81 @chlozil_ @MrSimonMount1 @oneofmany231 @zombie_nun Yes, by saying """"it's easy to blame whitey"""" that's… https://t.co/atSmPZp7lP"
"1267874868634083328","RT @kil0smith: this is what we mean by systemic. this woman is assumed to be an employee and every other Black person on screen is a “loote…"
"1267873811589890048","RT @Alythuh: 🕊 black businesses 🕊

I want to buy your clothes, skincare, art, candles, wines, furniture, lingerie, anything. Share them bel…"
"1267630878869635072","RT @seanbonner: White House, June 1st
2015: Lit up with rainbow lights to celebrate Pride month
2020: External lights turned off in fear of…"
"1267841928281890816","RT @smtanni: you too ❤️"
"1266537572785889280","RT @cnni: JUST IN: Multiple police vehicles have had their windows broken in front of the CNN Center in Atlanta. Protests are taking place…"
"1267822912959942656","#BlackLivesMatter #Donate | Unicorn Riot https://t.co/zXejsJ4FHO"
"1267634903572598784","Check out my broadcast from my PlayStation 4! #PS4live (Tom Clancy's Rainbow Six® Siege)  live at https://t.co/lP2srjABId"
"1267581951000657920","@jeff_thegreat1 @BuckCityBreaks @mikeyBcards That's what I thought! Thank you very much and sick rainbow! Working on mine now!"
"1267573738104672256","Although we’re going to miss the infamous unicorn pool floats, we can’t way to see you all there! The pool is offic… https://t.co/kkogfVSuHg"
"1267825859450138624","5th anniversary of my own personal zombie Jesus moment today and it’s got me more fucked up than usual this year. S… https://t.co/VQ8LX4nnPF"
"1267855620859977728","@Surisskeptic Zombie Suris? This season is getting weird.
But real talk man get that checked out. Hell throw up a channel fund if you need"
"1267983222744518656","@dalehay YouTube """"Stewart Lee"""" then. I strongly recommend """"Stewart Lee Brexit"""" as your first search to let you full… https://t.co/XMHfkm8sBa"
"1267887730224017408","@Nicole24568 I have king monkey,fly ride unicorn,and two albino monkeys for a neon?"
"1267961045303230464","RT @cnnbrk: In Oakland, California, just east of San Francisco, peaceful protesters are being detained and arrested for being on the street…"
"1267730927721107456","@GlatzelMaggie @NMadhaiP @zach_attack1991 @Sethrogen This is so false. I have spent HOURS watching live footage of… https://t.co/5oFtiROcE1"
"1267799990048559104","Secret FBI:  To win @PlayOLG #Lotto649 you will have to buy 50 tickets to randomize 49 numbers to hit the jackpot!… https://t.co/0GdE6Uj0X5"
"1267530008005947392","RT @philsadelphia: HORRIFYING photos of the damage done to public property by dangerous protestors in philly yesterday... 

just kidding. t…"
"1267305143453642752","RT @jxckiediaz: This one is really important for those Latinos whos parents have anti black conversations!! #BlackLivesMatter https://t.co/…"
"1267283740109049856","Guys this stuff?
This isn't #ANTIFA
They only punch Nazis.

Everyone who sees posts like this report it as fake, ge… https://t.co/JqLZgny5Gt"
"1266536243837366272","@k_kamehameha @Jennifer__Brett @jaketapper And what is it that Fox News does daily? Besides promote the constant li… https://t.co/Im9OkZIGao"
"1267660983482212352","RT @DrTedros: A new #Ebola outbreak detected in western #DRC, near Mbandaka, Équateur province. @MinSanteRDC has identified 6 cases, of whi…"
"1267443017478213632","Spirit should speak only as an unicorn(maybe just telepathically with She-Ra,bc that's one of her powers)
a lot of… https://t.co/kt0TzDAwSJ"
"1266536813084192768","RT @scottmbeggs: Cops tell him to move. He asks where they want him to go, and calmly says he'll go wherever they say. They don't answer. T…"
"1267985188216340480","RT @DSGovernment: Dr. Ononye commended the health workers for their tireless efforts in the fight against #COVID19 and disclosed that the S…"
"1267585823471554560","@lily_pad_thai I hope your situation gets better as soon as possible. Try to take care of yourself as much as you c… https://t.co/QuDtJbr0Tn"
"1267985095106813952","and while you all are protesting #COVID19 numbers keep rising."
"1267646445319929856","@BJPITCellTS @bandisanjay_bjp @manthriji @kishanreddybjp @Arvindharmapuri @BJP4Telangana @DrGaddamVivek… https://t.co/SXCd2TJMa9"
"1267705562403229696","RT @namoscheeks2: [TWICE] ALL variety shows, special episodes &amp; important shows since debut during present times 

ALL EPISODES, WITH LINKS…"
"1267974643698335744","Siento que ya no me reconocen xD 

seungcheol best leader soonyoung radiant minghao gorgeous y seungkwan galaxy hos… https://t.co/4luNS4gWMh"
"1267528428410089472","Anybody trading a unicorn? I would like to ask if I can trade like fly and ride potions, don’t rlly care how many,… https://t.co/QajCrlzQjJ"
"1267944004005646336","RT @JUSTICETIME7: If you don't think the protests are homegrown terrorism and the manifestation of #CIVILWAR...

https://t.co/JqJAzffC74"
"1267956087111761920","RT @peterncox: Niko Georgiades with Unicorn Riot speaks about the independent journalism they do (they have done amazing work over the last…"
"1267941446298095616","The national animal of Scotland is the Unicorn.        #FactBot"
"1265718885644460032","@kodabb @maro254 I just believe collectively as an #mtg community we refuse to hold ourselves accountable as well f… https://t.co/N1jZ5KKTBh"
"1267994789007503360","RT @w0a0i0f: no one tell these old people trying to dunk on communists that they actually wear thigh rainbow socks and cat ears https://t.c…"
"1267503695639478272","RT @miniksj: do yall like my fancam?? 🥺🥺 https://t.co/I5CzJx5EpV"
"1267718898029178880","Oh hao is gonna be on joox today right??"
"1268010192970625024","West 25st 6ave additions wagon (police)  #nycprotests #StayAlert in route 4 mins"
"1267985240921964544","RT @IOCprevConf: The Stanford Hall consensus statement for post #COVID19 rehabilitation
 https://t.co/YvT1blMl30 
#openaccess via @BJSM_BMJ"
"1266536184584511488","@IngrahamAngle @CNN We know your fascist playbook now.
Right wing bigots pose as Yellow Vests, ANTIFA, BLM etc to c… https://t.co/jdvzxTFrNG"
"1264783336959930368","We are returning to Magic: the Gathering's Greek myth inspired world of Theros to check out my favourite of the The… https://t.co/BrWGTQ1YH6"
"1266536746629697536","@KClarkRD @FREED0Mwarrior @RealLatinX @VanJones68 @CNN @wkamaubell Lady just stop. Trump has hurt POC and especiall… https://t.co/NCqjaZM6qo"
"1267612403560091648","@PascoSheriff Locked up and safe in Arizona for #9PMRoutine. Here's a beautiful photo of a rainbow over the desert… https://t.co/84CnigugJO"
"1267305172620857344","RT @svtcharts: list of info carrds for #BlackLivesMatter

🔗 https://t.co/1fMoRtriNx
🔗 https://t.co/csSyAnHiCE
🔗 https://t.co/9HEr7jmcsP
🔗 h…"
"1267304169003560960","RT @ariasyeseniaa: its 2020, god is giving us 20/20 vision of the world that has been overlooked for years. #BlackLivesMatter 🤝 🖤"
"1267982159295533056","RT @BydExtraction: BREAKING: 300+ organizations release statement outlining and denouncing the four major ways in which multinational #mini…"
"1267587855355990016","All Lives Matter Rainbow Peace Kids Shirt https://t.co/jta3iOwhdf via @zazzle"
"1267297599624826880","Now is the time to discuss #BunkerBoy https://t.co/81fnyiXeDw"
"1267501703227736064","Deck: Boros Cycling Aggro
On the Play
Format: Standard
Deck list: https://t.co/uYgS7VDTpa
#KeepOrMull
#MTGStandard… https://t.co/7mKV1jDqz3"
"1266452046359789568","Contemplating using Keruga as a companion for EDH, but the prospect of starting the deck engine turn 3 at the earli… https://t.co/kRRawKXMaE"
"1266536587392884736","RT @lisa_deplorable: @IngrahamAngle @CNN Because they probably set it all up w Soros and the Democrats!"
"1267832116395544576","RT @SwindonPete81: @chlozil_ @MrSimonMount1 @oneofmany231 @zombie_nun You try growing up in a sink estate with a German name in the 80s eve…"
"1267917908992196608","RT @ResultsMayGARY: To anyone who still thinks Rainbow sells quality clothing, I want the absolute best for you 🙏🏽"
"1267982424127860736","Oh no, I'm gonna cry if I find that double rainbow thing in borderlands 2 now lol"
"1267636550239567872","RT @rainbowcrimes: Out Now! New Episode! Join me on a highway of hell with serial killer Gary Ray Bowles! Listen to Beyond the Rainbow - Tr…"
"1267605206956564480","(3-97-40) and the world does appear in that, thus it is like this as the blueness and rainbow but those are vacant… https://t.co/3iptbgbVSZ"
"1267612282261065728","Happy Pride Month! The first rainbow capitalism ad this season I’ve gotten in my emails issssssss...
Joann’s Fabrics!"
"1267585297245708288","@ImJayy_Jezzie Congratulations on your rainbow !!!❤️❤️❤️❤️❤️"
"1267895046663217152","@Laehbxrries Neon fly ride dragon and neon fly ride unicorn"
"1267621267336814592","@bjamorg Possibly, but the rainbow flag design’s official name since the 70s is the gay pride flag"
"1267304563645845504","RT @TessaxYoung_: These last couple of days have been so awful to watch. But it needs to be seen and it needs to be heard. #blacklivesmatte…"
"1267625983181574144","RT @ThePeteEffect: Anderson Cooper loses it, finally.  Rightfully.  Righteously.

On Trump’s failed photo op:

“The only person the world i…"
"1267481201910190080","@12Yolodigo Owl , crow , ninja monkey , unicorn for 400"
"1267827363925995520","""""Every man is a son to a daughter"""" be different be kind love all and be great!!! Everybody matters message me if yo… https://t.co/MvhhJm6oRv"
"1267593099666055168","RT @Zyo: I'm working on a Pride Animal set right now that I hope to be done soon. Each flag is paired with a different animal. I'd like to…"
"1267601390261743616","Yessss! I am now a proud patron of Unicorn Riot on @patreon, and you should be too: #NewPatron https://t.co/aze0cI3C4O"
"1267263267501518848","Finished in the Top 16 playing in @TeamLotusBox's #MTGLegacy Event (200+ players). The deck was great for the meta… https://t.co/GkwNqomNsW"
"1267810348800696320","RT @corri_gama: Please understand that rape isn't the only form of sexual assault."
"1267646934010998784","RT @MuslimAssocSA: We will be distributing blankets throughout this evening &amp; over the next few days to the homeless, across shelters &amp; oth…"
"1267308740052566016","RT @_Cub_Hub_: I AM ABSOLUTELY DISGUSTED BY THE DRIVERS ACTIONS. THIS IS UNEXCEPTABLE.✊🏻✊🏼✊🏽 ✊🏾✊🏿
#Anonymous #sanjoseprotest #protests2020…"
"1268017288218677248","RT @raelynnnism: NOBODY IS A BORN RACIST.
SO PROUD OF HER AND HER PARENTS ❤️🥺

#BlackLivesMattter #GeorgeFlyod
#BlackLivesMatter 
https://t…"
"1267596962875965440","@JTudent @Zaneabs @SpottedLaurier (b)during OWeek or first week of classes have anti-oppression sessions led by the… https://t.co/GjFiZdd9p0"
"1268016975575281664","RT @hakunamalata: Just because you uploaded a black square on your socials, doesn’t mean you can call it day. Donate, sign petitions, and s…"
"1267930703615987712","'Be a rainbow in someone's cloud' yeah I read this tweet every other day here😅"
"1267904716534669312","Gambling:  heavy bullish bets coming from small-volume options traders, day traders and even those who normally dab… https://t.co/pe6Mf4gOqT"
"1267631202636201984","RT @slcDSA: To make this abundantly clear: the police are searching for protesters and activists, and the man with the bow and arrow is at…"
"1267299058428903424","RT @alexvzlalibre: Two hours ago my petition reached the White House, The President @realDonaldTrump has declared #ANTIFA as a Terrorist Or…"
