row#,user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,to_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,Car_Cancellation
5998,37073,12,NULL,1,142,NULL,15,55,41501.13,41503.99931,0,0,41499.03264,12.91281,77.60923,NULL,NULL,0
5999,39281,12,NULL,2,393,1150,15,NULL,41504.02,41504.06676,1,0,41499.06736,13.19956,77.70688,12.99287,77.71662,0
6000,20400,12,NULL,2,330,393,15,NULL,41499.54,41499.62043,0,1,41499.36319,12.858833,77.589127,13.19956,77.70688,0
6001,39294,12,NULL,2,219,691,15,NULL,41499.42,41499.4606,0,0,41499.37292,12.97029,77.56597,12.93611,77.60751,0
6002,39297,24,NULL,2,105,393,15,NULL,41499.79,41499.87133,0,0,41499.38889,13.01766,77.64503,13.19956,77.70688,0
6003,37119,87,NULL,1,1096,NULL,15,89,41501.00,41504,0,0,41499.40972,12.96519,77.71932,NULL,NULL,0
6004,39253,12,NULL,2,253,1189,15,NULL,41501.11,41501.14104,0,0,41499.42153,12.97635,77.61468,12.91873,77.61494,0
6005,39253,12,NULL,2,253,1189,15,NULL,41508.11,41508.14104,0,0,41499.42153,12.97635,77.61468,12.91873,77.61494,0
6006,39307,12,NULL,2,1021,691,15,NULL,41499.45,41499.49938,0,0,41499.43889,13.02853,77.54625,12.93611,77.60751,0
6007,39308,87,NULL,2,450,1384,15,NULL,41499.51,41499.56069,0,1,41499.45625,12.9334,77.62652,13.02853,77.54625,0
6008,39311,65,NULL,1,220,NULL,15,44,41500.19,41500,0,0,41499.46458,12.99722,77.62003,NULL,NULL,0
6009,39313,12,NULL,2,1096,393,15,NULL,41501.23,41501.28281,0,0,41499.48194,12.96519,77.71932,13.19956,77.70688,0
6010,37975,89,NULL,2,1010,393,15,NULL,41499.60,41499.68132,1,0,41499.50556,12.96691,77.74935,13.19956,77.70688,0
6011,36967,12,NULL,2,269,1384,15,NULL,41499.52,41499.57535,0,0,41499.50625,12.9744,77.69183,13.02853,77.54625,0
6012,33764,89,NULL,2,824,393,15,NULL,41500.18,41500.21417,1,0,41499.52083,13.06557,77.58646,13.19956,77.70688,0
6013,22822,12,NULL,2,1388,393,15,NULL,41501.20,41501.25034,1,0,41499.54236,12.919722,77.592806,13.19956,77.70688,0
6014,19432,12,NULL,2,83,393,15,NULL,41500.30,41500.35951,0,1,41499.55625,12.92415,77.67229,13.19956,77.70688,0
6015,39325,12,NULL,2,977,393,15,NULL,41500.16,41500.19874,0,0,41499.56389,12.969933,77.533286,13.19956,77.70688,0
6016,39327,12,NULL,2,271,167,15,NULL,41499.78,41499.84925,1,0,41499.56597,12.95641,77.64076,12.99036,77.58913,0
6017,31938,89,2,3,571,NULL,NULL,NULL,41500.56,41500.9375,1,0,41499.56875,12.95185,77.69642,NULL,NULL,0
6018,39330,12,NULL,2,142,393,15,NULL,41500.15,41500.19814,0,0,41499.58889,12.91281,77.60923,13.19956,77.70688,0
6019,39340,12,NULL,2,393,1045,15,NULL,41499.93,41499.99204,0,1,41499.64306,13.19956,77.70688,12.940238,77.589161,0
6020,39341,89,NULL,2,150,1384,15,NULL,41499.77,41499.84324,0,0,41499.64514,12.89724,77.61065,13.02853,77.54625,0
6021,39342,12,NULL,2,590,1388,15,NULL,41499.75,41499.81249,0,0,41499.64722,13.00826,77.56433,12.919722,77.592806,0
6022,39244,12,NULL,2,1068,142,15,NULL,41499.73,41499.78149,0,0,41499.68472,13.044009,77.606805,12.91281,77.60923,0
6023,28464,12,NULL,2,393,1349,15,NULL,41499.94,41500.00685,0,0,41499.7125,13.19956,77.70688,12.993686,77.587527,0
6024,33614,89,NULL,2,392,1289,15,NULL,41499.83,41499.93233,0,0,41499.71458,12.986284,77.735245,12.977795,77.544204,0
6025,39357,12,NULL,2,988,393,15,NULL,41524.21,41524.25953,1,0,41499.72986,12.95365,77.62137,13.19956,77.70688,0
6026,35862,12,NULL,2,1142,393,15,NULL,41500.41,41500.46711,1,0,41499.73333,13.03369,77.62821,13.19956,77.70688,0
6027,39361,89,NULL,1,393,NULL,15,32,41501.39,41501,1,0,41499.74861,13.19956,77.70688,NULL,NULL,0
6028,39363,89,NULL,2,458,1328,15,NULL,41499.81,41499.87289,0,0,41499.75486,13.00037,77.72746,12.958808,77.649047,0
6029,39364,12,NULL,2,217,393,15,NULL,41500.17,41500.2081,0,0,41499.75694,13.0011,77.6235,13.19956,77.70688,0
6030,39364,12,NULL,2,393,217,15,NULL,41506.04,41506.08256,0,0,41499.76042,13.19956,77.70688,13.0011,77.6235,0
6031,15489,12,1,3,83,NULL,NULL,NULL,41500.34,41500.55208,0,0,41499.76458,12.92415,77.67229,NULL,NULL,0
6032,39372,24,NULL,2,1068,1394,15,NULL,41499.89,41499.96169,1,0,41499.80833,13.044009,77.606805,12.939653,77.52039,0
6033,39375,12,NULL,2,784,393,15,NULL,41500.79,41500.89694,0,0,41499.81111,12.96634,77.60709,13.19956,77.70688,0
6034,34908,28,NULL,2,393,571,15,NULL,41499.96,41500.02917,1,0,41499.84167,13.19956,77.70688,12.95185,77.69642,0
6035,39382,12,NULL,2,846,730,15,NULL,41499.92,41499.94736,0,0,41499.88403,12.98635,77.58203,13.03386,77.51269,0
6036,27196,12,2,3,767,NULL,NULL,NULL,41500.54,41500.88258,0,1,41499.91528,12.9122,77.51043,NULL,NULL,0
6037,93,87,NULL,1,603,NULL,15,56,41501.25,41503,1,0,41499.92222,12.97357,77.61043,NULL,NULL,0
6038,39390,12,NULL,2,448,393,15,NULL,41500.33,41500.43308,0,0,41499.92917,12.92732,77.63575,13.19956,77.70688,0
6039,35618,12,NULL,2,1279,1384,15,NULL,41500.81,41500.8956,1,0,41499.94514,12.957188,77.705847,13.02853,77.54625,1
6040,745,12,NULL,2,1189,1057,15,NULL,41500.21,41500.23313,1,0,41499.95556,12.91873,77.61494,12.916156,77.643803,0
6041,39399,12,NULL,2,488,1395,15,NULL,41500.88,41500.91383,1,0,41499.96181,12.959979,77.647998,13.005603,77.628214,0
6042,39403,12,NULL,2,1012,393,15,NULL,41500.71,41500.77479,1,0,41499.97847,12.94899,77.59777,13.19956,77.70688,0
6043,39244,12,NULL,2,1086,1068,15,NULL,41500.33,41500.40731,0,0,41499.98194,12.907487,77.64729,13.044009,77.606805,0
6044,41118,12,2,3,1032,NULL,NULL,NULL,41500.38,41500.75,0,0,41500.01042,12.913301,77.685592,NULL,NULL,0
6045,20570,12,NULL,2,689,1068,15,NULL,41500.40,41500.44294,0,0,41500.01458,12.97672,77.64927,13.044009,77.606805,0
6046,39408,87,NULL,1,585,NULL,15,29,41501.42,41503,1,0,41500.10347,12.97677,77.5727,NULL,NULL,0
6047,39340,12,NULL,2,1045,1010,15,NULL,41500.20,41500.23981,0,1,41500.13611,12.940238,77.589161,12.96691,77.74935,0
6048,39081,89,NULL,2,1021,1328,15,NULL,41500.33,41500.44227,0,0,41500.26319,13.02853,77.54625,12.958808,77.649047,0
6049,19206,12,NULL,2,393,949,15,NULL,41500.65,41500.65167,0,0,41500.32778,13.19956,77.70688,12.98275,77.61582,0
6050,29009,12,NULL,2,455,1384,15,NULL,41500.58,41500.60339,0,0,41500.33125,12.999874,77.67812,13.02853,77.54625,0
6051,34514,85,NULL,2,145,1384,15,NULL,41500.56,41500.60179,1,0,41500.33264,12.99067,77.65587,13.02853,77.54625,0
6052,39420,12,1,3,142,NULL,15,NULL,41501.82,41502.03125,0,0,41500.41667,12.91281,77.60923,NULL,NULL,0
6053,39422,12,NULL,2,1301,393,15,NULL,41501.25,41501.29583,1,0,41500.43819,12.937222,77.626915,13.19956,77.70688,0
6054,27814,12,NULL,2,1264,1056,15,NULL,41500.50,41500.50309,1,0,41500.46181,12.835737,77.679599,12.919199,77.60931,0
6055,39425,65,NULL,2,580,393,15,NULL,41502.88,41502.97781,1,0,41500.4625,12.97038,77.61045,13.19956,77.70688,0
6056,24256,12,NULL,2,585,1010,15,NULL,41501.51,41501.5786,1,0,41500.47431,12.97677,77.5727,12.96691,77.74935,0
6057,6983,89,NULL,2,585,1322,15,NULL,41500.53,41500.58054,0,0,41500.48125,12.97677,77.5727,12.889133,77.639811,0
6058,39429,12,NULL,2,1096,393,15,NULL,41501.23,41501.28281,1,0,41500.48958,12.96519,77.71932,13.19956,77.70688,0
6059,36523,12,NULL,2,58,393,15,NULL,41500.74,41500.82297,0,0,41500.50208,12.88963,77.60119,13.19956,77.70688,0
6060,39439,12,1,3,1295,NULL,NULL,NULL,41500.65,41500.85417,1,0,41500.53819,12.929071,77.627708,NULL,NULL,0
6061,2111,12,NULL,2,1056,585,15,NULL,41500.77,41500.83311,0,0,41500.54375,12.919199,77.60931,12.97677,77.5727,0
6062,17826,28,NULL,2,393,689,15,NULL,41500.84,41500.94274,1,0,41500.56736,13.19956,77.70688,12.97672,77.64927,0
6063,39448,28,NULL,2,393,1056,15,NULL,41501.06,41501.10598,1,0,41500.59306,13.19956,77.70688,12.919199,77.60931,0
6064,39450,65,NULL,2,393,768,15,NULL,41504.19,41504.23294,0,0,41500.60417,13.19956,77.70688,12.98999,77.55332,0
6065,39451,24,NULL,2,393,1167,15,NULL,41500.61,41500.68287,0,0,41500.60556,13.19956,77.70688,13.00037,77.72746,0
6066,39226,12,NULL,2,1130,1257,15,NULL,41500.73,41500.74891,1,0,41500.61319,12.93711,77.60171,12.934477,77.611284,1
6067,37432,12,NULL,2,363,1287,15,NULL,41500.71,41500.73372,1,0,41500.62847,12.99287,77.71662,12.981695,77.693884,1
6068,14699,12,NULL,2,1063,585,15,NULL,41500.90,41500.95275,1,0,41500.63472,12.934477,77.611284,12.97677,77.5727,0
6069,39455,89,NULL,2,1089,572,15,NULL,41500.82,41500.89332,1,0,41500.64097,12.99517,77.731147,12.91873,77.61494,1
6070,37876,12,NULL,2,149,393,15,NULL,41501.15,41501.19295,1,0,41500.64514,12.93022,77.56039,13.19956,77.70688,0
6071,35871,12,NULL,2,393,142,15,NULL,41500.73,41500.75081,0,0,41500.65972,13.19956,77.70688,12.91281,77.60923,0
6072,39462,12,NULL,2,471,393,15,NULL,41501.17,41501.20478,0,0,41500.69167,13.01854,77.63524,13.19956,77.70688,0
6073,31807,12,NULL,2,58,393,15,NULL,41501.14,41501.19394,1,0,41500.69653,12.88963,77.60119,13.19956,77.70688,0
6074,39472,12,4,3,542,NULL,NULL,NULL,41501.42,41501.83333,1,0,41500.72361,12.93823,77.62289,NULL,NULL,0
6075,39475,12,NULL,2,142,1192,15,NULL,41500.86,41500.92486,1,0,41500.73264,12.91281,77.60923,12.97677,77.5727,1
6076,16927,12,1,3,814,NULL,NULL,NULL,41501.33,41501.54167,1,0,41500.74861,12.908993,77.6889,NULL,NULL,0
6077,39492,89,NULL,2,542,393,15,NULL,41501.40,41501.43887,1,0,41500.78958,12.93823,77.62289,13.19956,77.70688,0
6078,25970,89,NULL,2,450,393,15,NULL,41504.31,41504.37826,0,1,41500.80972,12.9334,77.62652,13.19956,77.70688,0
6079,39503,87,4,3,451,NULL,NULL,NULL,41501.25,41501.66667,0,0,41500.83125,12.9739,77.57914,NULL,NULL,0
6080,39504,12,NULL,2,271,590,15,NULL,41500.94,41501.00201,1,0,41500.83125,12.95641,77.64076,13.00826,77.56433,0
6081,38548,12,1,3,1096,NULL,NULL,NULL,41501.31,41501.52083,0,0,41500.84028,12.96519,77.71932,NULL,NULL,0
6082,39511,87,3,3,1373,NULL,NULL,NULL,41501.44,41501.72917,0,0,41500.85139,13.037255,77.58166,NULL,NULL,0
6083,39515,12,2,3,91,NULL,NULL,NULL,41501.65,41502.02083,1,0,41500.85764,12.77663,77.56382,NULL,NULL,1
6084,39516,89,NULL,2,393,988,15,NULL,41501.03,41501.08038,1,0,41500.85764,13.19956,77.70688,12.95365,77.62137,0
6085,39518,12,NULL,2,793,572,15,NULL,41500.93,41500.97368,1,0,41500.86458,13.02239,77.59492,12.91873,77.61494,0
6086,39524,12,NULL,2,1150,393,15,NULL,41501.93,41501.99405,1,0,41500.88542,12.99287,77.71662,13.19956,77.70688,0
6087,39528,12,NULL,2,308,58,15,NULL,41500.96,41501.0042,1,0,41500.89583,12.99049,77.69798,12.88963,77.60119,0
6088,39529,12,NULL,2,488,393,15,NULL,41501.17,41501.215,1,0,41500.89653,12.959979,77.647998,13.19956,77.70688,0
6089,39531,12,NULL,2,393,1317,15,NULL,41501.31,41501.35212,1,0,41500.89861,13.19956,77.70688,12.980419,77.604514,0
6090,39532,12,NULL,2,1330,1371,15,NULL,41500.96,41500.98583,1,0,41500.90347,12.953434,77.70651,13.000418,77.674835,1
6091,39533,12,NULL,2,220,585,15,NULL,41501.20,41501.22514,1,0,41500.90833,12.99722,77.62003,12.97677,77.5727,1
6092,39535,12,NULL,2,1346,393,15,NULL,41501.23,41501.28198,1,0,41500.91667,12.93764,77.628005,13.19956,77.70688,1
6093,39487,89,NULL,2,393,1324,15,NULL,41502.41,41502.52201,1,0,41500.9375,13.19956,77.70688,12.832201,77.678208,0
6094,16375,12,NULL,2,1061,492,15,NULL,41501.39,41501.42174,0,0,41501.02153,12.924878,77.566255,12.851218,77.521664,0
6095,33019,65,NULL,2,1133,585,15,NULL,41501.75,41501.82743,1,0,41501.03194,12.9744,77.69183,12.97677,77.5727,0
6096,39347,12,NULL,2,1189,1376,15,NULL,41501.55,41501.59288,1,0,41501.36181,12.91873,77.61494,12.870296,77.537457,0
6097,39082,28,NULL,2,458,393,15,NULL,41509.17,41509.22576,0,0,41501.43819,13.00037,77.72746,13.19956,77.70688,0
6098,38994,12,2,3,136,NULL,NULL,NULL,41502.52,41502.89583,1,0,41501.44653,12.90796,77.62418,NULL,NULL,0
6099,16,12,1,3,58,NULL,NULL,NULL,41501.73,41501.9375,1,0,41501.44792,12.88963,77.60119,NULL,NULL,0
6100,39558,12,NULL,2,1264,974,15,NULL,41501.58,41501.65443,1,0,41501.47708,12.835737,77.679599,13.07557,77.55904,1
6101,39566,24,NULL,2,603,393,15,NULL,41502.31,41502.35987,1,0,41501.51597,12.97357,77.61043,13.19956,77.70688,0
6102,39568,12,NULL,2,105,393,15,NULL,41503.16,41503.19436,1,0,41501.52014,13.01766,77.64503,13.19956,77.70688,0
6103,37713,12,NULL,2,393,601,15,NULL,41501.59,41501.66365,1,0,41501.53056,13.19956,77.70688,13.02434,77.56593,1
6104,39573,12,NULL,2,393,142,15,NULL,41505.96,41506.02823,1,0,41501.55417,13.19956,77.70688,12.91281,77.60923,0
6105,39576,12,NULL,2,1054,393,15,NULL,41504.29,41504.34699,1,0,41501.57431,12.90184,77.581587,13.19956,77.70688,0
6106,39582,12,NULL,2,1056,393,15,NULL,41502.21,41502.2625,1,0,41501.63194,12.919199,77.60931,13.19956,77.70688,0
6107,39589,12,NULL,2,105,822,15,NULL,41501.78,41501.81815,1,0,41501.71111,13.01766,77.64503,13.01024,77.58056,1
6108,39590,12,NULL,2,410,1384,15,NULL,41501.79,41501.81716,1,0,41501.71181,13.05121,77.54113,13.02853,77.54625,0
6109,38353,12,NULL,2,417,393,15,NULL,41503.10,41503.1586,1,0,41501.72639,12.96539,77.65863,13.19956,77.70688,0
6110,39597,12,NULL,2,1323,585,15,NULL,41501.90,41501.92053,1,0,41501.72986,12.869805,77.653211,12.97677,77.5727,0
6111,39599,12,NULL,2,731,585,15,NULL,41501.90,41501.94529,1,0,41501.73611,13.04937,77.51179,12.97677,77.5727,0
6112,39600,12,NULL,2,393,1071,15,NULL,41502.32,41502.37057,1,0,41501.73958,13.19956,77.70688,12.937585,77.694433,0
6113,35437,12,NULL,2,832,571,15,NULL,41506.30,41506.33411,0,0,41501.75903,12.88019,77.64558,12.95185,77.69642,0
6114,39586,12,NULL,2,585,1214,15,NULL,41501.93,41501.96804,1,0,41501.79931,12.97677,77.5727,12.97672,77.64927,0
6115,27595,65,2,3,1341,NULL,NULL,NULL,41502.42,41502.79167,0,0,41501.82083,12.979703,77.69382,NULL,NULL,0
6116,27090,12,NULL,2,585,58,15,NULL,41502.23,41502.26109,1,0,41501.83611,12.97677,77.5727,12.88963,77.60119,0
6117,39618,12,NULL,2,393,1147,15,NULL,41502.15,41502.1847,1,0,41501.83819,13.19956,77.70688,13.03064,77.6491,0
6118,39622,12,NULL,2,1039,590,15,NULL,41501.85,41501.88819,0,0,41501.84792,12.979949,77.642913,13.00826,77.56433,0
6119,33188,12,NULL,2,571,393,15,NULL,41503.30,41503.34934,1,0,41501.85972,12.95185,77.69642,13.19956,77.70688,0
6120,20191,12,NULL,2,356,625,15,NULL,41502.79,41502.91285,1,0,41501.86181,12.833854,77.400913,12.95431,77.6553,0
6121,38892,12,1,3,1280,NULL,NULL,NULL,41502.44,41502.64583,0,0,41501.86458,12.966054,77.717837,NULL,NULL,0
6122,23786,12,NULL,2,269,1297,15,NULL,41502.48,41502.50865,1,0,41501.88958,12.9744,77.69183,12.966049,77.598575,0
6123,40512,12,NULL,2,1399,625,15,NULL,41506.73,41506.74332,0,0,41501.89375,12.944965,77.683676,12.95431,77.6553,0
6124,2723,12,NULL,2,393,776,15,NULL,41502.50,41502.5549,1,0,41501.92014,13.19956,77.70688,13.01508,77.67796,0
6125,39633,12,NULL,2,83,768,15,NULL,41502.31,41502.355,1,0,41501.94514,12.92415,77.67229,12.98999,77.55332,0
6126,15121,12,NULL,2,788,393,15,NULL,41502.40,41502.47992,0,0,41502.07083,12.92471,77.49867,13.19956,77.70688,0
6127,39081,12,2,3,1021,NULL,NULL,NULL,41502.40,41502.77083,0,0,41502.30694,13.02853,77.54625,NULL,NULL,0
6128,39654,12,NULL,1,1192,NULL,15,64,41502.52,41502,0,0,41502.35556,12.97677,77.5727,NULL,NULL,0
6129,17920,89,NULL,2,393,994,15,NULL,41512.15,41512.20115,1,0,41502.37639,13.19956,77.70688,12.93965,77.74657,0
6130,36227,12,NULL,2,1096,393,15,NULL,41502.52,41502.5961,0,0,41502.41319,12.96519,77.71932,13.19956,77.70688,0
6131,39665,12,NULL,2,83,455,15,NULL,41502.52,41502.53667,0,0,41502.46042,12.92415,77.67229,12.999874,77.67812,0
6132,39666,12,NULL,2,410,393,15,NULL,41503.69,41503.73198,1,0,41502.47014,13.05121,77.54113,13.19956,77.70688,0
6133,39668,12,NULL,2,1060,393,15,NULL,41503.29,41503.35108,1,0,41502.47361,12.970602,77.650037,13.19956,77.70688,0
6134,18629,12,NULL,2,1384,1096,15,NULL,41502.57,41502.62993,0,0,41502.48611,13.02853,77.54625,12.96519,77.71932,0
6135,39672,12,3,3,58,NULL,NULL,NULL,41502.58,41502.875,1,0,41502.49792,12.88963,77.60119,NULL,NULL,1
6136,39673,12,NULL,2,142,393,15,NULL,41503.29,41503.34583,1,0,41502.50764,12.91281,77.60923,13.19956,77.70688,0
6137,39675,65,NULL,2,1010,575,15,NULL,41502.54,41502.59837,0,0,41502.52083,12.96691,77.74935,13.03017,77.56684,0
6138,31021,12,NULL,2,413,393,15,NULL,41502.54,41502.54451,0,0,41502.52639,12.92171,77.59017,13.19956,77.70688,0
6139,39683,12,NULL,2,1152,393,15,NULL,41503.34,41503.45648,1,0,41502.59722,12.87153,77.60206,13.19956,77.70688,0
6140,39686,24,NULL,2,105,393,15,NULL,41502.75,41502.82966,0,0,41502.61042,13.01766,77.64503,13.19956,77.70688,0
6141,39692,89,NULL,2,1189,1033,15,NULL,41502.70,41502.72214,1,0,41502.63611,12.91873,77.61494,12.906358,77.599547,1
6142,39002,12,NULL,2,1010,871,15,NULL,41502.75,41502.84297,1,0,41502.63958,12.96691,77.74935,12.98712,77.56624,1
6143,30757,12,NULL,2,393,1096,15,NULL,41502.85,41502.96817,0,0,41502.64097,13.19956,77.70688,12.96519,77.71932,0
6144,39696,12,NULL,2,149,452,15,NULL,41502.75,41502.77265,1,0,41502.64792,12.93022,77.56039,12.95278,77.59088,0
6145,25190,12,1,3,571,NULL,NULL,NULL,41502.74,41502.94792,0,0,41502.65278,12.95185,77.69642,NULL,NULL,0
6146,39700,12,NULL,2,798,136,15,NULL,41502.73,41502.76403,1,0,41502.66111,12.95785,77.64929,12.90796,77.62418,1
6147,39701,12,NULL,2,1152,585,15,NULL,41502.79,41502.87046,0,1,41502.66181,12.87153,77.60206,12.97677,77.5727,1
6148,26307,12,NULL,2,1351,393,15,NULL,41503.52,41503.56944,1,0,41502.66806,12.894352,77.675265,13.19956,77.70688,0
6149,39710,12,NULL,2,410,603,15,NULL,41502.77,41502.84127,1,0,41502.68681,13.05121,77.54113,12.97357,77.61043,0
6150,39711,12,4,3,85,NULL,NULL,NULL,41503.33,41503.75,0,0,41502.6875,12.95755,77.71803,NULL,NULL,0
6151,39713,12,NULL,2,61,1384,15,NULL,41502.89,41502.96713,1,0,41502.69236,12.96298,77.71229,13.02853,77.54625,0
6152,38175,12,NULL,2,968,1095,15,NULL,41502.81,41502.8358,1,0,41502.70208,12.96555,77.61912,12.92415,77.67229,0
6153,39719,12,NULL,2,393,1330,15,NULL,41507.91,41507.96378,1,0,41502.71667,13.19956,77.70688,12.953434,77.70651,0
6154,39721,12,NULL,2,1378,393,15,NULL,41503.17,41503.22999,1,0,41502.72639,12.827912,77.679642,13.19956,77.70688,0
6155,39725,12,NULL,2,292,1248,15,NULL,41502.83,41502.87064,1,0,41502.74236,12.93944,77.62923,12.978945,77.574849,0
6156,39727,89,1,3,293,NULL,15,NULL,41502.81,41503.00104,1,0,41502.74653,12.849482,77.663187,NULL,NULL,0
6157,39731,12,NULL,2,83,1278,15,NULL,41503.47,41503.4881,1,0,41502.78125,12.92415,77.67229,12.927772,77.669469,1
6158,18868,12,NULL,2,1384,1017,15,NULL,41503.41,41503.44775,1,0,41502.78542,13.02853,77.54625,13.11084,77.60074,0
6159,38694,12,2,3,793,NULL,NULL,NULL,41502.83,41503.00094,0,0,41502.79167,13.02239,77.59492,NULL,NULL,0
6160,38342,12,NULL,2,410,393,15,NULL,41503.27,41503.3064,0,1,41502.82778,13.05121,77.54113,13.19956,77.70688,0
6161,39737,12,1,3,34,NULL,NULL,NULL,41503.35,41503.5625,1,0,41502.83264,12.96467,77.67424,NULL,NULL,0
6162,20676,12,NULL,2,603,393,15,NULL,41502.89,41502.98823,1,0,41502.83611,12.97357,77.61043,13.19956,77.70688,0
6163,39740,12,NULL,2,1083,393,15,NULL,41503.67,41503.74575,1,0,41502.84375,12.900648,77.589183,13.19956,77.70688,0
6164,34388,12,NULL,2,1120,393,15,NULL,41503.21,41503.26536,1,0,41502.85139,12.89724,77.61065,13.19956,77.70688,0
6165,39744,12,NULL,2,977,585,15,NULL,41503.19,41503.21419,1,0,41502.86458,12.969933,77.533286,12.97677,77.5727,0
6166,39746,12,NULL,2,1183,393,15,NULL,41503.19,41503.23597,1,0,41502.87986,12.965563,77.668576,13.19956,77.70688,0
6167,39747,12,NULL,2,363,1371,15,NULL,41502.95,41502.97708,1,0,41502.88542,12.99287,77.71662,13.000418,77.674835,0
6168,39754,89,NULL,2,603,393,15,NULL,41502.95,41503.01377,1,0,41502.90347,12.97357,77.61043,13.19956,77.70688,0
6169,39757,12,1,3,1108,NULL,NULL,NULL,41503.44,41503.64583,1,0,41502.91667,13.00097,77.65079,NULL,NULL,0
6170,39759,12,NULL,2,949,393,15,NULL,41504.21,41504.25001,0,0,41502.92431,12.98275,77.61582,13.19956,77.70688,0
6171,35270,12,NULL,2,393,293,15,NULL,41503.52,41503.5638,1,0,41502.93681,13.19956,77.70688,12.849482,77.663187,0
6172,17826,12,NULL,2,689,142,15,NULL,41503.40,41503.54773,1,0,41502.94167,12.97672,77.64927,12.91281,77.60923,0
6173,34723,12,NULL,2,1068,393,15,NULL,41503.25,41503.28425,1,0,41502.95764,13.044009,77.606805,13.19956,77.70688,0
6174,39763,12,1,3,353,NULL,NULL,NULL,41507.46,41507.66667,0,0,41502.96875,13.03241,77.59914,NULL,NULL,0
6175,39764,12,NULL,2,1384,1165,15,NULL,41503.48,41503.55477,1,0,41502.97639,13.02853,77.54625,12.990947,77.687112,0
6176,37906,12,NULL,2,393,540,15,NULL,41505.57,41505.64353,1,0,41502.97778,13.19956,77.70688,12.92768,77.62664,0
6177,39765,12,NULL,2,1147,168,15,NULL,41503.21,41503.23432,0,0,41502.99722,13.03064,77.6491,12.99313,77.59828,0
6178,39766,12,NULL,2,1338,393,15,NULL,41503.15,41503.16716,1,0,41503.00625,13.03017,77.56684,13.19956,77.70688,0
6179,39636,12,2,3,1238,NULL,NULL,NULL,41503.33,41503.70833,0,0,41503.01944,12.92323,77.59203,NULL,NULL,0
6180,38980,89,3,3,61,NULL,NULL,NULL,41503.54,41503.83333,1,0,41503.03125,12.96298,77.71229,NULL,NULL,0
6181,39776,12,NULL,2,142,393,15,NULL,41503.31,41503.36667,0,0,41503.13958,12.91281,77.60923,13.19956,77.70688,0
6182,31541,12,1,3,1010,NULL,NULL,NULL,41503.44,41503.64583,0,0,41503.39444,12.96691,77.74935,NULL,NULL,0
6183,7500,12,2,3,112,NULL,NULL,NULL,41503.50,41503.875,0,0,41503.41389,12.93331,77.56666,NULL,NULL,0
6184,39791,12,NULL,2,590,585,15,NULL,41503.69,41503.7109,0,0,41503.41736,13.00826,77.56433,12.97677,77.5727,0
6185,39798,12,NULL,2,1384,112,15,NULL,41504.27,41504.30566,0,0,41503.45,13.02853,77.54625,12.93331,77.56666,0
6186,36033,12,1,3,949,NULL,NULL,NULL,41503.48,41503.6875,0,0,41503.45208,12.98275,77.61582,NULL,NULL,0
6187,39450,12,NULL,2,768,393,15,NULL,41504.06,41504.07959,0,0,41503.48403,12.98999,77.55332,13.19956,77.70688,0
6188,27250,12,NULL,2,1388,393,15,NULL,41505.17,41505.21749,1,0,41503.48819,12.919722,77.592806,13.19956,77.70688,0
6189,39328,12,NULL,2,142,393,15,NULL,41504.16,41504.21314,1,0,41503.50347,12.91281,77.60923,13.19956,77.70688,0
6190,39807,12,NULL,2,601,168,15,NULL,41503.91,41503.93899,0,0,41503.50972,13.02434,77.56593,12.99313,77.59828,0
6191,39808,65,2,3,363,NULL,NULL,NULL,41503.63,41504,1,0,41503.51458,12.99287,77.71662,NULL,NULL,0
6192,8652,12,NULL,2,776,393,15,NULL,41505.13,41505.14932,0,0,41503.51597,13.01508,77.67796,13.19956,77.70688,0
6193,39817,12,NULL,2,393,585,15,NULL,41508.67,41508.72476,1,0,41503.54514,13.19956,77.70688,12.97677,77.5727,0
6194,39205,12,1,3,1056,NULL,NULL,NULL,41503.82,41504.03125,1,0,41503.57292,12.919199,77.60931,NULL,NULL,0
6195,39826,12,NULL,2,977,1384,15,NULL,41503.90,41503.9423,0,0,41503.58264,12.969933,77.533286,13.02853,77.54625,0
6196,39829,12,NULL,2,218,83,15,NULL,41504.32,41504.35407,1,0,41503.58958,12.96799,77.58882,12.92415,77.67229,0
6197,27329,12,NULL,2,1330,393,15,NULL,41504.27,41504.33332,0,0,41503.67361,12.953434,77.70651,13.19956,77.70688,0
6198,39844,12,NULL,2,466,393,15,NULL,41504.20,41504.23603,1,0,41503.675,13.017436,77.64458,13.19956,77.70688,0
6199,39852,12,NULL,2,561,603,15,NULL,41503.81,41503.86936,0,0,41503.70069,13.00983,77.62967,12.97357,77.61043,0
6200,8820,12,NULL,2,571,1102,15,NULL,41503.74,41503.79354,0,0,41503.72361,12.95185,77.69642,12.93652,77.54481,0
6201,39856,12,NULL,2,768,977,15,NULL,41504.27,41504.28755,0,0,41503.72917,12.98999,77.55332,12.969933,77.533286,0
6202,3291,89,NULL,2,271,452,15,NULL,41503.88,41503.91933,0,0,41503.72986,12.95641,77.64076,12.95278,77.59088,0
6203,39859,12,NULL,2,963,667,15,NULL,41503.81,41503.87017,0,0,41503.73333,12.99111,77.59204,12.97165,77.51316,0
