Seller,Bidder
657827144,20076826
35923004,715040222
35923004,125643696
594667804,431458505
201729374,153310242
201729374,282904086
201729374,227280305
201729374,572704944
201729374,448715069
201729374,187089085
201729374,300973344
201729374,524715959
201729374,35794248
201729374,513987320
201729374,655288489
201729374,451198001
201729374,130587790
201729374,55559375
201729374,530925832
201729374,103798271
201729374,164959407
201729374,333431204
201729374,88007530
201729374,226336879
201729374,139266187
201729374,183775141
201729374,110022333
201729374,657890914
201729374,472653074
201729374,148984803
201729374,112202606
201729374,676275716
201729374,347757919
201729374,718616437
201729374,404015311
201729374,97414356
201729374,146746931
201729374,492251369
201729374,183494948
201729374,182231799
201729374,658712365
201729374,376792220
201729374,77157554
201729374,142252547
201729374,91360296
201729374,59949267
201729374,84489566
201729374,661815913
201729374,457488810
594667804,399983466
35923004,450873517
201729374,160554601
201729374,693684917
201729374,472577255
201729374,129850865
201729374,215981127
201729374,295717137
201729374,30821350
201729374,609470507
201729374,45085671
201729374,510635860
201729374,298620294
201729374,380494610
201729374,383978931
201729374,385123170
201729374,131802334
201729374,20999771
201729374,552575301
201729374,723247760
201729374,109929124
201729374,31345275
201729374,283748471
201729374,195704129
201729374,138208612
201729374,16755340
201729374,227706846
201729374,133386022
201729374,99346127
201729374,291051270
551104694,303556847
201729374,519644407
201729374,222690244
201729374,75334229
201729374,693594634
201729374,642660733
201729374,711332758
201729374,90633301
594667804,285586032
6357234,61904787
201729374,292639924
201729374,96666840
201729374,651125569
201729374,2463679
201729374,691871997
201729374,77517859
201729374,307613419
201729374,724241312
201729374,186213834
201729374,308888512
201729374,105817151
201729374,124244298
201729374,317347846
201729374,138974871
201729374,226820732
201729374,212785964
201729374,136201753
201729374,57410733
201729374,42777498
201729374,285586032
201729374,104883907
201729374,344497635
201729374,366665159
201729374,770039
201729374,718627869
201729374,387598737
201729374,70622786
201729374,146729407
201729374,674851884
201729374,544794099
201729374,225604173
94870114,368564860
94870114,25513120
94870114,4447321
94870114,82141623
94870114,162159460
94870114,365828901
94870114,291891498
94870114,193241265
94870114,192293614
94870114,116982428
94870114,547574535
94870114,39026829
94870114,369593890
94870114,142252547
94870114,31709563
94870114,18279817
94870114,198259044
94870114,217701287
94870114,406140368
94870114,73616048
94870114,188622137
94870114,204066207
94870114,174374419
94870114,32664646
94870114,40747973
94870114,41502342
660414,354438508
660414,566501026
94870114,143556491
94870114,173636192
94870114,130332979
94870114,198952442
94870114,714191945
94870114,61881720
36285224,336522331
25008844,225898146
94870114,2283286
94870114,58044121
94870114,435128188
94870114,318494655
94870114,276469568
94870114,235794620
94870114,168613276
94870114,184678555
94870114,450873517
94870114,39176496
94870114,236753641
94870114,66616761
94870114,580472644
201729374,128109745
201729374,180648167
201729374,114984141
201729374,271862343
201729374,636734998
201729374,652484322
201729374,217336468
201729374,88971967
201729374,648254788
201729374,415751329
94870114,170841406
94870114,475882585
94870114,512293321
25008844,630656
94870114,32606434
94870114,71981762
94870114,475820279
94870114,109038559
201729374,238966032
201729374,395491284
201729374,188192772
201729374,219993427
201729374,458953174
201729374,174944123
25008844,394874169
94870114,382753716
94870114,574254658
94870114,12192163
94870114,183773845
94870114,82822831
94870114,653943849
94870114,70925740
201729374,121700512
201729374,13270554
201729374,2705199
201729374,184678555
201729374,78184544
201729374,608151550
201729374,127633594
201729374,50030679
94870114,1310708
94870114,549970420
201729374,335797999
201729374,71981762
201729374,113379936
201729374,51169463
201729374,413988188
201729374,244429661
201729374,32150490
201729374,57258038
201729374,106014364
201729374,188321352
201729374,300078138
201729374,644122351
201729374,647425427
201729374,27692220
201729374,13106895
201729374,651707473
94870114,28502429
94870114,93068109
94870114,558646693
94870114,53759713
94870114,43436074
94870114,142009693
94870114,643142499
201729374,206191706
201729374,170841406
201729374,172783511
201729374,387028285
201729374,248459758
201729374,463306019
201729374,312195183
201729374,198267180
201729374,89034372
201729374,653943849
201729374,143207952
201729374,34476858
201729374,627088185
201729374,1310708
201729374,130294080
201729374,396014373
25008844,125876074
201729374,20378676
201729374,167144933
201729374,294261844
201729374,38445312
201729374,238470591
201729374,52603518
201729374,651084629
201729374,76081990
201729374,107396744
201729374,183623570
94870114,290216734
94870114,215268162
201729374,604174213
201729374,163446059
201729374,47050767
201729374,635154720
201729374,59771699
201729374,638338553
94870114,392106224
94870114,337927897
201729374,7966993
201729374,656221573
201729374,307670714
201729374,379954207
201729374,56877715
94870114,153213734
94870114,694560
94870114,422342964
94870114,458945263
94870114,172503500
94870114,300280601
94870114,273330212
94870114,123529138
94870114,285589228
94870114,122994299
94870114,641547755
94870114,608559537
94870114,500846966
94870114,43797972
94870114,307670714
94870114,4062946
25008844,22531189
201729374,636199754
201729374,655886697
201729374,461011968
201729374,382753716
201729374,19403980
201729374,522109989
94870114,95989104
94870114,46450003
201729374,655797368
201729374,644752153
201729374,656190934
201729374,43699823
201729374,53736322
201729374,124183499
201729374,133333527
201729374,420938971
94870114,215671460
201729374,193137335
201729374,125815937
201729374,558175008
201729374,20385932
201729374,80894270
201729374,422342964
201729374,337927897
201729374,67366408
201729374,270413819
201729374,45575282
459443004,216709742
94870114,9041064
94870114,121041772
201729374,273232200
201729374,402641882
201729374,483483847
201729374,68150174
94870114,178867553
94870114,658626711
94870114,105567527
94870114,100234563
94870114,2705199
94870114,115147248
201729374,596018983
201729374,18237950
201729374,640496046
201729374,224165387
201729374,204842319
201729374,165506647
201729374,453143383
201729374,197063575
201729374,258340274
201729374,544065588
94870114,221905247
94870114,246945110
94870114,208390797
201729374,131586687
201729374,270488133
201729374,118723859
201729374,657731126
201729374,77585590
201729374,186090869
201729374,112698690
201729374,11860170
201729374,209739984
201729374,81992936
24018514,459497903
24018514,213997802
201729374,658612158
201729374,591390737
201729374,372389817
201729374,397463339
201729374,380222
201729374,615689441
94870114,139949224
94870114,33693759
201729374,163996705
201729374,659944746
201729374,524890024
201729374,33601147
201729374,27356138
201729374,557656861
201729374,243581372
201729374,6357234
201729374,112490216
201729374,74913382
201729374,642032257
201729374,178215216
94870114,5260281
201729374,5121031
201729374,219434017
201729374,242702950
201729374,99264867
201729374,9799285
201729374,568794383
201729374,636185433
94870114,205372663
94870114,78184544
94870114,99143938
201729374,659821668
201729374,437624071
201729374,277492635
94870114,10202133
94870114,58680925
94870114,33758862
94870114,118324904
94870114,30760460
94870114,395193
94870114,608735502
201729374,660659676
201729374,82339518
201729374,41153124
201729374,127735224
201729374,69706229
201729374,180102238
94870114,336271350
94870114,309999847
94870114,4681424
94870114,106837941
94870114,370968219
201729374,93400939
201729374,641547755
201729374,650589227
201729374,4913885
201729374,159515672
201729374,267878640
201729374,404638219
201729374,189243930
201729374,26367316
201729374,502292173
94870114,120661057
94870114,126857671
94870114,129714654
201729374,99200849
201729374,559285940
201729374,300059365
201729374,47567786
201729374,302247603
201729374,205372663
201729374,642076721
201729374,83508522
201729374,69948354
94870114,134574592
94870114,166108962
94870114,118967340
201729374,432254179
201729374,158542201
199521094,138958619
201729374,35706595
201729374,657532294
94870114,50684747
94870114,459564748
201729374,1919915
201729374,24385873
201729374,660413980
201729374,131847016
201729374,4074729
94870114,663595450
201729374,102514349
201729374,295011700
201729374,82328204
201729374,87589775
201729374,14807175
201729374,138071115
201729374,7045674
94870114,171937223
94870114,437247357
94870114,97699257
94870114,62889229
94870114,484552707
141980694,97054718
201729374,166891055
201729374,59588549
201729374,8194487
201729374,338140438
201729374,654295231
201729374,437247357
201729374,226827297
201729374,548283243
141980694,432646864
94870114,3885707
94870114,334625322
201729374,181895350
201729374,379715360
201729374,270044167
201729374,558646693
94870114,235552255
94870114,136799593
94870114,210541586
94870114,2143669
201729374,105309759
201729374,97065998
201729374,647515341
201729374,354352733
141980694,664485099
94870114,396357391
94870114,664485099
94870114,610156299
94870114,666045326
94870114,661210976
94870114,47567786
201729374,449266571
201729374,162978663
201729374,370414130
201729374,229907196
201729374,150326994
201729374,323882307
201729374,206967711
94870114,108256147
201729374,124866979
201729374,81760461
201729374,508633048
201729374,85619354
201729374,136799593
201729374,655126770
201729374,119195804
201729374,175691096
201729374,180637178
201729374,222976472
201729374,55928911
201729374,566739983
201729374,581349189
94870114,168334385
94870114,271519548
94870114,368719137
94870114,25047603
94870114,52407523
94870114,19281733
201729374,659003505
201729374,242182782
201729374,20669363
201729374,666045326
201729374,206036521
201729374,15673301
201729374,34786395
94870114,577563975
94870114,159311820
94870114,84584586
94870114,241270730
94870114,661458383
94870114,131847016
94870114,332435305
201729374,378460822
201729374,580487788
201729374,7151720
201729374,170502707
201729374,638484119
201729374,67481005
201729374,121953636
201729374,182211377
201729374,368719137
201729374,20089888
94870114,2664600
94870114,46445871
94870114,123315784
94870114,660956096
201729374,50295226
201729374,46445871
201729374,45107967
201729374,270147608
201729374,202131135
201729374,610117998
201729374,220529193
201729374,68069174
201729374,587703601
201729374,212831477
201729374,166024274
201729374,113882448
201729374,382406737
201729374,12192163
94870114,167177816
94870114,33601147
94870114,378900729
201729374,8948443
201729374,73971129
201729374,59052819
201729374,541829771
201729374,61845577
94870114,62082500
201729374,445858158
94870114,206516258
201729374,389029303
201729374,582320646
201729374,93016905
201729374,303543751
201729374,117045472
201729374,25047603
201729374,73003282
94870114,605130013
94870114,669461962
201729374,271519548
201729374,207090923
201729374,456960667
201729374,496066929
201729374,206773310
94870114,223294277
94870114,25332115
94870114,386419358
94870114,326259784
94870114,6822469
94870114,48200492
94870114,129324949
201729374,35723578
201729374,132006027
201729374,361415062
201729374,446757262
201729374,603262788
201729374,667716126
94870114,227483708
201729374,127697908
201729374,226679337
201729374,227641021
201729374,139456924
201729374,145630114
201729374,206516258
94870114,137531435
94870114,667727376
94870114,133074519
201729374,440000605
201729374,394874169
201729374,40560798
201729374,27139239
201729374,293143619
201729374,192730581
141980694,524856034
141980694,109605284
141980694,36166514
141980694,142009693
94870114,62646754
201729374,136788974
201729374,33538997
201729374,64818235
94870114,187191823
201729374,33758862
201729374,70880286
201729374,52493876
201729374,346118055
201729374,68482312
94870114,540350712
94870114,59969015
94870114,198679930
94870114,303543751
94870114,90653614
201729374,113922478
201729374,51232625
201729374,50027582
201729374,551402178
201729374,671373023
201729374,837479
201729374,48200492
201729374,425892947
201729374,669145108
201729374,227483708
201729374,654630759
201729374,11612705
201729374,145137848
201729374,198679930
201729374,24936952
201729374,97612567
201729374,648717194
201729374,575139692
94870114,66846001
94870114,134004051
94870114,119278373
94870114,178938043
94870114,27258638
94870114,203795753
94870114,189438130
201729374,9041064
201729374,85571176
201729374,202397351
201729374,202287097
201729374,80699698
201729374,50239316
201729374,326259784
201729374,77305142
94870114,179362295
94870114,635642083
201729374,612766993
201729374,70531370
201729374,4023672
201729374,642673109
201729374,96549077
201729374,608981368
201729374,224633056
94870114,326024715
94870114,12086093
94870114,26286505
94870114,521618921
201729374,83408575
201729374,595412732
201729374,105196353
201729374,566949240
94870114,51905681
201729374,521618921
201729374,54815151
201729374,521408867
201729374,421053910
201729374,2237286
201729374,499160200
201729374,62646754
201729374,200658220
94870114,219434017
94870114,541522939
201729374,14044044
201729374,25332115
201729374,26286505
201729374,280410662
201729374,152585
201729374,131035
201729374,228944079
94870114,381058066
141980694,293231141
201729374,334730402
201729374,654981472
201729374,75632260
201729374,518428
201729374,29622923
201729374,192375880
201729374,201407137
201729374,91430375
201729374,612464774
201729374,42459218
201729374,292261691
201729374,286749319
201729374,106170492
201729374,107390267
201729374,401411903
201729374,205343109
201729374,90438030
201729374,230124509
201729374,50290958
201729374,540783161
94870114,19423165
94870114,437624071
94870114,117479333
94870114,219593261
94870114,198949435
94870114,148076796
201729374,167475509
201729374,122994299
201729374,655828811
201729374,477562617
201729374,441789867
201729374,288913344
201729374,170682415
201729374,408984138
201729374,7558227
94870114,354426598
94870114,591783098
94870114,394874169
94870114,409501170
94870114,116940166
201729374,99307452
201729374,349149350
201729374,294628129
201729374,663184762
201729374,178691374
201729374,252613817
201729374,673433174
94870114,144976978
94870114,271263954
94870114,51222072
94870114,277164391
201729374,450873517
201729374,143574200
201729374,381058066
201729374,3188529
201729374,77089051
201729374,270060490
412477984,571499012
94870114,50290958
201729374,591783098
201729374,144976978
201729374,39704160
94870114,29601442
94870114,365188702
94870114,1882539
94870114,24479116
94870114,349149350
94870114,166805567
201729374,543374168
201729374,148934451
201729374,31411013
201729374,667727376
201729374,439584642
201729374,10902083
201729374,450971620
201729374,133479419
94870114,149319662
94870114,43187753
201729374,385100776
201729374,210689380
201729374,223555125
412477984,158547979
94870114,136092436
94870114,370414130
94870114,53419450
94870114,134929776
201729374,1922768
201729374,672842436
201729374,527591525
94870114,237112926
94870114,93885336
94870114,654981472
94870114,161795986
201729374,15815766
201729374,2252226
201729374,1612182
94870114,593737611
94870114,671713824
94870114,182516030
94870114,438191861
201729374,337559888
201729374,87305502
201729374,118398074
201729374,670456578
201729374,225474700
201729374,178768130
14372154,51905681
201729374,601100653
201729374,200727689
201729374,108341376
201729374,365188702
201729374,419699543
201729374,161795986
201729374,83549429
94870114,392733349
94870114,270060490
94870114,166995819
94870114,341858773
201729374,407688332
201729374,671725519
201729374,49755679
201729374,126262855
201729374,112266601
201729374,674319133
94870114,170848890
94870114,425138355
201729374,659065005
201729374,51905681
201729374,323462017
201729374,204749268
201729374,178081520
201729374,6033715
201729374,645527222
201729374,474414923
201729374,228031498
201729374,27667325
201729374,166805567
94870114,51169463
94870114,81760461
94870114,590895034
201729374,64696991
201729374,132926718
94870114,215876075
94870114,28563947
94870114,203434943
94870114,419289579
94870114,349559516
94870114,630941836
201729374,28706105
201729374,55399522
201729374,442555125
201729374,44459116
201729374,83618805
201729374,4003932
94870114,305115759
201729374,210519955
201729374,271222254
201729374,409211338
201729374,460616560
201729374,433413307
201729374,410866909
201729374,9958687
201729374,320676098
201729374,38771022
94870114,646384225
201729374,32832539
201729374,140898423
201729374,200727508
201729374,395974151
201729374,144480731
412477984,33486886
412477984,486570391
201729374,206332111
201729374,103633720
201729374,396626604
201729374,30391092
201729374,395206676
201729374,28903073
94870114,13928112
201729374,11255969
201729374,397585202
201729374,10020454
201729374,32684231
94870114,30599793
201729374,543320500
201729374,83960471
201729374,673581720
201729374,243584235
94870114,216505889
201729374,660894973
201729374,58158122
94870114,53073897
94870114,227484
94870114,188930344
94870114,208439842
94870114,427831560
94870114,15713753
94870114,659019062
94870114,123184697
94870114,52245567
201729374,570367126
201729374,70310889
201729374,106851263
201729374,665219740
201729374,227480409
201729374,273613762
201729374,102351806
201729374,12798730
201729374,270109572
201729374,270132032
201729374,684001931
201729374,95399918
94870114,158547979
201729374,279606487
201729374,601062039
201729374,334485341
201729374,190474412
201729374,91024084
201729374,680403516
201729374,457800031
201729374,670638048
201729374,668816305
201729374,538779074
201729374,54066615
201729374,13013622
201729374,3250842
201729374,679445900
94870114,645527222
94870114,244473569
201729374,392733349
201729374,4681424
201729374,13935649
201729374,340480418
201729374,24187920
94870114,2875231
412477984,110353186
201729374,136517884
201729374,144588056
201729374,686437724
201729374,59078491
201729374,93231072
201729374,167682578
201729374,672677320
201729374,97793875
94870114,175355228
94870114,680403516
94870114,518378697
201729374,223426888
201729374,94649055
201729374,100063400
201729374,511199964
201729374,313322031
94870114,163963412
210850094,159525622
94870114,159566457
94870114,7096379
94870114,684351850
201729374,317217483
201729374,227044535
201729374,429193049
201729374,47392911
201729374,613343985
201729374,679263082
201729374,85178207
201729374,451770841
201729374,548001519
201729374,68601290
201729374,669027264
201729374,203749905
94870114,40651778
94870114,225975489
201729374,87091860
201729374,656572609
201729374,680700410
201729374,174660311
94870114,306968892
201729374,543475903
201729374,416673000
201729374,668390839
201729374,590094600
201729374,674114064
201729374,557584828
201729374,7446603
201729374,163963412
201729374,547795400
94870114,46257755
412477984,146248156
412477984,22929936
412477984,148893082
94870114,450227455
201729374,676709010
201729374,291747751
201729374,672696109
201729374,48573975
201729374,682352738
201729374,82822831
201729374,517702078
201729374,96832123
201729374,123432880
201729374,313750074
201729374,644781028
201729374,9334493
201729374,670417483
201729374,368290667
201729374,297709339
201729374,573829262
94870114,688217573
94870114,91024084
94870114,594614728
201729374,184340447
201729374,285179834
201729374,363834804
201729374,671814653
94870114,463978222
201729374,438816948
201729374,225982942
201729374,61665314
201729374,685140888
201729374,214666527
201729374,668513633
201729374,109076468
94870114,474414923
201729374,229277077
201729374,95319355
201729374,126116022
201729374,2343054
201729374,573769333
201729374,316987620
201729374,17216821
201729374,24233601
201729374,253644886
201729374,6007406
94870114,80935619
201729374,605106849
201729374,18667057
412477984,112543565
201729374,139875497
201729374,647484463
201729374,632647006
201729374,373013490
201729374,19281733
201729374,692621413
201729374,104449076
201729374,59254319
201729374,164178915
201729374,692706685
201729374,459485068
201729374,689453072
201729374,291703886
201729374,172055766
201729374,688189783
94870114,149284405
94870114,296919767
201729374,503098919
201729374,273265720
201729374,217084634
201729374,510197734
201729374,35900671
201729374,528093429
201729374,4927102
94870114,24233601
201729374,6037735
201729374,635959953
201729374,298817323
201729374,85267247
201729374,681024428
201729374,58381
201729374,1815740
201729374,270452829
201729374,163056014
201729374,23444177
201729374,61447163
201729374,658063314
201729374,529062624
201729374,188930344
201729374,684351850
201729374,203770194
201729374,610136126
201729374,98411562
201729374,99638417
201729374,92461875
201729374,392467406
201729374,582948164
201729374,30497176
201729374,273330212
201729374,362634525
201729374,438191861
201729374,30428752
201729374,672275019
201729374,499606792
201729374,419289579
201729374,9543129
201729374,201759703
201729374,90643876
201729374,495601127
201729374,304123048
201729374,16139775
201729374,383040825
201729374,4081503
201729374,106518082
66191314,76696472
201729374,684364303
201729374,46304898
201729374,206053597
201729374,637601565
66191314,326259784
94870114,429904558
201729374,136645256
201729374,536742993
201729374,670825876
412477984,5466736
201729374,142557549
201729374,663637045
201729374,316132474
201729374,113573654
201729374,551910147
94870114,657890914
412477984,282589132
610889204,469052809
201729374,689589998
201729374,2875231
201729374,662721135
201729374,653692586
201729374,572424019
412477984,646384225
412477984,31388184
94870114,582046397
201729374,28348775
201729374,64992328
201729374,172367466
201729374,674094785
201729374,45884156
201729374,27563906
201729374,686061210
201729374,85886127
201729374,130455937
201729374,697062170
201729374,693703897
201729374,138296553
201729374,222486809
94870114,667248172
94870114,186241954
201729374,177499169
201729374,667248172
201729374,351582974
201729374,655176498
201729374,205549152
201729374,102866445
201729374,116702269
201729374,295428185
201729374,394205241
201729374,76765339
201729374,203067643
201729374,694137685
201729374,101106923
201729374,10090663
201729374,309469858
201729374,379943872
201729374,20912718
201729374,655562419
201729374,590457777
201729374,700341811
201729374,608634695
201729374,301669712
201729374,312677497
201729374,104785021
201729374,366476192
201729374,228984018
201729374,186053098
201729374,537871368
201729374,137771650
201729374,668155421
201729374,338122671
201729374,68556777
201729374,587197643
201729374,295960478
201729374,301307601
201729374,91958643
201729374,99308264
201729374,282905166
201729374,158494730
201729374,204423320
201729374,146765220
201729374,5441670
201729374,511735440
201729374,80900427
201729374,283993508
201729374,131327944
201729374,316770359
201729374,94826131
201729374,673758707
201729374,119125939
201729374,670552504
201729374,13081789
201729374,688758164
201729374,117348540
201729374,56584568
201729374,41928735
201729374,69967478
201729374,62564291
201729374,98544301
201729374,242842894
201729374,518378697
201729374,696238628
201729374,189213690
201729374,662875119
201729374,81968565
201729374,688562306
201729374,32546
201729374,79190493
201729374,110737571
201729374,121277988
201729374,86423241
201729374,703713648
201729374,686119038
201729374,283831571
201729374,700501252
201729374,177204596
201729374,193119107
201729374,263757993
201729374,704769840
201729374,365268430
201729374,689149888
201729374,285614584
201729374,403987240
201729374,183626030
201729374,185702499
201729374,32918870
201729374,55738667
201729374,238258737
201729374,129620656
201729374,523298549
201729374,191067087
201729374,169068694
201729374,235889215
201729374,394280794
201729374,594935938
201729374,96063442
201729374,243485712
201729374,235619763
201729374,53646910
201729374,613029677
201729374,1993379
201729374,664638783
201729374,78781097
201729374,622536435
201729374,338743249
201729374,1745969
201729374,362787043
201729374,79865
201729374,209555821
201729374,71318850
201729374,22659939
201729374,691659227
201729374,685098052
201729374,3351627
201729374,685409592
201729374,172204765
201729374,684833635
201729374,47169465
445666464,198755096
201729374,503163063
201729374,138958619
201729374,138507578
201729374,145500576
67763294,113379936
201729374,179612293
201729374,228535888
201729374,298831518
201729374,301622363
201729374,101125235
201729374,710751471
201729374,161995247
201729374,705675376
201729374,138308707
201729374,118743331
201729374,81501190
201729374,98142445
201729374,83340499
201729374,705743356
201729374,552587780
201729374,54915018
201729374,610425905
201729374,698161317
201729374,103826167
201729374,285125992
201729374,160228058
201729374,184162618
201729374,122106831
201729374,285244077
201729374,686000058
201729374,144603024
201729374,105530612
201729374,576577674
201729374,19120804
201729374,287224225
201729374,225642644
201729374,110264992
201729374,25776382
201729374,13881645
201729374,189148881
201729374,328423518
201729374,706981509
201729374,111255762
201729374,703608187
201729374,696821164
201729374,696232579
201729374,134539131
201729374,605901359
201729374,3447339
201729374,148339494
201729374,33018082
201729374,327964319
201729374,706562564
201729374,542276378
201729374,96008378
201729374,223962180
201729374,573043742
445666464,138976822
201729374,21685723
201729374,13748663
445666464,74570401
201729374,212437588
201729374,707786211
201729374,32090772
201729374,237700409
201729374,326068835
201729374,213401641
201729374,190483839
201729374,4942885
201729374,217281304
201729374,413126403
201729374,2493977
201729374,302321906
201729374,590050076
201729374,460091692
201729374,552770011
201729374,168694897
201729374,49391127
201729374,679224799
201729374,542044034
445666464,96008378
201729374,76097364
201729374,695470711
201729374,128961831
201729374,292571551
201729374,286575337
201729374,693022555
201729374,287685045
201729374,449430627
201729374,133685338
201729374,49011306
201729374,135626641
201729374,23632207
201729374,221028678
29812124,242842894
29812124,673758707
201729374,126778880
201729374,26116902
201729374,610441345
201729374,12546376
201729374,166193465
201729374,19474801
201729374,3845812
445666464,38600406
201729374,39495522
201729374,125876074
201729374,172604826
201729374,205581411
201729374,56721535
201729374,6230310
201729374,88977206
445666464,2765768
201729374,453320568
201729374,223205168
201729374,708968583
201729374,76222349
201729374,185545138
201729374,220273739
201729374,687714533
201729374,590228315
201729374,57895174
201729374,29601442
201729374,648105984
201729374,189424464
201729374,708276608
201729374,717401250
201729374,459261
201729374,177015248
201729374,203179968
201729374,302484295
201729374,527687934
201729374,419578802
201729374,506477868
201729374,716064566
201729374,684182370
201729374,116881440
201729374,104796121
201729374,679886335
201729374,666165167
201729374,280178724
201729374,674934786
29812124,708410237
29812124,142252547
29812124,302484295
29812124,590895034
29812124,309469858
29812124,101106923
29812124,70336492
29812124,673435047
201729374,226719947
201729374,336845018
201729374,27270831
201729374,59320466
29812124,103656122
29812124,537042977
29812124,688758164
29812124,78781097
29812124,147181397
29812124,71318850
29812124,510635860
201729374,106871898
29812124,667248172
29812124,522109989
29812124,2475519
29812124,689149888
29812124,280178724
201729374,304720367
201729374,720303377
201729374,524180535
201729374,720255134
29812124,187089085
201729374,146402078
201729374,12149677
94870114,129850865
94870114,724241312
94870114,677611104
94870114,196775377
445666464,280178724
201729374,127201853
94870114,305778900
94870114,338021078
94870114,103607870
94870114,271949290
201729374,150345382
94870114,592734542
94870114,82356458
201729374,234089685
94870114,361415062
201729374,636715660
445666464,105638196
201729374,27330415
201729374,211468737
201729374,646031332
445666464,93739129
201729374,267300430
94870114,673424295
94870114,90633301
445666464,37967953
201729374,84884991
201729374,93460809
201729374,62273056
201729374,714267960
201729374,104853849
201729374,56392493
201729374,207578562
201729374,165595237
201729374,7015154
5069275,39757305
5069275,221355
5069275,77585590
5069275,50435310
5069275,33693759
55559375,161282878
55559375,6062281
5069275,540783161
55559375,544065588
55559375,1919915
5069275,123955447
55559375,149319662
55559375,209792451
55559375,666953012
644797515,62671652
55559375,294117389
29352515,292594301
55559375,600864453
55559375,25776382
7123215,165944990
5069275,663987521
5069275,474414923
135193455,22456720
135193455,30772898
135193455,141227213
135193455,658705910
135193455,228031498
5069275,1474327
135193455,39704160
5069275,567831681
29352515,519644407
55559375,3723437
5069275,291109620
135193455,2875231
5069275,47417819
5069275,268964968
5069275,63307651
55559375,652692541
5069275,435818188
5069275,231337300
5069275,272638248
5069275,175097508
135193455,113379936
5069275,679550275
5069275,38543649
692495696,99346127
5069275,148755750
5069275,348021191
612907095,686792322
5069275,466439844
55559375,518307406
55559375,129110988
5069275,115714120
55559375,48933090
55559375,25461583
5069275,715134471
55559375,508400616
55559375,39985269
55559375,86423241
692495696,171256488
5069275,445045029
692495696,716064566
55559375,3812644
344055,71784460
55559375,13886148
692495696,4436818
55559375,61584311
55559375,99867678
55559375,106871898
7026085,83182250
7026085,143785678
7026085,16805868
692495696,724241312
7026085,249371036
55559375,276094651
55559375,282589132
692495696,673935301
5069275,64965679
7026085,12086093
55559375,368564860
7026085,413198436
7026085,39241855
692495696,112798641
7026085,540433381
55559375,62489185
7026085,97211251
7026085,128256807
718467099,606360103
718467099,15320391
718467099,721327535
7026085,35953617
7026085,351997955
55559375,623716250
55559375,82430425
7026085,1421956
5069275,723365710
7026085,273379501
7026085,85941639
68486686,273330212
68486686,318494655
119782796,130783633
119782796,360036413
224709666,1169508
224709666,363030042
15872955,59320466
113902366,122994299
113902366,378460822
113902366,51905681
113902366,77321441
113902366,394874169
113902366,663184762
113902366,70880286
113902366,595412732
85407506,131035
113902366,244473569
113902366,96549077
113902366,134929776
113902366,102062787
647248786,12779963
647248786,63987255
113902366,182989937
113902366,76081990
113902366,288913344
113902366,668950065
113902366,205343109
113902366,109389540
448900166,59320466
113902366,292594301
113902366,441789867
113902366,33538997
113902366,340480418
85407506,17033711
113902366,183618162
113902366,33758862
68486686,182337675
68486686,147063392
113902366,543374168
113902366,671725519
113902366,370414130
113902366,108341376
113902366,142252547
113902366,131035
113902366,463978222
113902366,130654781
113902366,160800174
113902366,28903073
134917576,117619946
113902366,97793875
415565786,50981893
113902366,85178207
113902366,472653074
113902366,291747751
113902366,240965446
113902366,69528494
113902366,691069842
113902366,688189783
33780496,118290697
113902366,171327668
113902366,71981762
113902366,88007530
113902366,304123048
113902366,419289579
113902366,317217483
637928306,98544301
113902366,689985380
273252946,167808144
292287966,121400606
273252946,686792322
273252946,203434943
113902366,312677497
7026085,30007575
7026085,12958545
7026085,65886945
7026085,146199158
7026085,30487827
7026085,292136483
7026085,485285145
7026085,349559516
7026085,8974808
113902366,667248172
113902366,221000054
7026085,16493663
7026085,222458917
113902366,340129532
7026085,111704471
7026085,170086045
7026085,8360732
273252946,637063792
7026085,9468243
7026085,11630086
7026085,667740624
7026085,285843084
7026085,458945263
7026085,19588594
7026085,62948280
7026085,700089992
7026085,26384981
7026085,93000817
7026085,4941971
7026085,224889970
113902366,263757993
7026085,4289958
7026085,199499399
7026085,167173233
7026085,93016905
7026085,159525622
7026085,271949290
113902366,6007406
647248786,387223216
7026085,685098052
7026085,351582974
7026085,543190687
273252946,38864121
7026085,550814419
7026085,178081520
7026085,661210976
113902366,685098052
113902366,365145773
113902366,103525557
7026085,95459439
7026085,138089140
7026085,78781097
273252946,316132474
7026085,708276608
273252946,19674252
113902366,366476192
113902366,297167849
273252946,82105286
7026085,190658172
7026085,78660901
7026085,222702489
7026085,362634525
113902366,138308707
7026085,138645727
7026085,96234816
113902366,39232410
273252946,5441670
273252946,13881645
7026085,16340118
273252946,115324256
7026085,69967478
7026085,31522661
7026085,189446319
7026085,30772898
273252946,81501190
7026085,55979692
7026085,129110988
273252946,69967478
7026085,151686
7026085,182337675
273252946,410329
7026085,229648183
7026085,2212972
7026085,39985269
7026085,716064566
7026085,73084640
7026085,403869
273252946,678166386
7026085,49596094
7026085,15262123
7026085,223205168
7026085,4436818
7026085,10280902
7026085,719380105
7026085,304180812
7026085,27846540
7026085,448715069
111760966,182358667
7026085,393109511
111760966,715040222
111760966,368564860
111760966,720749985
111760966,719377678
111760966,104853849
111760966,19474801
111760966,182231799
111760966,658712365
273252946,368564860
7026085,19656232
273252946,718577508
