"RegistrationNum","FileNum","Owner","heightFT","lat","lon","city","state","zip5"
1269313,"A0812924","SBA 2012 TC Assets, LLC",23.1,35.028361111111,-120.49616666667,"Nipomo","CA","93444"
1269314,"A0812925","SBA 2012 TC Assets, LLC",15.8,34.196694444444,-118.93133333333,"Newbury Park","CA","91320"
1269315,"A0812926","SBA 2012 TC Assets, LLC",18.5,34.253555555556,-118.84238888889,"Moorpark","CA","93020"
1269317,"A0812927","SBA 2012 TC Assets, LLC",22.8,34.430805555556,-119.11866666667,"Santa Paula","CA","93060"
1269412,"A0762021","SBA Monarch Towers II, LLC",24,33.901166666667,-117.23625,"Moreno Valley","CA","92551"
1269413,"A0762022","SBA Monarch Towers II, LLC",16.8,33.916694444444,-118.29511111111,"Gardena","CA","90247"
1269444,"A0812991","SBA 2012 TC Assets, LLC",24.6,38.888277777778,-121.01408333333,"Cool","CA","95614"
1269446,"A0812993","SBA 2012 TC Assets, LLC",14,37.753416666667,-122.12677777778,"Oakland","CA","94605"
1269448,"A0812995","SBA 2012 TC Assets, LLC",37.4,33.919,-117.93044444444,"Fullerton","CA","92831"
1269450,"A0812997","SBA 2012 TC Assets, LLC",20.1,33.740694444444,-116.35575,"Palm Desert","CA","92211"
1269451,"A0812998","SBA 2012 TC Assets, LLC",15.2,34.272611111111,-118.56988888889,"Porter Ranch","CA","90001"
1269452,"A0812999","SBA 2012 TC Assets, LLC",20.1,32.622,-117.03,"Chula Vista","CA","91911"
1269469,"A0813016","SBA 2012 TC Assets, LLC",33.5,35.374,-119.04113888889,"Bakersfield","CA","93301"
1269470,"A0813017","SBA 2012 TC Assets, LLC",33.8,38.60525,-121.16216666667,"Rancho Cordova","CA","95742.0"
1269471,"A0813018","SBA 2012 TC Assets, LLC",35.9,38.415638888889,-121.6,"Clarksburg","CA","95612"
1269472,"A0813019","SBA 2012 TC Assets, LLC",31.3,39.073722222222,-121.89913888889,"Grimes","CA","95950"
1269473,"A0813020","SBA 2012 TC Assets, LLC",26.8,38.621694444444,-121.26355555556,"Rancho Cordova","CA","95670.0"
1269474,"A0813021","SBA 2012 TC Assets, LLC",14,34.822694444444,-118.89613888889,"Lebec","CA","93243"
1269475,"A0813022","SBA 2012 TC Assets, LLC",21.9,38.769527777778,-121.16588888889,"Loomis","CA","95746"
1269478,"A0813025","SBA 2012 TC Assets, LLC",26.5,37.317527777778,-122.00894444444,"Cupertino","CA","95014-3529"
1269479,"A0813026","SBA 2012 TC Assets, LLC",28.3,38.015583333333,-121.75316666667,"Antioch","CA","94509"
1269480,"A0813027","SBA 2012 TC Assets, LLC",16.1,38.292083333333,-122.11713888889,"Suisun City","CA","94534"
1269481,"A0813028","SBA 2012 TC Assets, LLC",16.1,33.923111111111,-117.33752777778,"Riverside","CA","92501"
1269482,"A0813029","SBA 2012 TC Assets, LLC",23.1,33.931944444444,-117.29291666667,"Riverside","CA","92507"
1269483,"A0813030","SBA 2012 TC Assets, LLC",16.1,35.364,-120.82502777778,"Morro Bay","CA","93442"
1269484,"A0813031","SBA 2012 TC Assets, LLC",12.4,32.967638888889,-117.15063888889,"San Diego","CA","92129"
1269485,"A0813032","SBA 2012 TC Assets, LLC",18.5,34.025111111111,-118.35672222222,"Los Angeles","CA","90016"
1269486,"A0813033","SBA 2012 TC Assets, LLC",15.5,34.046666666667,-118.17452777778,"Los Angeles","CA","90063"
1269488,"A0813035","SBA 2012 TC Assets, LLC",25.2,34.291916666667,-118.50272222222,"Granada Hills","CA","91344"
1269491,"A0813037","SBA 2012 TC Assets, LLC",22.2,34.088361111111,-117.30008333333,"San Bernardino","CA","92401"
1269492,"A0813038","SBA 2012 TC Assets, LLC",16.7,33.84425,-117.57208333333,"Corona","CA","92882"
1269493,"A0813039","SBA 2012 TC Assets, LLC",23.1,33.803444444444,-117.50475,"Corona","CA","92883"
1269494,"A0813040","SBA 2012 TC Assets, LLC",21,33.655861111111,-116.25172222222,"La Quinta","CA","92253"
1269496,"A0813041","SBA 2012 TC Assets, LLC",28.6,34.740138888889,-117.36522222222,"Helendale","CA","92342"
1269499,"A0813043","SBA 2012 TC Assets, LLC",16.7,37.914083333333,-122.30833333333,"El Cerrito","CA","94530"
1269504,"A0813047","SBA 2012 TC Assets, LLC",22.2,38.166944444444,-122.25416666667,"American Canyon","CA","94503"
1269505,"A0813048","SBA 2012 TC Assets, LLC",16.4,36.9705,-121.98552777778,"Santa Cruz","CA","95062"
1269587,"A0813102","SBA 2012 TC Assets, LLC",15.2,37.70075,-122.49641666667,"Daly City","CA","94014"
1269588,"A0813103","SBA 2012 TC Assets, LLC",17.6,34.068833333333,-117.86061111111,"Covina","CA","91722"
1269599,"A0693706","SOUTHERN CALIFORNIA EDISON COMPANY",16.8,35.135833333333,-118.45419444444,"TEHACHAPI","CA","93561"
1269607,"A0893482","SBA 2012 TC Assets, LLC",25.3,34.063444444444,-118.19369444444,"Los Angeles","CA","90033"
1269638,"A0813129","SBA 2012 TC Assets, LLC",19.5,33.017416666667,-117.10894444444,"San Diego","CA","92127"
1269639,"A0813130","SBA 2012 TC Assets, LLC",17,33.867166666667,-117.89316666667,"FULLERTON","CA","92831"
1269642,"A0813132","SBA 2012 TC Assets, LLC",16.7,34.524416666667,-120.2905,"Lompoc","CA","93427"
1269644,"A0839550","Rancho CA Water District",24.6,33.504638888889,-117.12261111111,"Temecula","CA","92591"
1269648,"A0813138","SBA 2012 TC Assets, LLC",15.8,34.027138888889,-118.3745,"Los Angeles","CA","90001"
1269649,"A0813139","SBA 2012 TC Assets, LLC",18.8,34.135638888889,-117.33616666667,"San Bernardino","CA","92405"
1269650,"A0813140","SBA 2012 TC Assets, LLC",10.6,33.14875,-117.03258333333,"Escondido","CA","92025"
1269690,"A1071665","ACME COMMERCIAL PROPERTIES, LLC",17,33.292722222222,-117.14752777778,"Escondido","CA","92026"
1269706,"A0813175","SBA 2012 TC Assets, LLC",19.8,34.059888888889,-117.9635,"West Covina","CA","91746"
1269707,"A0813176","SBA 2012 TC Assets, LLC",14,38.230833333333,-122.68525,"Petaluma","CA","94952"
1269709,"A0813178","SBA 2012 TC Assets, LLC",33.5,38.610611111111,-121.25575,"Rancho Cordova","CA","95742.0"
1269710,"A0813179","SBA 2012 TC Assets, LLC",25.9,33.948888888889,-117.3475,"Riverside","CA","92507"
1269715,"A0758584","Pacific Gas and Electric Company",34.7,35.261111111111,-120.63444444444,"San Luis Obispo","CA","93401"
1269721,"A0813189","SBA 2012 TC Assets, LLC",17.3,34.105777777778,-117.85441666667,"Covina","CA","91724"
1269724,"A1083005","AT&T Mobility Spectrum LLC",25.6,37.673444444444,-122.09508333333,"Hayward","CA","94541"
1269727,"A0813192","SBA 2012 TC Assets, LLC",15.2,33.713694444444,-116.22758333333,"Indio","CA","92201"
1269730,"A0813195","SBA 2012 TC Assets, LLC",14.6,33.463083333333,-117.63694444444,"San Clemente","CA","92673"
1269732,"A0813196","SBA 2012 TC Assets, LLC",32.3,36.529972222222,-119.38136111111,"Dinuba","CA","93618"
1269733,"A0813197","SBA 2012 TC Assets, LLC",21,37.627,-121.87969444444,"Pleasanton","CA","94586"
1269734,"A0813198","SBA 2012 TC Assets, LLC",22.5,33.719916666667,-116.20208333333,"Indio","CA","92201"
1269735,"A0813199","SBA 2012 TC Assets, LLC",22.8,38.563027777778,-121.57238888889,"West Sacramento","CA","95691"
1269737,"A0813200","SBA 2012 TC Assets, LLC",33.2,36.20725,-119.09502777778,"Lindsay","CA","93247"
1269739,"A0813202","SBA 2012 TC Assets, LLC",18.2,38.859694444444,-121.16086111111,"Penryn","CA","95663"
1269741,"A0813203","SBA 2012 TC Assets, LLC",19.5,38.328166666667,-122.79483333333,"Petaluma","CA","95472"
1269744,"A0813204","SBA 2012 TC Assets, LLC",13.1,36.837638888889,-121.53852777778,"San Juan Bautista","CA","95045"
1269745,"A0813205","SBA 2012 TC Assets, LLC",21.9,34.413638888889,-117.25452777778,"Hesperia","CA","92345"
1269748,"A0813207","SBA 2012 TC Assets, LLC",16.7,34.06325,-118.10702777778,"Rosemead","CA","91770"
1269749,"A0813208","SBA 2012 TC Assets, LLC",27.4,34.136611111111,-117.95552777778,"Duarte","CA","91010"
1269752,"A0813209","SBA 2012 TC Assets, LLC",22.8,33.918527777778,-116.4815,"Desert Hot Springs","CA","92241"
1269754,"A0813210","SBA 2012 TC Assets, LLC",25.9,34.026388888889,-117.82891666667,"City of Industry","CA","91714"
1269771,"A0819554","American Towers, LLC.",24.4,38.345972222222,-121.97255555556,"Vacaville","CA","95687"
1269858,"A0813256","SBA 2012 TC Assets, LLC",21.3,33.484222222222,-117.67052777778,"San Juan Capistrano","CA","92675"
1269863,"A0813261","SBA 2012 TC Assets, LLC",21.4,34.038611111111,-117.95052777778,"La Puente","CA","91744"
1269864,"A0813262","SBA 2012 TC Assets, LLC",20.7,33.6375,-117.92722222222,"Costa Mesa","CA","92627"
1269865,"A0813263","SBA 2012 TC Assets, LLC",32.3,34.095555555556,-117.46638888889,"Fontana","CA","92331"
1269866,"A0813264","SBA 2012 TC Assets, LLC",23.2,33.930638888889,-117.98613888889,"Whittier","CA","90603"
1269867,"A0813265","SBA 2012 TC Assets, LLC",19.8,33.939083333333,-117.96125,"La Habra","CA","90631"
1269868,"A0813266","SBA 2012 TC Assets, LLC",26.2,34.009388888889,-117.851,"City of Industry","CA","91789"
1269870,"A0813268","SBA 2012 TC Assets, LLC",19.2,33.739166666667,-117.82852777778,"Tustin","CA","92623"
1269872,"A0813270","SBA 2012 TC Assets, LLC",16.2,34.149916666667,-118.11144444444,"Pasadena","CA","91101"
1269895,"A0686301","Pacific Gas and Electric Company",35.7,38.396333333333,-121.96330555556,"Vacaville","CA","95687"
1269899,"A0813545","SBA 2012 TC Assets, LLC",20.7,35.345638888889,-119.06083333333,"Bakersfield","CA","93309"
1269900,"A0813546","SBA 2012 TC Assets, LLC",21,34.00325,-117.34416666667,"Riverside","CA","92507"
1269902,"A0813547","SBA 2012 TC Assets, LLC",18.9,34.013138888889,-118.24641666667,"Los Angeles","CA","90011"
1269920,"A0813552","SBA 2012 TC Assets, LLC",9.2,32.722777777778,-117.25111111111,"San Diego","CA","92106"
1270003,"A0813595","SBA 2012 TC Assets, LLC",23.4,34.903027777778,-118.90480555556,"Lebec","CA","93243"
1270006,"A0813598","SBA 2012 TC Assets, LLC",25.6,36.375972222222,-119.33255555556,"Visalia","CA","93291"
1270008,"A0813599","SBA 2012 TC Assets, LLC",33.5,37.662694444444,-120.82016666667,"Modesto","CA","95319"
1270013,"A0829776","SBA 2012 TC Assets, LLC",14,38.391888888889,-122.86783333333,"Sebastopol","CA","95472"
1270015,"A0813605","SBA 2012 TC Assets, LLC",35,33.925111111111,-118.11272222222,"Downey","CA","90241"
1270016,"A0813606","SBA 2012 TC Assets, LLC",18.2,33.909861111111,-117.85972222222,"Brea","CA","92886"
1270018,"A0813608","SBA 2012 TC Assets, LLC",20.7,33.720361111111,-118.24941666667,"Los Angeles","CA","90731"
1270019,"A0651117","Pacific Gas and Electric Company",31.1,36.718,-119.81947222222,"Fresno","CA","93706"
1270021,"A0813609","SBA 2012 TC Assets, LLC",24.3,34.059777777778,-117.30644444444,"Colton","CA","92324"
1270022,"A0813610","SBA 2012 TC Assets, LLC",19.2,33.828194444444,-117.79155555556,"Orange","CA","92867"
1270023,"A0813611","SBA 2012 TC Assets, LLC",18.2,34.031083333333,-118.20969444444,"Los Angeles","CA","90023"
1270024,"A0838430","SBA 2012 TC Assets, LLC",23.2,34.133611111111,-117.52222222222,"Rancho Cucamonga","CA","91701"
1270070,"A1080804","Cellco Partnership",30.8,32.848166666667,-115.56525,"Imperial","CA","92251"
1270126,"A0813661","SBA 2012 TC Assets, LLC",21.9,37.336333333333,-121.99466666667,"Santa Clara","CA","95050"
1270127,"A0813662","SBA 2012 TC Assets, LLC",49.6,39.96,-121.71111111111,"Cohasset","CA","95973"
1270129,"A0813664","SBA 2012 TC Assets, LLC",17.9,39.203194444444,-121.20355555556,"Penn Valley","CA","95946"
1270139,"A0813669","SBA 2012 TC Assets, LLC",46.9,36.604444444444,-120.18627777778,"San Joaquin","CA","93660"
1270140,"A0813670","SBA 2012 TC Assets, LLC",23.1,36.318305555556,-119.31488888889,"Visalia","CA","93277"
1270161,"A0813671","SBA 2012 TC Assets, LLC",17.9,34.107666666667,-117.42066666667,"Fontana","CA","92335"
1270162,"A0813672","SBA 2012 TC Assets, LLC",24.3,33.71175,-117.86980555556,"Santa Ana","CA","92707"
1270165,"A0813674","SBA 2012 TC Assets, LLC",19.8,34.062222222222,-117.90588888889,"West Covina","CA","91791"
1270166,"A0813675","SBA 2012 TC Assets, LLC",32.3,33.689972222222,-117.23994444444,"Sun City","CA","92587"
1270167,"A0813676","SBA 2012 TC Assets, LLC",20.1,34.060638888889,-117.37113888889,"Bloomington","CA","92376"
1270168,"A0813677","SBA 2012 TC Assets, LLC",21,33.65,-117.95430555556,"Huntington Beach","CA","92605"
1270169,"A0841917","City of Lancaster",24.9,34.702222222222,-118.12347222222,"Lancaster","CA","93535"
1270170,"A0813679","SBA 2012 TC Assets, LLC",17.3,33.944777777778,-118.05438888889,"Santa Fe Springs","CA","90670"
1270171,"A0928388","Arya,Santosh",12.1,32.704777777778,-117.09422222222,"San Diego","CA","92102"
1270173,"A0813682","SBA 2012 TC Assets, LLC",15.5,34.278694444444,-118.51863888889,"Granada Hills","CA","90001"
1270175,"A0813683","SBA 2012 TC Assets, LLC",20.4,33.852777777778,-117.91727777778,"Anaheim","CA","92801"
1270177,"A0813684","SBA 2012 TC Assets, LLC",20.4,34.100277777778,-117.849,"Covina","CA","91724"
1270178,"A0813685","SBA 2012 TC Assets, LLC",22.5,33.995277777778,-117.87472222222,"City of Industry","CA","91748"
1270181,"A0813686","SBA 2012 TC Assets, LLC",17.3,32.926666666667,-116.88555555556,"Lakeside","CA","92040"
1270184,"A0813689","SBA 2012 TC Assets, LLC",14.3,33.166944444444,-117.15805555556,"San Marcos","CA","92069"
1270185,"A0813690","SBA 2012 TC Assets, LLC",21.6,34.109055555556,-117.57836111111,"Rancho Cucamonga","CA","91739"
1270187,"A0813692","SBA 2012 TC Assets, LLC",31.6,34.515916666667,-117.44141666667,"Adelanto","CA","92301"
1270188,"A0813693","SBA 2012 TC Assets, LLC",21.6,34.068333333333,-117.50083333333,"Fontana","CA","92335"
1270189,"A0813694","SBA 2012 TC Assets, LLC",19.3,33.993888888889,-117.52230555556,"Mira Loma","CA","91752"
1270191,"A0828541","POLYAK,MARGIT",15.5,33.563555555556,-117.20608333333,"Murrieta","CA","92562"
1270192,"A0813696","SBA 2012 TC Assets, LLC",21,33.958111111111,-117.55969444444,"Corona","CA","92880"
1270194,"A0813698","SBA 2012 TC Assets, LLC",36.2,34.028888888889,-118.22444444444,"Los Angeles","CA","90001"
1270195,"A0813699","SBA 2012 TC Assets, LLC",18.8,33.4635,-117.66325,"Capistrano Beach","CA","92624"
1270196,"A0813700","SBA 2012 TC Assets, LLC",17,33.923472222222,-118.0615,"Santa Fe Springs","CA","90670"
1270197,"A0813701","SBA 2012 TC Assets, LLC",19.5,33.96775,-118.06569444444,"Santa Fe Springs","CA","90670"
1270198,"A0813702","SBA 2012 TC Assets, LLC",8.8,33.484027777778,-117.72341666667,"Dana Point","CA","92624"
1270200,"A0813703","SBA 2012 TC Assets, LLC",15.2,34.465388888889,-118.48444444444,"Santa Clarita","CA","91390"
1270201,"A0813704","SBA 2012 TC Assets, LLC",24,34.700527777778,-118.07961111111,"Lancaster","CA","93535"
1270202,"A0813705","SBA 2012 TC Assets, LLC",25.6,34.038611111111,-117.82033333333,"Walnut","CA","91789"
1270203,"A0813706","SBA 2012 TC Assets, LLC",18.5,33.943805555556,-118.27441666667,"Los Angeles","CA","90003"
1270204,"A0813707","SBA 2012 TC Assets, LLC",16.4,33.990083333333,-118.25238888889,"Los Angeles","CA","90011"
1270205,"A0813708","SBA 2012 TC Assets, LLC",17.9,32.644444444444,-116.99638888889,"Chula Vista","CA","91913"
1270206,"A0813709","SBA 2012 TC Assets, LLC",16.7,34.038666666667,-118.32911111111,"Los Angeles","CA","90018"
1270207,"A0813710","SBA 2012 TC Assets, LLC",19.8,33.926944444444,-118.10430555556,"Norwalk","CA","90650"
1270208,"A0813711","SBA 2012 TC Assets, LLC",25.9,33.757638888889,-118.25047222222,"Los Angeles","CA","90731"
1270209,"A0813712","SBA 2012 TC Assets, LLC",16.7,33.398944444444,-117.16858333333,"Fallbrook","CA","92028"
1270210,"A0813713","SBA 2012 TC Assets, LLC",25.9,34.201444444444,-117.36941666667,"San Bernardino","CA","92407"
1270216,"A0813718","SBA 2012 TC Assets, LLC",16.4,34.042805555556,-117.98905555556,"La Puente","CA","91746"
1270217,"A0813719","SBA 2012 TC Assets, LLC",17.3,34.179055555556,-118.53236111111,"Tarzana","CA","91356"
1270289,"A0697176","LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY",7.8,34.256666666667,-118.38961111111,"LOS ANGELES","CA","90001"
1270352,"A0813811","SBA 2012 TC Assets, LLC",22.5,35.360888888889,-119.03794444444,"Bakersfield","CA","93304"
1270354,"A0813812","SBA 2012 TC Assets, LLC",32.6,34.158333333333,-119.18175,"Oxnard","CA","93033"
1270357,"A0813814","SBA 2012 TC Assets, LLC",20.1,32.571777777778,-117.06927777778,"San Diego","CA","92014"
1270361,"A0813818","SBA 2012 TC Assets, LLC",20.1,33.758583333333,-118.02058333333,"Westminster","CA","92683"
1270362,"A0813819","SBA 2012 TC Assets, LLC",20.1,33.927888888889,-117.45427777778,"Riverside","CA","92503"
1270364,"A0813821","SBA 2012 TC Assets, LLC",15.2,34.186166666667,-118.36211111111,"North Hollywood","CA","91606"
1270365,"A0813822","SBA 2012 TC Assets, LLC",22.8,34.101611111111,-117.82052777778,"San Dimas","CA","91773"
1270366,"A0813823","SBA 2012 TC Assets, LLC",15.5,34.463888888889,-118.34944444444,"Santa Clarita","CA","91390"
1270367,"A0813824","SBA 2012 TC Assets, LLC",14,32.891888888889,-117.14794444444,"San Diego","CA","92126"
1270372,"A0813827","SBA 2012 TC Assets, LLC",22.2,33.678777777778,-117.90911111111,"Costa Mesa","CA","92626"
1270373,"A0813828","SBA 2012 TC Assets, LLC",22.8,33.523055555556,-115.93861111111,"Mecca","CA","92254"
1270375,"A0813829","SBA 2012 TC Assets, LLC",18.2,34.178527777778,-119.16111111111,"Oxnard","CA","93033"
1270376,"A0813830","SBA 2012 TC Assets, LLC",21.3,33.870833333333,-118.28402777778,"Gardena","CA","90248"
1270379,"A0813832","SBA 2012 TC Assets, LLC",19.8,33.811833333333,-118.36666666667,"Torrance","CA","90277"
1270381,"A1054534","SBA 2012 TC Assets, LLC",14.9,33.887944444444,-117.86066666667,"Placentia","CA","92870"
1270386,"A0813836","SBA 2012 TC Assets, LLC",17.3,34.122972222222,-117.37338888889,"Rialto","CA","92376"
1270387,"A0813837","SBA 2012 TC Assets, LLC",21,33.729,-116.25541666667,"Indio","CA","92201"
1270388,"A0813838","SBA 2012 TC Assets, LLC",21,33.901361111111,-117.21766666667,"Moreno Valley","CA","92551"
1270389,"A0813839","SBA 2012 TC Assets, LLC",12.4,32.822027777778,-115.59563888889,"El Centro","CA","92243"
1270390,"A0813840","SBA 2012 TC Assets, LLC",17,34.029916666667,-118.40111111111,"Los Angeles","CA","90001"
1270392,"A0813841","SBA 2012 TC Assets, LLC",18.8,34.199333333333,-118.44766666667,"Van Nuys","CA","91405"
1270393,"A0813842","SBA 2012 TC Assets, LLC",18.5,33.896555555556,-118.19405555556,"Compton","CA","90221"
1270395,"A0813843","SBA 2012 TC Assets, LLC",21.6,34.068111111111,-117.76702777778,"Pomona","CA","91768"
1270396,"A0813844","SBA 2012 TC Assets, LLC",16.4,34.07825,-118.13555555556,"Alhambra","CA","91803"
1270397,"A0813845","SBA 2012 TC Assets, LLC",21.6,34.071888888889,-118.05383333333,"El Monte","CA","91731"
1270399,"A0813846","SBA 2012 TC Assets, LLC",20.7,33.840055555556,-118.22133333333,"Carson","CA","90810"
1270400,"A0813847","SBA 2012 TC Assets, LLC",20.7,33.840194444444,-118.29686111111,"Torrance","CA","90502"
1270401,"A0813848","SBA 2012 TC Assets, LLC",20.7,33.860722222222,-118.25766666667,"Carson","CA","90745"
1270402,"A0813849","SBA 2012 TC Assets, LLC",18.5,33.73075,-117.90788888889,"Santa Ana","CA","92704"
1270403,"A0813850","SBA 2012 TC Assets, LLC",15.8,33.883944444444,-117.90663888889,"Fullerton","CA","92831"
1270404,"A0813851","SBA 2012 TC Assets, LLC",23.4,33.887305555556,-117.80316666667,"Yorba Linda","CA","92886"
1270415,"A0813853","SBA 2012 TC Assets, LLC",16.4,33.830722222222,-117.93355555556,"Anaheim","CA","92802"
1270416,"A0813854","SBA 2012 TC Assets, LLC",14.3,33.842138888889,-117.90780555556,"Anaheim","CA","92805"
1270417,"A0813855","SBA 2012 TC Assets, LLC",17.3,33.860305555556,-117.96041666667,"Fullerton","CA","92833"
1270419,"A0813856","SBA 2012 TC Assets, LLC",35,33.615555555556,-114.60088888889,"Blythe","CA","92225"
1270420,"A0813857","SBA 2012 TC Assets, LLC",25.9,33.852277777778,-117.53772222222,"Corona","CA","92877"
1270421,"A0813858","SBA 2012 TC Assets, LLC",21.9,34.019527777778,-117.51811111111,"Mira Loma","CA","91752"
1270422,"A0813859","SBA 2012 TC Assets, LLC",20.7,33.810055555556,-117.22483333333,"Perris","CA","92571"
1270423,"A0813860","SBA 2012 TC Assets, LLC",18.2,33.961833333333,-116.50769444444,"Desert Hot Springs","CA","92240"
1270424,"A0813861","SBA 2012 TC Assets, LLC",25.9,34.205833333333,-117.14202777778,"Running Springs","CA","92382"
1270428,"A0813863","SBA 2012 TC Assets, LLC",24.3,34.122666666667,-117.32794444444,"San Bernardino","CA","92411"
1270429,"A0813864","SBA 2012 TC Assets, LLC",18.2,34.091805555556,-117.39866666667,"Rialto","CA","92376"
1270432,"A0813866","SBA 2012 TC Assets, LLC",20.7,32.734166666667,-117.02861111111,"Lemon Grove","CA","91945"
1270433,"A0813867","SBA 2012 TC Assets, LLC",26.5,38.37375,-122.71386111111,"Santa Rosa","CA","95407"
1270434,"A0813868","SBA 2012 TC Assets, LLC",21.9,34.008333333333,-118.11397222222,"Montebello","CA","90640"
1270435,"A0813869","SBA 2012 TC Assets, LLC",29.2,36.064777777778,-119.06127777778,"Porterville","CA","93257"
1270450,"A0820647","SpectraSite Communications, LLC. through American Towers, LLC.",23.2,34.279388888889,-118.45588888889,"San Fernando","CA","90001"
1270503,"A0813913","SBA 2012 TC Assets, LLC",24.9,33.953583333333,-116.96836111111,"Beaumont","CA","92223"
1270504,"A0813914","SBA 2012 TC Assets, LLC",22.8,34.495944444444,-117.18591666667,"Apple Valley","CA","92307"
1270540,"A0977672","US Army Corps of Engineers",12,34.031388888889,-118.05333333333,"South Elmonte","CA","91733"
1270552,"A0977673","US Army Corps of Engineers",18,34.238055555556,-118.10416666667,"North Los Angeles","CA","91001"
1270558,"A0977675","US Army Corps of Engineers",15,33.795555555556,-117.60833333333,"Corona","CA","92877"
1270566,"A0783524","T-Mobile West LLC",35.1,32.7805,-117.00638888889,"La Mesa","CA","91941"
1270591,"A0783525","T-Mobile West LLC",15.8,36.990027777778,-121.98372222222,"Santa Cruz","CA","95062"
1270593,"A0783526","T-Mobile West LLC",12.2,37.756444444444,-122.15713888889,"Oakland","CA","94605"
1270690,"A0977694","US Army Corps of Engineers",18,33.655277777778,-115.45444444444,"Desert Center","CA","92239"
1270702,"A0660257","Pacific Gas and Electric Company",29.6,37.363444444444,-122.02080555556,"Sunnyvale","CA","94086"
1270734,"A0980210","KERN, COUNTY OF",24.4,35.687111111111,-118.4205,"Kernville","CA","93285"
1270762,"A0990338","Los Angeles SMSA Limited Partnership",16.8,33.857638888889,-118.23502777778,"Carson","CA","90746"
1270768,"A1022456","T-Mobile West Tower LLC",13.7,33.768972222222,-118.38025,"Rolling Hills Estate","CA","90274"
1270769,"A0762053","SBA Monarch Towers II, LLC",21.3,33.737333333333,-116.25497222222,"Indio","CA","92201"
1270770,"A0762054","SBA Monarch Towers II, LLC",16.5,34.095027777778,-118.00747222222,"El Monte","CA","91732"
1270771,"A0783528","T-Mobile West LLC",39.6,41.771916666667,-124.20497222222,"Crescent City","CA","95531"
1270776,"A1056348","GTE Mobilnet of California Limited Partnership",6.2,37.831666666667,-121.65236111111,"Byron","CA","94514"
1270777,"A1056349","GTE Mobilnet of California Limited Partnership",6.2,37.831916666667,-121.65319444444,"Byron","CA","94514"
1270801,"A0990339","Los Angeles SMSA Limited Partnership",18.3,34.290833333333,-118.46955555556,"Granada Hills","CA","90001"
1270825,"A0813987","SBA 2012 TC Assets, LLC",16.7,33.559222222222,-117.21794444444,"Murrieta","CA","92562"
1270826,"A0762062","SBA Monarch Towers II, LLC",12.2,33.833444444444,-118.17566666667,"Long Beach","CA","90807"
1270827,"A0813988","SBA 2012 TC Assets, LLC",22.8,33.741,-117.42986111111,"Corona","CA","92530"
1270828,"A0813989","SBA 2012 TC Assets, LLC",11.2,33.184861111111,-117.11613888889,"Escondido","CA","92026"
1270829,"A0813990","SBA 2012 TC Assets, LLC",16.1,34.278472222222,-118.73458333333,"Simi Valley","CA","93065"
1270830,"A0783530","T-Mobile West LLC",10.7,32.821361111111,-116.98280555556,"El Cajon","CA","92020"
1270836,"A0730418","Gogo LLC",56.4,35.951611111111,-121.00122222222,"Bradley","CA","93932"
1270845,"A0813994","SBA 2012 TC Assets, LLC",26.8,38.789916666667,-121.17305555556,"Loomis","CA","95650"
1270846,"A0813995","SBA 2012 TC Assets, LLC",40.2,35.391305555556,-119.07008333333,"Bakersfield","CA","93308"
1270848,"A0813997","SBA 2012 TC Assets, LLC",30.4,39.275194444444,-121.0785,"Nevada City","CA","95959"
1270849,"A0813998","SBA 2012 TC Assets, LLC",16.4,34.019666666667,-118.26302777778,"Los Angeles","CA","90011"
1270884,"A0990340","Los Angeles SMSA Limited Partnership",15.2,34.73225,-118.21722222222,"Lancaster","CA","93534"
1270947,"A1083024","AT&T Mobility Spectrum LLC",15.8,37.3445,-121.83555555556,"San Jose","CA","95122"
1270951,"A0677159","Inland Empire Utilities Agency",26.8,33.966222222222,-117.673,"Chino","CA","91710"
1270955,"A1027417","CCATT LLC",16.2,37.873888888889,-121.68669444444,"BYRON","CA","94513"
1270956,"A0814071","SBA 2012 TC Assets, LLC",26.2,35.340027777778,-119.39408333333,"BUTTONWILLOW","CA","93276"
1270958,"A0814072","SBA 2012 TC Assets, LLC",18.2,34.025055555556,-118.29983333333,"Los Angeles","CA","90007"
1270959,"A0814073","SBA 2012 TC Assets, LLC",16.7,33.791972222222,-118.2605,"Wilmington","CA","90744"
1270961,"A0814074","SBA 2012 TC Assets, LLC",20.7,34.077972222222,-117.41786111111,"Fontana","CA","92331"
1270963,"A0814076","SBA 2012 TC Assets, LLC",20.7,33.775555555556,-118.27947222222,"Wilmington","CA","90744"
1270964,"A0814077","SBA 2012 TC Assets, LLC",21.3,34.013972222222,-118.19547222222,"Los Angeles","CA","90023"
1270966,"A0814078","SBA 2012 TC Assets, LLC",17.6,33.973611111111,-118.26552777778,"Los Angeles","CA","90003"
1270969,"A0814081","SBA 2012 TC Assets, LLC",19.5,34.011888888889,-118.29227777778,"Los Angeles","CA","90062"
1270973,"A0814083","SBA 2012 TC Assets, LLC",21.3,33.974388888889,-118.20444444444,"HUNTINGTON PARK","CA","90201"
1270974,"A0814084","SBA 2012 TC Assets, LLC",15.8,34.007388888889,-118.13338888889,"Montebello","CA","90022"
1270992,"A0814085","SBA 2012 TC Assets, LLC",21.9,33.969555555556,-118.24347222222,"Los Angeles","CA","90001"
