"id","date_account_created","timestamp_first_active","date_first_booking","gender","age","signup_method","signup_flow","language","affiliate_channel","affiliate_provider","first_affiliate_tracked","signup_app","first_device_type","first_browser","income","job_sector","education_level","age_isBad","country_destination"
"w8l9wiz9iw","2014-02-18",2014-02-18 09:13:37,"2014-02-18","-unknown-",52,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",30595.9804889329,"Retail","PhD",1,"EU"
"mt7yydcxtd","2013-07-14",2013-07-14 00:19:09,"2014-05-04","-unknown-",52,"basic",0,"en","sem-brand","google","omg","Web","Apple","Chrome",1242.16559098636," Hospitality","None",1,"US"
"zwfempzsiy","2014-06-11",2014-06-11 05:29:35,"2015-05-04","FEMALE",28,"basic",0,"en","direct","direct","linked","Web","Apple","Firefox",-3043.86358278577,"Engineering","Associate",0,"US"
"hdh5qms74v","2012-06-04",2012-06-04 21:55:09,"2012-07-24","FEMALE",27,"basic",0,"en","direct","direct","linked","Web","Apple","Chrome",92475.5119967916,"IT","Highschool",0,"EU"
"eo5r0uocfx","2014-05-19",2014-05-19 23:15:27,"2014-05-21","FEMALE",19,"basic",0,"en","sem-non-brand","google","untracked","Web","Apple","Mobile Safari",-596.997688813921,"Education","Highschool",0,"EU"
"63j4r9hi9k","2012-06-08",2012-06-08 23:42:40,"2012-06-09","FEMALE",49,"facebook",0,"en","direct","direct","untracked","Web","Other","Firefox",37707.0020942506,"IT","None",0,"US"
"yj245zqk16","2012-12-02",2012-12-02 16:50:56,"2012-12-02","MALE",43,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",83796.9446293998,"Engineering","Associate",0,"EU"
"3c4dja5tlz","2012-04-01",2012-04-01 22:34:12,"2013-01-25","FEMALE",52,"basic",0,"en","sem-non-brand","google","omg","Web","Other","Chrome",108444.835903966,"Engineering","Master",1,"EU"
"1yaru2zy7p","2013-04-01",2013-04-01 17:48:06,"2013-04-02","FEMALE",35,"basic",0,"en","direct","direct","untracked","Web","Other","Chrome",172391.270190701,"Retail","Bachelor",0,"EU"
"jvuoxm4yls","2012-10-15",2012-10-15 18:55:33,"2012-10-17","FEMALE",27,"basic",0,"en","direct","direct","untracked","Web","Apple","Chrome",130775.246548203," Hospitality","Master",0,"US"
"iy3u1qbkrb","2012-02-14",2012-02-14 07:07:50,"2012-02-14","MALE",36,"facebook",0,"en","sem-brand","google","untracked","Web","Apple","Firefox",30944.6735746528,"Retail","PhD",0,"EU"
"1z5gtztmpp","2013-11-16",2013-11-16 03:27:23,"2013-11-16","FEMALE",28,"facebook",0,"en","direct","direct","untracked","Web","Other","Chrome",96194.6981379978," Hospitality","Associate",0,"US"
"3oqwpj1zpw","2014-04-05",2014-04-05 13:23:31,"2014-04-08","-unknown-",26,"basic",25,"en","direct","direct","untracked","iOS","Apple","-unknown-",121783.659793655,"IT","PhD",0,"US"
"7ukf904ykj","2014-03-31",2014-03-31 23:35:49,"2014-04-01","MALE",51,"basic",0,"en","sem-brand","google","omg","Web","Apple","Firefox",115289.790735547,"Retail","Bachelor",0,"US"
"opkg7r6nc3","2014-06-23",2014-06-23 16:04:58,"2014-06-23","-unknown-",52,"basic",0,"en","sem-brand","google","linked","Web","Apple","Safari",-33848.2605570212,"Retail","None",1,"EU"
"qm4393jixt","2013-05-12",2013-05-12 23:07:25,"2013-05-13","FEMALE",58,"basic",0,"en","sem-brand","google","omg","Web","Other","IE",-28209.729203231,"Healthcare","PhD",0,"EU"
"ya1ud3s86o","2012-09-04",2012-09-04 20:12:44,"2012-09-28","FEMALE",52,"basic",0,"en","direct","direct","untracked","Web","Apple","Firefox",52853.6026682366,"Education","Associate",1,"US"
"ktkd24hq3w","2012-06-18",2012-06-18 13:07:38,"2012-06-19","FEMALE",35,"basic",0,"en","sem-non-brand","google","omg","Web","Other","Chrome",56287.1503189514," Hospitality","PhD",0,"EU"
"eki0nipdrl","2011-11-02",2011-11-02 19:37:02,"2011-11-02","-unknown-",44,"basic",3,"en","direct","direct","untracked","Web","Apple","Safari",208235.538780007,"IT","Bachelor",0,"EU"
"oxotar89q3","2014-06-06",2014-06-06 17:30:09,"2014-06-09","FEMALE",30,"basic",0,"en","direct","direct","linked","Web","Other","IE",13868.2701096064,"IT","Bachelor",0,"EU"
"56hqldsokf","2013-11-21",2013-11-21 00:58:03,"2013-11-21","-unknown-",47,"basic",0,"en","direct","direct","linked","Web","Other","IE",29293.4386241705," Hospitality","PhD",0,"US"
"27o7yfk6yd","2013-01-16",2013-01-16 09:25:04,"2013-01-21","FEMALE",26,"basic",0,"en","direct","direct","untracked","Web","Apple","Chrome",24746.8568384315," Hospitality","Associate",0,"US"
"bq0y2fpt0y","2013-08-13",2013-08-13 21:45:58,"2013-09-09","-unknown-",29,"basic",0,"en","direct","direct","linked","Web","Apple","Safari",96366.7210133456,"Retail","Master",0,"US"
"77h9qwovsd","2012-02-09",2012-02-09 22:39:14,"2012-02-11","MALE",30,"facebook",0,"en","direct","direct","untracked","Web","Other","Firefox",-12145.184974436," Hospitality","None",0,"US"
"clztvmkj1b","2012-12-03",2012-12-03 21:33:45,"2012-12-12","-unknown-",33,"basic",0,"en","direct","direct","linked","Web","Apple","Safari",31743.8391825156," Hospitality","None",0,"EU"
"8sekuzcdvl","2014-03-17",2014-03-17 22:46:18,"2014-03-21","-unknown-",56,"basic",0,"en","sem-non-brand","google","omg","Web","Other","Chrome",45910.4233011043,"Education","Master",0,"EU"
"xw99q8quw2","2012-12-02",2012-12-02 12:21:35,"2012-12-10","FEMALE",41,"facebook",0,"en","direct","direct","untracked","Web","Apple","Firefox",-31513.2908755329,"IT","Highschool",0,"EU"
"5ib0endlfa","2013-04-15",2013-04-15 05:52:38,"2013-04-19","MALE",31,"facebook",0,"en","direct","direct","linked","Web","Other","Chrome",126835.061224633,"Education","Master",0,"US"
"j0gse3k0yw","2012-10-29",2012-10-29 16:04:11,"2013-06-18","MALE",28,"facebook",0,"en","seo","google","untracked","Web","Apple","Safari",50552.6442507772," Hospitality","Highschool",0,"EU"
"mkgb1fk9c9","2013-07-05",2013-07-05 01:52:54,"2013-07-17","-unknown-",52,"basic",0,"en","sem-non-brand","google","omg","Web","Apple","Safari",62142.7104687135,"Education","Highschool",1,"US"
"864ey23cqw","2014-03-15",2014-03-15 00:42:09,"2014-03-15","FEMALE",57,"basic",0,"en","sem-non-brand","google","omg","Web","Apple","Mobile Safari",-54988.8337272057,"IT","Associate",0,"US"
"d2eduffb9h","2012-08-30",2012-08-30 17:28:32,"2012-08-30","FEMALE",52,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",-4158.96352331306,"Education","Highschool",1,"EU"
"m7s07zrmku","2012-10-18",2012-10-18 20:53:36,"2012-10-22","-unknown-",34,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",-48604.9559421081,"IT","Associate",0,"EU"
"wei1aphebe","2013-02-10",2013-02-10 22:42:26,"2013-02-11","FEMALE",53,"facebook",0,"en","direct","direct","untracked","Web","Apple","Firefox",17600.8138933741," Hospitality","Highschool",0,"EU"
"py58203st1","2013-07-31",2013-07-31 16:12:47,"2013-08-02","-unknown-",52,"basic",0,"en","direct","direct","linked","Web","Apple","Safari",47365.4448566165,"Healthcare","Master",1,"EU"
"buo8heqwxn","2013-11-15",2013-11-15 01:59:45,"2013-12-17","-unknown-",52,"basic",0,"en","direct","direct","untracked","Web","Other","Chrome",44161.799269784,"Engineering","Master",1,"EU"
"433a57bkkk","2011-11-19",2011-11-19 04:05:29,"2011-11-23","FEMALE",58,"basic",0,"en","sem-non-brand","google","untracked","Web","Apple","Safari",-16156.8741543368,"IT","Bachelor",0,"US"
"yhytrvnsln","2013-08-05",2013-08-05 23:18:50,"2013-09-07","FEMALE",34,"basic",0,"en","sem-non-brand","google","omg","Web","Apple","Chrome",-53747.6081140549,"Engineering","Master",0,"US"
"gedoe2zmrj","2014-06-30",2014-06-30 22:22:00,"2015-03-01","FEMALE",30,"basic",0,"en","direct","direct","untracked","Web","Apple","Chrome",37500.5506057567,"Engineering","None",0,"EU"
"76fbpv7bvr","2013-02-03",2013-02-03 06:21:50,"2013-02-03","FEMALE",49,"facebook",0,"en","direct","direct","linked","Web","Apple","Mobile Safari",33276.9968791074," Hospitality","Bachelor",0,"EU"
"ihzbhylxur","2013-04-15",2013-04-15 17:59:30,"2013-04-20","-unknown-",52,"basic",0,"en","direct","direct","untracked","Web","Apple","Mobile Safari",70659.9460185134,"Healthcare","None",1,"EU"
"rfp8vdinvu","2014-01-21",2014-01-21 21:29:40,"2014-06-08","-unknown-",52,"basic",0,"en","direct","direct","product","Web","Other","Chrome",-28892.0597074575,"Retail","PhD",1,"EU"
"497dncudw9","2013-07-26",2013-07-26 04:40:56,"2013-08-11","FEMALE",57,"basic",0,"en","direct","direct","untracked","Web","Apple","Firefox",91403.8172551455,"Healthcare","Master",0,"EU"
"yvlricu808","2013-07-30",2013-07-30 18:57:49,"2013-07-30","-unknown-",34,"basic",24,"en","direct","direct","untracked","Moweb","Apple","-unknown-",162429.379782605,"Education","PhD",0,"US"
"n716uqzawb","2012-07-07",2012-07-07 18:27:27,"2012-07-08","FEMALE",52,"basic",0,"en","direct","direct","untracked","Web","Other","Chrome",95336.5577172471,"IT","PhD",1,"EU"
"9rxhutt9gf","2012-09-09",2012-09-09 20:18:47,"2012-09-10","FEMALE",24,"facebook",3,"en","sem-brand","google","omg","Web","Other","Chrome",25491.2899827144,"Engineering","Master",0,"EU"
"tmy7di9x2p","2012-04-05",2012-04-05 20:13:00,"2012-04-05","MALE",35,"basic",3,"en","sem-brand","google","omg","Web","Apple","Firefox",-44203.4367668971,"Healthcare","PhD",0,"EU"
"gvzes02iso","2014-05-25",2014-05-25 02:17:42,"2014-07-02","FEMALE",36,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",-6645.41047527426," Hospitality","Highschool",0,"EU"
"fszifz176s","2014-02-20",2014-02-20 17:09:32,"2014-02-21","FEMALE",33,"basic",0,"en","direct","direct","untracked","Web","Apple","Chrome",116906.14950491,"Education","PhD",0,"EU"
"vn2tcy7528","2012-09-20",2012-09-20 18:11:14,"2012-10-31","MALE",52,"basic",0,"en","direct","direct","linked","Web","Apple","Firefox",8649.10892074648,"IT","Bachelor",1,"US"
"r53okgd28r","2013-07-23",2013-07-23 04:33:40,"2013-07-28","-unknown-",52,"basic",0,"en","sem-brand","google","omg","Web","Apple","Mobile Safari",23385.0885627599,"Retail","Associate",1,"US"
"60g4nnxnfb","2014-03-04",2014-03-04 05:11:16,"2014-11-19","FEMALE",30,"basic",0,"en","sem-brand","google","omg","Web","Apple","Safari",93825.2090702768,"Education","Highschool",0,"EU"
"ymd3zfl4d4","2013-05-15",2013-05-15 17:06:43,"2013-05-15","MALE",42,"facebook",0,"en","direct","direct","linked","Web","Other","Chrome",41399.855124871,"Retail","Associate",0,"EU"
"kga67hj745","2012-08-10",2012-08-10 04:35:14,"2012-09-06","MALE",35,"facebook",0,"en","direct","direct","linked","Web","Apple","Safari",106009.556633262,"Retail","Master",0,"EU"
"u9u5lomqma","2014-03-19",2014-03-19 04:32:03,"2014-03-23","-unknown-",52,"basic",0,"en","direct","direct","untracked","Web","Android","IE",-10024.5033660039," Hospitality","Master",1,"EU"
"9dvwgq8wyi","2014-06-10",2014-06-10 19:31:41,"2014-07-11","-unknown-",19,"basic",25,"en","direct","direct","untracked","iOS","Apple","-unknown-",43638.2683731934,"Retail","None",0,"EU"
"byppyidxgt","2014-06-24",2014-06-24 07:09:09,"2014-06-25","MALE",27,"basic",0,"en","direct","direct","linked","Web","Apple","Firefox",33176.3999100908,"Retail","Master",0,"US"
"t95mjjlm8k","2013-10-21",2013-10-21 20:02:08,"2014-06-03","FEMALE",57,"facebook",0,"en","direct","direct","omg","Web","Other","IE",142693.199863187,"Retail","Master",0,"EU"
"osk9d9ekph","2014-05-31",2014-05-31 04:30:51,"2014-05-31","-unknown-",59,"basic",0,"en","direct","direct","linked","Web","Apple","Firefox",-20376.6677449155,"Education","Highschool",0,"EU"
"kzn2nkm81x","2014-03-05",2014-03-05 16:40:03,"2014-03-18","FEMALE",47,"basic",0,"en","sem-brand","google","omg","Web","Apple","Safari",83779.1807608139,"Education","Highschool",0,"US"
"jizs1uo39c","2013-10-03",2013-10-03 09:58:58,"2013-10-05","-unknown-",36,"basic",25,"en","direct","direct","untracked","iOS","Apple","-unknown-",181633.652639302,"Engineering","Master",0,"EU"
"jrmx9fcmeq","2013-08-09",2013-08-09 01:26:59,"2013-08-09","FEMALE",25,"facebook",0,"en","direct","direct","untracked","Web","Apple","Firefox",8084.91385647369,"Healthcare","Bachelor",0,"EU"
"29isn75cvs","2014-06-16",2014-06-16 21:33:45,"2014-06-17","MALE",29,"basic",0,"en","direct","direct","linked","Web","Other","Chrome",18052.7815134958,"Engineering","PhD",0,"US"
"j8a78g73c3","2013-05-31",2013-05-31 00:32:48,"2013-09-19","MALE",27,"facebook",0,"en","direct","direct","omg","Web","Other","Chrome",-21238.6041094237,"Healthcare","Bachelor",0,"US"
"qkbjpyw9cj","2013-05-06",2013-05-06 01:08:46,"2013-05-21","FEMALE",41,"facebook",0,"en","direct","direct","linked","Web","Apple","Safari",20201.302762119,"Healthcare","Bachelor",0,"EU"
"cluhjarag2","2012-05-08",2012-05-08 02:22:15,"2012-05-15","MALE",48,"basic",0,"en","sem-brand","google","omg","Web","Apple","Chrome",94868.5022973154,"Healthcare","Highschool",0,"US"
"mgm8te17hu","2014-03-22",2014-03-22 05:52:32,"2014-03-26","MALE",34,"basic",0,"en","direct","direct","untracked","Web","Other","Chrome",64821.7362208864," Hospitality","None",0,"EU"
"kbpounf3j3","2013-03-25",2013-03-25 19:27:15,"2013-10-15","MALE",37,"facebook",0,"en","direct","direct","untracked","Web","Apple","Firefox",133757.751904335,"Education","PhD",0,"US"
"nzd9fxvn5x","2013-04-30",2013-04-30 20:08:57,"2013-05-01","MALE",35,"facebook",0,"en","direct","direct","linked","Web","Other","Firefox",72772.1515646402,"Engineering","Highschool",0,"US"
"700eu8bdoi","2014-03-31",2014-03-31 07:15:24,"2014-09-30","MALE",34,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",-16676.2918188444," Hospitality","PhD",0,"EU"
"mntzb9xiz1","2013-01-14",2013-01-14 16:20:48,"2013-01-21","-unknown-",52,"basic",0,"en","direct","direct","untracked","Web","Other","Chrome",-5705.28803777506,"Retail","Master",1,"EU"
"7pyqxhslx8","2012-09-14",2012-09-14 18:42:28,"2012-09-22","FEMALE",25,"facebook",0,"en","direct","direct","untracked","Web","Other","IE",199107.36170905,"Education","Master",0,"US"
"aoor43mtck","2014-05-20",2014-05-20 03:01:19,"2014-05-20","MALE",39,"facebook",0,"en","direct","direct","untracked","Web","Apple","Chrome",54011.3430571577,"Retail","Associate",0,"EU"
"9rxqvvg2bf","2012-03-18",2012-03-18 21:50:59,"2012-04-08","FEMALE",39,"facebook",0,"en","direct","direct","untracked","Web","Android","IE",517.375950326099,"IT","Highschool",0,"EU"
"s9z8iq9xwa","2014-03-10",2014-03-10 22:57:45,"2014-04-24","MALE",31,"basic",0,"en","direct","direct","untracked","Web","Apple","Chrome",71489.6022783761," Hospitality","Associate",0,"EU"
"upmtygws0i","2013-06-20",2013-06-20 22:54:11,"2013-06-21","FEMALE",43,"basic",23,"en","direct","direct","untracked","Android","Other","Firefox",126941.615664997,"Education","Bachelor",0,"US"
"zz6tvrk30n","2014-02-09",2014-02-09 09:06:53,"2014-07-07","-unknown-",59,"basic",0,"en","direct","direct","untracked","Web","Apple","Firefox",166977.535981261,"Engineering","Master",0,"US"
"elpasqn9gf","2013-02-10",2013-02-10 20:56:59,"2013-02-15","FEMALE",39,"facebook",0,"en","direct","direct","untracked","Web","Apple","Firefox",64490.0801887251,"Engineering","Highschool",0,"EU"
"5unjk0zi6b","2014-03-31",2014-03-31 20:11:36,"2014-04-01","-unknown-",34,"basic",0,"en","direct","direct","untracked","Web","Other","Firefox",69496.312067493,"Education","PhD",0,"EU"
"1sejhhk7pf","2013-12-26",2013-12-26 18:01:09,"2014-08-06","MALE",28,"basic",0,"en","direct","direct","untracked","Web","Apple","Firefox",-16175.548152205,"Healthcare","PhD",0,"EU"
"pjkwe4kopp","2014-04-24",2014-04-24 13:35:08,"2014-05-28","FEMALE",61,"facebook",0,"en","sem-non-brand","google","omg","Web","Apple","Safari",42225.9811136091,"Engineering","Bachelor",0,"EU"
"2fh51jilpd","2013-01-04",2013-01-04 18:31:09,"2013-01-31","FEMALE",56,"basic",0,"en","sem-brand","google","linked","Web","Apple","Safari",-23332.4048468793,"IT","Associate",0,"EU"
"3t8kzcn5yr","2013-08-09",2013-08-09 06:10:19,"2013-08-09","FEMALE",28,"basic",0,"en","direct","direct","untracked","Web","Other","Firefox",64194.5672794936,"Engineering","Master",0,"US"
"u9mszzh2ij","2013-06-19",2013-06-19 06:05:27,"2014-05-12","-unknown-",52,"basic",0,"en","direct","direct","untracked","Web","Other","Chrome",44287.5421332677,"Retail","None",1,"US"
"n54y5eoxgb","2013-05-07",2013-05-07 02:03:56,"2013-05-18","FEMALE",42,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",34750.744704894,"Healthcare","PhD",0,"EU"
"c6swujg7hf","2013-03-25",2013-03-25 01:59:53,"2013-03-25","MALE",41,"basic",0,"en","direct","direct","linked","Web","Apple","Chrome",-26642.3707391022,"IT","Master",0,"EU"
"5mz90a2mat","2014-03-10",2014-03-10 19:36:01,"2014-03-10","-unknown-",52,"basic",0,"en","sem-non-brand","google","omg","Web","Other","IE",23903.0460379876,"Engineering","Master",1,"EU"
"fn16uk8y2v","2013-07-08",2013-07-08 14:33:11,"2014-03-10","FEMALE",33,"basic",0,"en","sem-brand","google","omg","Web","Apple","Chrome",129513.940266605," Hospitality","Master",0,"US"
"9ke7nqtfb1","2013-02-05",2013-02-05 23:12:11,"2013-02-06","MALE",42,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",34883.8712021155,"Education","PhD",0,"EU"
"alqahtt44h","2011-07-29",2011-07-29 07:13:55,"2011-07-29","MALE",19,"facebook",0,"en","direct","direct","untracked","Web","Other","Chrome",95498.9071167766,"Engineering","Bachelor",0,"US"
"37ucws0ghz","2011-12-14",2011-12-14 07:21:33,"2011-12-15","FEMALE",52,"basic",2,"en","sem-brand","google","linked","Web","Apple","Firefox",66170.7041438746,"Retail","Highschool",1,"EU"
"5wyisg8w31","2014-05-30",2014-05-30 04:50:30,"2014-06-08","FEMALE",31,"basic",0,"en","direct","direct","untracked","Web","Android","IE",102154.002036383,"Retail","Bachelor",0,"US"
"mw3o5xat3h","2013-12-05",2013-12-05 01:54:17,"2014-04-14","MALE",35,"basic",0,"en","direct","direct","untracked","Web","Apple","Chrome",37062.9810864669,"Education","Highschool",0,"EU"
"8mz066o7yu","2014-01-22",2014-01-22 04:49:26,"2014-03-10","-unknown-",52,"basic",0,"en","sem-brand","google","omg","Web","Apple","Safari",14823.5954230133," Hospitality","None",1,"EU"
"rcez8no815","2014-01-10",2014-01-10 01:41:41,"2014-01-12","MALE",37,"basic",0,"en","direct","direct","linked","Web","Apple","Safari",115041.162133808,"Healthcare","Bachelor",0,"US"
"a91xid812z","2013-03-02",2013-03-02 21:03:34,"2013-03-04","FEMALE",24,"facebook",0,"en","sem-brand","google","untracked","Web","Other","Chrome",29721.9858901034,"Retail","Highschool",0,"EU"
"ukgsll0bk0","2011-07-07",2011-07-07 19:11:38,"2011-07-07","FEMALE",52,"facebook",2,"en","sem-brand","google","omg","Web","Apple","Safari",176575.663904109,"Engineering","PhD",1,"US"
"d788uyeacq","2012-07-29",2012-07-29 16:46:36,"2012-09-08","MALE",45,"facebook",0,"en","direct","direct","untracked","Web","Other","Chrome",85186.3998896479,"Education","Associate",0,"EU"
"mkvs9htzgp","2013-11-01",2013-11-01 15:46:52,"2013-11-02","FEMALE",51,"basic",0,"en","sem-brand","google","omg","Web","Apple","Firefox",34396.5655207463,"Education","Highschool",0,"EU"
"f8m0gifkdq","2012-04-23",2012-04-23 03:08:19,"2012-04-29","-unknown-",52,"basic",0,"en","seo","google","untracked","Web","Other","Firefox",89979.2031101594,"Retail","None",1,"EU"
"wigang80z3","2012-12-28",2012-12-28 07:56:22,"2013-11-08","FEMALE",28,"facebook",0,"en","direct","direct","untracked","Web","Other","IE",110859.590999436,"Education","Master",0,"US"
"w940by3l7l","2013-04-26",2013-04-26 06:44:10,"2013-04-26","FEMALE",59,"basic",0,"en","direct","direct","linked","Web","Apple","Safari",180922.926498408,"Healthcare","Master",0,"US"
"kf73fbi34f","2014-06-29",2014-06-29 11:12:34,"2015-06-22","-unknown-",37,"basic",0,"en","direct","direct","linked","Moweb","Apple","Mobile Safari",-117568.665263187,"Education","Associate",0,"US"
"hpdbi0eox7","2013-04-11",2013-04-11 13:53:51,"2013-04-16","FEMALE",27,"basic",0,"en","sem-brand","google","omg","Web","Apple","Safari",14722.8598716788,"Retail","PhD",0,"US"
"rm946j430t","2013-03-27",2013-03-27 04:45:02,"2013-04-04","MALE",38,"facebook",0,"en","direct","direct","omg","Web","Apple","Mobile Safari",95813.5429950849,"Education","Master",0,"EU"
"4t37jvaqik","2013-06-15",2013-06-15 20:12:44,"2013-06-17","-unknown-",52,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",109804.587750064,"Education","Bachelor",1,"US"
"nocch9oqjz","2014-06-12",2014-06-12 18:04:49,"2014-06-12","FEMALE",31,"basic",0,"en","sem-brand","google","omg","Web","Other","IE",17695.2856499522,"Healthcare","None",0,"EU"
"uwzfscb1lk","2014-05-06",2014-05-06 17:28:10,"2014-05-24","-unknown-",26,"basic",25,"en","direct","direct","untracked","iOS","Apple","-unknown-",21090.8240670836,"Education","None",0,"US"
"shxs9stuy0","2013-10-03",2013-10-03 20:24:18,"2013-10-03","FEMALE",34,"facebook",0,"en","direct","direct","tracked-other","Web","Apple","Safari",40317.4805013678,"Engineering","Highschool",0,"EU"
"75u9ofierv","2014-06-01",2014-06-01 14:19:54,"2014-06-02","FEMALE",25,"basic",0,"en","direct","direct","linked","Web","Apple","Safari",-40448.8846075026,"Education","Highschool",0,"US"
"h8amufw0o3","2013-04-15",2013-04-15 20:05:40,"2013-04-18","FEMALE",52,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",141035.27928953,"IT","Bachelor",1,"US"
"sjh2d0ut9a","2013-06-01",2013-06-01 22:41:15,"2013-06-04","-unknown-",52,"basic",0,"en","direct","direct","linked","Web","Apple","Safari",84142.8019400368,"Retail","Master",1,"EU"
"0z0gmgc0t8","2014-01-05",2014-01-05 05:29:55,"2014-07-24","FEMALE",46,"basic",0,"en","direct","direct","untracked","Web","Other","Chrome",155456.252104591,"Education","Bachelor",0,"US"
"7swb74ot9c","2011-02-09",2011-02-09 06:05:24,"2011-02-09","-unknown-",52,"basic",3,"en","other","craigslist","tracked-other","Web","Apple","Firefox",149165.698163554,"Engineering","Master",1,"US"
"7dnlt64zae","2013-03-10",2013-03-10 00:59:28,"2013-04-01","FEMALE",41,"basic",0,"en","direct","direct","untracked","Web","Apple","Firefox",-9859.09461290923,"IT","Highschool",0,"EU"
"2rg9won2r9","2013-08-11",2013-08-11 17:55:58,"2013-08-11","-unknown-",52,"basic",0,"en","direct","direct","linked","Web","Other","Firefox",14366.0667419096,"Education","Master",1,"EU"
"9oqmdufnos","2013-03-08",2013-03-08 06:25:49,"2013-08-11","-unknown-",52,"basic",0,"en","direct","direct","linked","Web","Other","Firefox",55629.2555033229,"Education","PhD",1,"EU"
"ixez7osih6","2013-06-16",2013-06-16 23:32:18,"2013-06-17","-unknown-",52,"basic",0,"en","direct","direct","linked","Web","Other","Firefox",51942.2496744138," Hospitality","Bachelor",1,"US"
"ismx42wnft","2013-05-13",2013-05-13 01:09:58,"2013-05-14","MALE",37,"facebook",0,"en","direct","direct","untracked","Web","Other","Chrome",83490.2622605073,"Engineering","Bachelor",0,"US"
"7psxmo6ve2","2014-04-14",2014-04-14 05:48:53,"2014-04-17","MALE",68,"basic",0,"en","sem-non-brand","google","omg","Web","Other","Chrome",17138.7967034193,"Retail","Bachelor",0,"EU"
"o1vrthgmt5","2014-02-21",2014-02-21 15:43:41,"2014-02-22","FEMALE",33,"basic",0,"en","direct","direct","linked","Web","Apple","Safari",-17222.7058969439,"Education","Highschool",0,"US"
"5ep02gi4qf","2013-11-27",2013-11-27 03:17:39,"2013-11-27","-unknown-",52,"basic",0,"en","sem-brand","google","linked","Web","Apple","Safari",154590.415201438,"Engineering","PhD",1,"US"
"c8vgk2eo7a","2013-12-20",2013-12-20 22:58:58,"2014-06-13","FEMALE",34,"basic",0,"en","direct","direct","linked","Web","Apple","Safari",30178.8505566107,"Engineering","PhD",0,"US"
"t7saq5754m","2012-05-28",2012-05-28 09:43:34,"2012-05-28","MALE",37,"basic",0,"en","direct","direct","untracked","Web","Apple","Firefox",13475.274343225,"Healthcare","Bachelor",0,"EU"
"gh2doftdic","2012-11-03",2012-11-03 06:59:03,"2013-04-20","FEMALE",30,"facebook",0,"en","direct","direct","untracked","Web","Other","Chrome",-74592.4357881038,"IT","None",0,"EU"
"kmlj5hdz5w","2013-01-06",2013-01-06 04:40:49,"2013-01-11","-unknown-",77,"basic",0,"en","direct","direct","linked","Web","Other","Chrome",82562.8105535128,"Engineering","Associate",0,"US"
"ae602mzy03","2014-02-02",2014-02-02 21:20:42,"2014-02-03","FEMALE",64,"basic",0,"en","sem-brand","google","omg","Web","Apple","Mobile Safari",96615.8990488462,"Retail","None",0,"EU"
"9pym8h7f9u","2013-04-03",2013-04-03 15:03:32,"2013-04-03","FEMALE",52,"basic",0,"en","direct","direct","untracked","Web","Apple","Firefox",27745.6736912698,"Education","Bachelor",1,"EU"
"cg87nghfws","2014-05-08",2014-05-08 01:06:32,"2014-05-08","MALE",25,"facebook",0,"en","direct","direct","linked","Web","Other","Chrome",99306.2901254736,"Healthcare","None",0,"US"
"b8k4wh4kpl","2014-05-06",2014-05-06 22:22:39,"2014-05-06","FEMALE",36,"basic",0,"en","direct","direct","untracked","Web","Apple","Firefox",26707.8651212073,"Engineering","PhD",0,"US"
"przog152z0","2014-03-06",2014-03-06 09:19:40,"2014-03-06","-unknown-",23,"basic",0,"en","direct","direct","untracked","Web","Apple","Chrome",6375.81114206665,"Education","Highschool",0,"EU"
"ozowk0egbl","2014-01-24",2014-01-24 05:08:15,"2014-01-26","-unknown-",53,"basic",0,"en","sem-non-brand","google","omg","Web","Other","IE",66754.219380306,"Retail","None",0,"EU"
"wxhlvidlmi","2014-02-23",2014-02-23 20:41:35,"2014-12-22","-unknown-",51,"basic",0,"en","direct","direct","untracked","Web","Other","Firefox",175247.236882807,"Healthcare","Bachelor",0,"US"
"s9m2h8vna8","2014-05-13",2014-05-13 17:07:21,"2015-01-26","FEMALE",33,"basic",0,"en","sem-non-brand","google","omg","Web","Apple","Safari",102789.027688914," Hospitality","Master",0,"US"
"w9mgf1a5lc","2013-09-03",2013-09-03 23:29:52,"2013-09-06","FEMALE",36,"facebook",0,"en","direct","direct","untracked","Web","Other","Chrome",48285.1835198084,"Education","Associate",0,"US"
"lda4viq4vm","2014-04-02",2014-04-02 04:52:36,"2014-06-20","FEMALE",38,"facebook",0,"en","direct","direct","untracked","Web","Apple","Safari",219782.171169879,"Retail","Master",0,"EU"
"nkt5ucxhr3","2014-05-22",2014-05-22 02:19:24,"2014-11-01","-unknown-",36,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",21190.2047010009,"Healthcare","Highschool",0,"EU"
"yuffzrw1s1","2014-04-04",2014-04-04 05:16:00,"2014-06-13","FEMALE",54,"facebook",0,"en","content","google","omg","Web","Apple","Safari",20188.0976458348,"IT","None",0,"EU"
