"id","date_account_created","timestamp_first_active","date_first_booking","gender","age","signup_method","signup_flow","language","affiliate_channel","affiliate_provider","first_affiliate_tracked","signup_app","first_device_type","first_browser","income","job_sector","education_level","age_isBad","country_destination"
"zgpr3du8jc","2013-02-16",2013-02-16 06:44:54,"2013-02-24","FEMALE",37,"basic",0,"en","direct","direct","tracked-other","Web","Apple","Safari",-17841.3715098379,"IT","Bachelor",0,"FR"
"a8s5tb59uv","2013-07-27",2013-07-27 15:41:21,"2013-07-30","MALE",58,"basic",0,"en","direct","direct","linked","Web","Other","Firefox",-47882.2440088429,"IT","Highschool",0,"DE"
"mrkv65og1p","2013-09-12",2013-09-12 19:28:00,"2013-09-12","-unknown-",52,"basic",0,"en","sem-non-brand","google","linked","Web","Apple","Safari",90698.0544476849,"Education","Associate",0,"US"
"puo07xyp28","2013-11-17",2013-11-17 15:16:49,"2014-04-12","FEMALE",30,"facebook",0,"en","direct","direct","untracked","Web","Apple","Mobile Safari",-10104.4806169024,"IT","Associate",0,"CA"
"dtnqgp42m3","2011-01-14",2011-01-14 20:39:59,"2011-01-17","-unknown-",46,"facebook",2,"en","direct","direct","untracked","Web","Other","-unknown-",132273.36707625," Hospitality","PhD",0,"ES"
"va6vt3za30","2012-10-01",2012-10-01 21:55:00,"2013-06-21","MALE",26,"facebook",0,"en","direct","direct","linked","Web","Apple","Chrome",96844.9536207217,"Retail","None",0,"FR"
"nim7mjbyoi","2014-05-27",2014-05-27 17:57:13,"2014-08-13","FEMALE",32,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",12785.0331204268," Hospitality","Associate",0,"PT"
"8izrbk6rdr","2013-11-09",2013-11-09 23:35:24,"2014-10-23","MALE",24,"basic",0,"en","seo","google","linked","Web","Apple","Chrome",56078.7359037579,"Education","PhD",0,"IT"
"tzm47jqav8","2013-12-28",2013-12-28 23:17:07,"2013-12-30","MALE",36,"basic",0,"en","sem-brand","google","untracked","Web","Apple","Safari",146478.490097642,"Healthcare","Master",0,"US"
"x7uzddggv9","2013-08-18",2013-08-18 03:20:29,"2013-08-19","FEMALE",21,"basic",24,"en","direct","direct","untracked","Moweb","Apple","-unknown-",3999.87321366721,"Retail","Associate",0,"US"
"m0xzs3i6ng","2013-09-28",2013-09-28 23:35:42,"2013-11-02","FEMALE",71,"basic",0,"en","sem-brand","google","omg","Web","Apple","Firefox",8959.99211631988,"IT","PhD",0,"FR"
"tp5ma4nziy","2014-06-13",2014-06-13 16:55:26,"2014-06-21","MALE",27,"basic",0,"en","direct","direct","linked","Web","Apple","Chrome",88087.0326932121,"Retail","Highschool",0,"US"
"381w1t84ji","2014-04-16",2014-04-16 19:43:56,"2014-11-19","-unknown-",35,"basic",25,"en","direct","direct","omg","iOS","Apple","Safari",71141.4400744788,"Retail","Highschool",0,"NL"
"xlwt1s7v4z","2014-04-20",2014-04-20 17:13:01,"2014-04-20","FEMALE",27,"facebook",0,"en","direct","direct","linked","Web","Apple","Chrome",44988.0834974293," Hospitality","Associate",0,"NL"
"pmi8bkqkfv","2012-02-13",2012-02-13 06:52:54,"2012-02-21","FEMALE",24,"facebook",0,"en","direct","direct","untracked","Web","Apple","Firefox",-18852.9785707247,"Healthcare","Bachelor",0,"FR"
"omlc9iku7t","2014-06-30",2014-06-30 23:51:51,"2014-08-13","FEMALE",34,"basic",0,"en","direct","direct","linked","Web","Apple","Chrome",-47681.9404858942,"Engineering","Bachelor",0,"ES"
"dxwg7w57v1","2013-06-03",2013-06-03 05:01:49,"2013-06-03","MALE",25,"basic",0,"en","direct","direct","omg","Web","Apple","Safari",-4252.05441843838,"Healthcare","Master",0,"US"
"qddmr9akmv","2014-06-10",2014-06-10 04:56:50,"2014-06-19","OTHER",28,"basic",25,"en","direct","direct","untracked","iOS","Apple","Safari",38892.5792681035,"Education","Master",0,"US"
"gaj76g2m0p","2014-05-20",2014-05-20 22:18:44,"2014-06-09","FEMALE",53,"basic",0,"en","direct","direct","linked","Web","Other","Chrome",66056.9168030779," Hospitality","Highschool",0,"US"
"o8hlfngkh3","2012-06-12",2012-06-12 22:11:17,"2012-06-13","-unknown-",51,"basic",0,"en","other","craigslist","linked","Web","Apple","Chrome",160238.305748105,"Education","PhD",1,"US"
"panwntelrf","2014-04-19",2014-04-19 01:43:49,"2014-05-28","FEMALE",48,"basic",0,"en","direct","direct","omg","Web","Apple","Mobile Safari",193326.569956706," Hospitality","Bachelor",0,"GB"
"nsmoob8d5p","2013-07-12",2013-07-12 16:13:21,"2013-07-19","FEMALE",27,"basic",25,"en","direct","direct","untracked","iOS","Apple","-unknown-",50237.8356372341,"Engineering","None",0,"US"
"so8cuptfyd","2014-05-15",2014-05-15 04:51:02,"2014-05-15","FEMALE",28,"basic",24,"en","direct","direct","linked","Moweb","Android","-unknown-",91861.456896203," Hospitality","Master",0,"US"
"086u9uev56","2011-12-22",2011-12-22 18:26:36,"2011-12-22","FEMALE",28,"basic",3,"en","direct","direct","untracked","Web","Other","Firefox",107168.169878302," Hospitality","PhD",0,"US"
"il4290ow4p","2012-06-25",2012-06-25 05:18:59,"2012-07-03","FEMALE",35,"basic",0,"en","direct","direct","linked","Web","Apple","Firefox",-32077.2950920641,"Engineering","Associate",0,"FR"
"zs39lb5rfc","2014-02-15",2014-02-15 19:11:25,"2014-04-10","-unknown-",51,"basic",0,"en","sem-non-brand","google","omg","Web","Other","IE",35665.5328925576,"Retail","PhD",1,"IT"
"ddsx74tzht","2014-03-20",2014-03-20 06:19:05,"2014-04-07","FEMALE",24,"basic",0,"en","direct","direct","untracked","Web","Apple","Chrome",59985.8167204614,"Education","PhD",0,"IT"
"sit75hjw2o","2013-05-23",2013-05-23 20:00:24,"2013-05-23","MALE",51,"basic",0,"en","direct","direct","untracked","Web","Other","Chrome",59246.8130715809,"IT","PhD",1,"US"
"q0xb0y8n5i","2014-01-26",2014-01-26 21:52:33,"2015-01-05","MALE",48,"basic",25,"en","direct","direct","untracked","iOS","Apple","-unknown-",153129.148752224,"Healthcare","Master",0,"US"
"o7gce5opf7","2014-05-16",2014-05-16 17:39:30,"2014-05-22","-unknown-",34,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",-78950.8877041885,"Healthcare","Bachelor",0,"ES"
"7zkrfsux9k","2014-06-06",2014-06-06 18:20:05,"2015-04-01","MALE",27,"facebook",25,"en","direct","direct","untracked","iOS","Apple","-unknown-",-18704.7602557592,"IT","Highschool",0,"DE"
"196u4bbozq","2013-02-06",2013-02-06 17:28:24,"2013-02-07","-unknown-",51,"basic",0,"en","direct","direct","untracked","Web","Apple","Firefox",160011.002596874," Hospitality","PhD",1,"GB"
"x97ru1s2ce","2014-04-09",2014-04-09 04:38:05,"2014-04-24","FEMALE",35,"basic",0,"en","sem-brand","google","omg","Web","Other","Firefox",-4122.2746259817,"Education","None",0,"US"
"k3vdx4h4ur","2012-05-16",2012-05-16 18:03:07,"2012-05-17","-unknown-",51,"basic",3,"en","direct","direct","linked","Web","Other","Firefox",-13361.2686496858,"Healthcare","None",1,"ES"
"op97timgcv","2013-09-08",2013-09-08 20:03:25,"2014-07-17","FEMALE",29,"facebook",0,"en","seo","google","linked","Web","Other","Chrome",101241.37190725,"Education","Master",0,"US"
"z610wn042s","2014-06-24",2014-06-24 14:17:24,"2014-06-26","-unknown-",51,"basic",0,"en","direct","direct","linked","Web","Apple","Firefox",-3612.81035088187,"Engineering","PhD",1,"FR"
"id7l26j7zh","2011-03-17",2011-03-17 22:26:42,"2011-03-30","-unknown-",51,"basic",8,"en","direct","direct","untracked","Web","Apple","Chrome",45745.5936814231,"Retail","Bachelor",1,"ES"
"ideu3rw5cq","2013-06-04",2013-06-04 18:32:55,"2013-06-06","FEMALE",24,"facebook",0,"en","direct","direct","untracked","Web","Apple","Chrome",94110.8740826845,"Retail","PhD",0,"US"
"e3jegi95l4","2010-04-21",2010-04-21 05:18:35,"2011-04-04","FEMALE",51,"basic",2,"en","direct","direct","untracked","Web","Apple","Safari",135352.859355921,"Education","Master",1,"GB"
"bva0ktl4pp","2014-01-14",2014-01-14 00:05:59,"2014-01-14","-unknown-",51,"basic",0,"en","direct","direct","untracked","Web","Other","IE",-24000.5547289759," Hospitality","None",1,"US"
"e6jbau2236","2012-09-19",2012-09-19 12:49:14,"2013-01-30","-unknown-",34,"basic",0,"en","direct","direct","untracked","Web","Other","IE",136038.921483185,"IT","Master",0,"GB"
"g60papev7m","2012-06-06",2012-06-06 02:03:27,"2012-06-06","MALE",25,"basic",0,"en","direct","direct","linked","Web","Apple","Chrome",-81620.1926726922,"Engineering","PhD",0,"FR"
"ul8zj67d2v","2013-04-02",2013-04-02 04:06:44,"2013-04-02","-unknown-",39,"basic",0,"en","direct","direct","untracked","Web","Apple","Firefox",215788.998889911," Hospitality","PhD",0,"US"
"bhmpoowy27","2013-01-28",2013-01-28 23:57:11,"2013-06-09","FEMALE",28,"facebook",0,"en","sem-brand","google","omg","Web","Other","Firefox",152009.002197503," Hospitality","PhD",0,"ES"
"0hwo4jvryx","2011-05-23",2011-05-23 04:19:30,"2011-05-24","FEMALE",26,"basic",0,"en","direct","direct","untracked","Web","Apple","Chrome",-7665.82814268093,"Retail","PhD",0,"FR"
"uijc8mligi","2013-05-24",2013-05-24 01:03:58,"2013-05-29","-unknown-",42,"basic",0,"en","direct","direct","linked","Web","Apple","Firefox",78924.1078987861,"Healthcare","None",0,"US"
"1bemihtb7w","2013-10-23",2013-10-23 18:44:37,"2013-10-24","FEMALE",29,"facebook",0,"en","seo","google","linked","Web","Other","Chrome",117986.277763784,"Healthcare","PhD",0,"US"
"siluynlsui","2011-11-21",2011-11-21 01:47:21,"2011-11-21","MALE",27,"facebook",0,"en","direct","direct","untracked","Web","Other","Chrome",210286.219417547,"Healthcare","Master",0,"US"
"xfv5juu58v","2013-08-12",2013-08-12 20:40:40,"2013-08-14","FEMALE",31,"basic",0,"en","direct","direct","untracked","Web","Apple","Chrome",24443.7501539586,"Healthcare","None",0,"US"
"j2qvyqb9x3","2012-03-22",2012-03-22 19:59:29,"2012-04-03","FEMALE",38,"basic",0,"en","sem-non-brand","google","untracked","Web","Apple","Safari",91495.0234699023,"Retail","None",0,"IT"
"gsv4du3llx","2013-10-18",2013-10-18 06:17:07,"2014-04-16","FEMALE",29,"basic",23,"en","direct","direct","untracked","Android","Other","-unknown-",66157.8239267344,"Healthcare","Bachelor",0,"CA"
"4560dh50wt","2011-08-08",2011-08-08 20:12:11,"2011-10-30","-unknown-",44,"basic",2,"en","direct","direct","linked","Web","Other","Chrome",12775.8093833472,"Healthcare","PhD",0,"FR"
"csygkjet3z","2011-10-25",2011-10-25 11:57:08,"2011-11-20","FEMALE",31,"basic",2,"en","other","craigslist","untracked","Web","Other","Chrome",149251.817275478," Hospitality","Bachelor",0,"PT"
"acwrf50tkh","2013-01-04",2013-01-04 19:20:32,"2013-01-13","FEMALE",41,"basic",0,"en","sem-brand","google","omg","Web","Apple","Mobile Safari",53660.6434868234,"Retail","Highschool",0,"FR"
"unc6nkizif","2012-09-07",2012-09-07 03:46:17,"2012-09-07","MALE",51,"basic",0,"en","direct","direct","untracked","Web","Other","Chrome",134053.648247091,"Education","Bachelor",1,"US"
"jyx1tmcz7u","2014-01-14",2014-01-14 04:01:19,"2014-07-14","FEMALE",29,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",-16068.4354410331,"Healthcare","Master",0,"DE"
"31bsaliq8t","2013-09-14",2013-09-14 18:09:17,"2014-05-25","MALE",42,"basic",0,"en","direct","direct","untracked","Web","Apple","Firefox",30638.1403532432,"IT","None",0,"GB"
"5zdjwnwvk3","2012-08-25",2012-08-25 03:44:50,"2012-09-02","MALE",51,"basic",0,"en","sem-brand","google","linked","Web","Apple","Mobile Safari",84541.0954439592,"IT","Bachelor",1,"IT"
"81xi8b0wwc","2013-11-01",2013-11-01 22:38:16,"2013-11-02","-unknown-",51,"basic",0,"en","sem-brand","google","omg","Web","Other","Firefox",8032.38382647862,"Engineering","Bachelor",1,"FR"
"pis2y5ipp8","2013-02-17",2013-02-17 04:54:38,"2013-02-25","-unknown-",51,"basic",0,"en","direct","direct","linked","Web","Apple","Firefox",85546.1377222422,"Education","Highschool",1,"US"
"4y775bo8x1","2013-02-09",2013-02-09 18:49:52,"2013-02-09","MALE",54,"facebook",0,"en","direct","direct","untracked","Web","Other","Chrome",150562.976103511," Hospitality","Master",0,"GB"
"hj5f2jds48","2014-02-27",2014-02-27 06:23:54,"2014-05-27","FEMALE",26,"basic",25,"en","direct","direct","untracked","iOS","Apple","-unknown-",13031.0759748267,"Engineering","None",0,"ES"
"hfdxe0l1ct","2014-05-12",2014-05-12 21:55:54,"2014-05-13","-unknown-",51,"basic",0,"en","sem-non-brand","google","linked","Web","Apple","Safari",206445.652900758," Hospitality","Master",1,"US"
"lvqal65ta7","2013-08-22",2013-08-22 18:53:46,"2013-08-27","-unknown-",51,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",-48938.3483518287,"IT","Highschool",1,"FR"
"tl9m17z5jy","2013-07-23",2013-07-23 23:48:24,"2013-07-24","MALE",76,"basic",0,"en","sem-brand","google","tracked-other","Web","Apple","Safari",66427.4018657765,"Retail","Highschool",0,"US"
"8ywmaqi06j","2013-07-12",2013-07-12 20:22:34,"2013-11-25","FEMALE",29,"basic",0,"en","direct","direct","linked","Web","Apple","Chrome",32477.9441456847,"Engineering","Highschool",0,"FR"
"8stnog9p7q","2013-09-15",2013-09-15 18:57:37,"2013-09-15","-unknown-",51,"basic",0,"en","direct","direct","linked","Web","Apple","Mobile Safari",-53573.7645513464,"IT","Bachelor",1,"CA"
"85zv7clcnj","2011-05-26",2011-05-26 04:37:55,"2011-05-27","MALE",39,"basic",3,"en","direct","direct","untracked","Web","Other","Firefox",58746.0919905863,"IT","Master",0,"CA"
"yn4rpyjdww","2012-09-26",2012-09-26 16:00:32,"2012-09-26","FEMALE",52,"basic",0,"en","direct","direct","untracked","Web","Other","Safari",137025.820033296,"Retail","Master",0,"US"
"14pzmgvkcq","2013-06-13",2013-06-13 06:08:46,"2013-06-18","FEMALE",32,"facebook",0,"en","sem-brand","google","untracked","Web","Apple","-unknown-",67464.2158872821,"IT","None",0,"IT"
"1e4lv9xeen","2012-04-29",2012-04-29 03:28:11,"2012-05-10","-unknown-",51,"basic",0,"en","direct","direct","untracked","Web","Other","Firefox",66442.880628861,"Retail","Bachelor",1,"FR"
"rv0ibpcw99","2013-12-28",2013-12-28 18:49:13,"2014-03-01","FEMALE",29,"facebook",0,"en","direct","direct","omg","Web","Apple","Safari",45967.3963207111,"Retail","PhD",0,"FR"
"llt3x6u3g3","2013-09-22",2013-09-22 18:44:32,"2013-09-22","-unknown-",51,"basic",0,"en","direct","direct","untracked","Web","Other","Firefox",88774.7745602205,"Engineering","Bachelor",1,"IT"
"wjn517dyzz","2014-02-17",2014-02-17 06:18:35,"2014-04-12","FEMALE",45,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",63135.505965604,"Education","Highschool",0,"IT"
"8pura9nvat","2012-08-26",2012-08-26 13:03:58,"2012-08-29","FEMALE",28,"basic",0,"en","direct","direct","untracked","Web","Other","Firefox",65826.5265402748,"Education","Associate",0,"IT"
"kfhi3a24nc","2013-06-20",2013-06-20 05:21:54,"2013-06-21","MALE",31,"facebook",0,"en","direct","direct","untracked","Web","Apple","Chrome",22199.2033318982,"Engineering","Highschool",0,"CA"
"jfmutojdae","2014-05-15",2014-05-15 04:28:40,"2015-04-21","MALE",24,"facebook",0,"en","direct","direct","untracked","Web","Apple","Chrome",81554.5538124505," Hospitality","Master",0,"US"
"nyv1zz7ors","2011-11-01",2011-11-01 01:12:49,"2011-11-05","MALE",44,"basic",2,"en","direct","direct","omg","Web","Apple","Safari",188500.935545848,"Healthcare","PhD",0,"CA"
"qzjdy6q83q","2012-07-14",2012-07-14 01:58:27,"2012-07-16","MALE",29,"basic",0,"en","direct","direct","untracked","Web","Other","Chrome",-157127.601045141,"Healthcare","PhD",0,"ES"
"8wnf16qpla","2014-06-13",2014-06-13 18:14:16,"2015-02-19","-unknown-",21,"basic",0,"en","direct","direct","linked","Web","Apple","Mobile Safari",128664.135777813," Hospitality","PhD",0,"US"
"ofqx6n9b6g","2013-07-30",2013-07-30 16:10:40,"2013-08-19","FEMALE",28,"basic",0,"en","sem-non-brand","google","omg","Web","Other","Chrome",12695.8713639792,"Engineering","Associate",0,"ES"
"gg2yv47uwd","2011-09-23",2011-09-23 08:41:30,"2011-10-02","MALE",45,"basic",2,"en","direct","direct","untracked","Web","Apple","Mobile Safari",-14142.7546240069,"Education","PhD",0,"FR"
"sfn4w5n90c","2012-05-09",2012-05-09 04:41:48,"2012-05-17","FEMALE",51,"basic",0,"en","direct","direct","linked","Web","Apple","Safari",61938.3941317692,"Healthcare","None",1,"GB"
"az63gd2do4","2012-05-24",2012-05-24 23:57:51,"2012-05-25","FEMALE",30,"facebook",3,"en","sem-non-brand","google","omg","Web","Apple","Firefox",-20980.5722392839,"IT","Master",0,"FR"
"63ylcnjr15","2013-06-03",2013-06-03 01:51:38,"2013-06-08","MALE",40,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",-13077.9602041671,"Engineering","None",0,"ES"
"1xkf609q9l","2013-08-05",2013-08-05 03:23:08,"2013-08-12","-unknown-",26,"basic",25,"en","direct","direct","untracked","iOS","Apple","-unknown-",88594.7775153392,"Healthcare","Bachelor",0,"FR"
"t3iil1gns6","2013-03-06",2013-03-06 05:35:40,"2013-03-08","-unknown-",31,"basic",0,"en","direct","direct","linked","Web","Apple","Mobile Safari",121647.443724904,"Education","Master",0,"US"
"ym5w3wci6y","2013-07-25",2013-07-25 04:24:11,"2013-08-02","-unknown-",51,"basic",0,"en","sem-brand","google","omg","Web","Apple","Mobile Safari",-34865.1747288542,"Education","Highschool",1,"NL"
"ssrkthi29b","2014-04-11",2014-04-11 06:13:56,"2014-07-11","FEMALE",32,"basic",0,"en","direct","direct","linked","Web","Apple","Firefox",68835.5598205388,"Retail","Bachelor",0,"US"
"ke758w062u","2013-09-05",2013-09-05 19:44:39,"2013-09-06","-unknown-",51,"basic",24,"en","direct","direct","untracked","Moweb","Apple","Mobile Safari",31911.4510266303,"IT","Master",1,"IT"
"lctbbl1dsc","2013-01-11",2013-01-11 00:22:57,"2013-01-11","MALE",48,"basic",0,"en","sem-non-brand","google","linked","Web","Apple","Safari",-65370.2116113865,"Engineering","None",0,"NL"
"1xpmfwu8st","2012-10-31",2012-10-31 18:16:02,"2012-11-01","FEMALE",33,"facebook",0,"en","direct","direct","untracked","Web","Apple","Safari",49300.4956316632,"Engineering","Associate",0,"GB"
"4eth9uqi5f","2014-01-07",2014-01-07 02:35:24,"2014-06-23","-unknown-",25,"basic",25,"en","direct","direct","untracked","iOS","Apple","-unknown-",135105.882742661,"Education","Bachelor",0,"NL"
"xvrbaqdx8e","2013-07-23",2013-07-23 15:23:23,"2013-07-29","-unknown-",51,"basic",0,"en","direct","direct","untracked","Web","Apple","Mobile Safari",110023.217186093,"Engineering","Bachelor",1,"PT"
"03a3zuhpce","2013-10-08",2013-10-08 22:34:40,"2013-10-08","FEMALE",29,"basic",0,"en","direct","direct","untracked","Web","Other","Firefox",210622.951291433,"Healthcare","Bachelor",0,"CA"
"k7pq244dod","2012-07-10",2012-07-10 22:59:04,"2012-07-11","-unknown-",51,"basic",0,"en","direct","direct","untracked","Web","Apple","Firefox",82632.4635660679,"Healthcare","Highschool",1,"US"
"89zyvcizcn","2012-12-31",2012-12-31 01:37:26,"2012-12-31","MALE",38,"facebook",0,"en","direct","direct","linked","Web","Apple","Safari",82470.1415659382," Hospitality","None",0,"IT"
"qbhurzhu83","2011-09-30",2011-09-30 18:13:24,"2012-08-25","FEMALE",40,"basic",3,"en","direct","direct","linked","Web","Apple","Safari",107133.314252842,"Education","Master",0,"CA"
"rkmmtd5uwr","2013-02-14",2013-02-14 22:50:58,"2013-02-15","FEMALE",40,"basic",0,"en","direct","direct","untracked","Web","Other","Chrome",23140.7051608678,"Education","Master",0,"US"
"pjk87wnwuz","2013-01-07",2013-01-07 19:46:27,"2013-04-06","FEMALE",48,"basic",0,"en","direct","direct","linked","Web","Apple","Safari",-9428.46002014754,"Education","None",0,"FR"
"y728o0iunu","2013-03-19",2013-03-19 18:58:10,"2013-04-25","FEMALE",51,"basic",0,"en","direct","direct","untracked","Web","Apple","Firefox",198573.096099991,"Education","Master",1,"IT"
"qe2sum3wuj","2011-11-07",2011-11-07 03:28:00,"2011-11-07","MALE",32,"facebook",3,"en","sem-non-brand","google","untracked","Web","Apple","Safari",24335.2642339609,"IT","Highschool",0,"DE"
"ijs5y5tv82","2012-09-08",2012-09-08 06:12:21,"2012-09-13","-unknown-",51,"basic",3,"en","direct","direct","untracked","Web","Apple","Safari",69182.6017931789,"IT","None",1,"US"
"fahbkd66ez","2014-04-03",2014-04-03 06:37:56,"2014-04-03","FEMALE",29,"basic",0,"en","direct","direct","linked","Web","Apple","Safari",-31136.0497408834,"Retail","PhD",0,"IT"
"xyo5ljgceo","2012-07-27",2012-07-27 17:09:14,"2012-07-30","-unknown-",36,"basic",3,"en","other","craigslist","linked","Web","Apple","Safari",98615.7608633439,"IT","Highschool",0,"CA"
"yjxlupeu2r","2011-10-23",2011-10-23 18:15:39,"2011-10-23","FEMALE",46,"basic",3,"en","direct","direct","untracked","Web","Apple","Chrome",-17556.6234931529,"Healthcare","Associate",0,"ES"
"5mz90a2mat","2014-03-10",2014-03-10 19:36:01,"2014-03-10","-unknown-",51,"basic",0,"en","sem-non-brand","google","omg","Web","Other","IE",31305.6028580723,"Education","Highschool",1,"FR"
"gzq6yebglb","2013-06-03",2013-06-03 04:24:17,"2013-06-03","FEMALE",42,"basic",0,"en","sem-brand","google","untracked","Web","Apple","Safari",22846.6476190802,"IT","None",0,"FR"
"cfpclf2owc","2013-08-19",2013-08-19 15:36:45,"2013-08-19","FEMALE",34,"basic",0,"en","direct","direct","untracked","Web","Apple","Firefox",25741.7352643492," Hospitality","PhD",0,"ES"
"ig48cznz1j","2014-06-15",2014-06-15 00:50:21,"2014-06-17","FEMALE",47,"basic",0,"en","sem-brand","google","omg","Web","Apple","Safari",110845.573732142,"IT","Master",0,"GB"
"1zjjcy05ub","2012-01-13",2012-01-13 16:09:16,"2012-01-13","-unknown-",38,"basic",3,"en","direct","direct","untracked","Web","Other","Firefox",146648.387291069,"Healthcare","Bachelor",0,"US"
"l1whczf1mg","2013-04-16",2013-04-16 23:47:23,"2013-04-23","-unknown-",51,"basic",0,"en","direct","direct","untracked","Web","Other","Firefox",114002.075594199," Hospitality","Master",1,"US"
"de9wkdw1aw","2013-03-22",2013-03-22 01:38:40,"2013-03-24","MALE",64,"basic",0,"en","sem-non-brand","google","omg","Web","Apple","Firefox",-51366.4999714249,"IT","Highschool",0,"FR"
"7yxp66e4ph","2014-05-06",2014-05-06 16:35:53,"2014-05-20","FEMALE",25,"basic",0,"en","direct","direct","untracked","Web","Apple","Mobile Safari",31677.971339039,"Engineering","None",0,"ES"
"5neuuh2jqx","2014-06-20",2014-06-20 16:44:26,"2014-07-01","-unknown-",51,"basic",0,"en","direct","direct","untracked","Web","Apple","Mobile Safari",-12015.1253469503," Hospitality","None",1,"US"
"b8nt9qx62l","2013-11-21",2013-11-21 02:32:03,"2013-12-07","FEMALE",28,"basic",0,"en","direct","direct","untracked","Web","Other","Chrome",101578.715016528,"Healthcare","PhD",0,"US"
"i51elnocwc","2013-02-13",2013-02-13 18:48:16,"2013-02-14","FEMALE",27,"facebook",0,"en","direct","direct","untracked","Web","Apple","Safari",74933.0188110354,"IT","Associate",0,"US"
"bk5jqskk1v","2010-06-16",2010-06-16 03:19:54,"2010-06-19","-unknown-",51,"basic",2,"en","seo","google","untracked","Web","Apple","Chrome",5731.25443787086,"Healthcare","Highschool",1,"ES"
"yrwsiwzkm3","2013-04-17",2013-04-17 17:36:23,"2013-04-17","-unknown-",51,"basic",0,"en","sem-non-brand","google","omg","Web","Other","IE",-998.268080027501,"IT","PhD",1,"NL"
"w9hx06oyhp","2013-05-28",2013-05-28 04:53:29,"2013-08-20","FEMALE",30,"facebook",0,"en","sem-non-brand","google","omg","Web","Apple","Safari",72074.3656962873,"IT","Associate",0,"IT"
"f0kxp09dsb","2012-05-15",2012-05-15 05:54:44,"2012-05-20","FEMALE",35,"basic",0,"en","seo","google","linked","Web","Apple","Safari",213227.81390565," Hospitality","PhD",0,"US"
"kk8j3v9558","2013-10-22",2013-10-22 09:36:04,"2014-07-19","FEMALE",26,"basic",25,"en","direct","direct","untracked","iOS","Apple","-unknown-",106720.610579166,"Education","PhD",0,"GB"
"tx22wmlwh3","2014-05-31",2014-05-31 20:08:35,"2014-06-05","-unknown-",33,"basic",0,"en","sem-brand","google","untracked","Web","Apple","Safari",-16377.1843874398," Hospitality","PhD",0,"FR"
"4if8dwhvi3","2012-06-25",2012-06-25 04:57:04,"2012-06-25","MALE",25,"facebook",3,"en","direct","direct","untracked","Web","Apple","Chrome",4392.48396145221,"Education","Bachelor",0,"DE"
"pkzh1gnxv3","2013-08-02",2013-08-02 00:49:44,"2013-08-05","FEMALE",40,"basic",0,"en","direct","direct","untracked","Web","Other","Chrome",68613.1053292821," Hospitality","Associate",0,"IT"
"g1tdn4htaf","2013-08-09",2013-08-09 19:27:39,"2013-08-20","-unknown-",51,"basic",0,"en","direct","direct","untracked","Web","Other","-unknown-",-48415.9288767054,"Engineering","None",1,"FR"
"kis7y53mzs","2013-04-29",2013-04-29 03:48:19,"2013-04-30","-unknown-",51,"basic",0,"en","direct","direct","untracked","Web","Other","Firefox",-78009.5525951418,"Engineering","Associate",1,"FR"
"pi8q5zx4ks","2013-04-29",2013-04-29 17:11:29,"2013-05-01","FEMALE",53,"facebook",0,"en","direct","direct","linked","Web","Apple","Mobile Safari",133863.370924497,"Education","Master",0,"GB"
"wsw90067sl","2014-06-30",2014-06-30 18:42:25,"2015-06-28","FEMALE",26,"facebook",0,"en","direct","direct","untracked","Web","Apple","Safari",124105.327503625,"Retail","Master",0,"US"
"ofn6emh97c","2012-05-01",2012-05-01 01:58:08,"2012-05-03","MALE",51,"basic",0,"en","direct","direct","omg","Web","Apple","Mobile Safari",-2439.11559345713,"Retail","Highschool",1,"FR"
"mdhkqykb99","2012-06-04",2012-06-04 23:18:22,"2012-06-05","MALE",29,"basic",0,"en","direct","direct","linked","Web","Apple","Safari",40456.7438566496,"Healthcare","None",0,"DE"
"dexge58ruk","2014-05-16",2014-05-16 06:18:50,"2014-05-16","-unknown-",27,"basic",0,"en","direct","direct","untracked","Web","Other","Chrome",229132.502187014," Hospitality","Bachelor",0,"CA"
"t85cd15tlp","2012-06-10",2012-06-10 17:45:38,"2012-06-12","MALE",2014,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",25216.6522934576,"Healthcare","Bachelor",0,"US"
"jbbq92ng20","2012-05-03",2012-05-03 01:06:48,"2012-05-03","FEMALE",47,"basic",3,"en","sem-non-brand","google","omg","Web","Other","IE",99553.4627547299," Hospitality","Associate",0,"CA"
"8c7jpblq4s","2012-11-30",2012-11-30 03:45:29,"2013-01-04","-unknown-",51,"basic",0,"en","sem-brand","google","omg","Web","Other","Firefox",118250.77302736,"Education","PhD",1,"IT"
"k4qzytm1m7","2013-08-26",2013-08-26 05:23:09,"2013-09-04","-unknown-",51,"basic",0,"en","direct","direct","untracked","Web","Apple","Chrome",21382.0793865064,"Retail","None",1,"FR"
"n6msynzdxa","2013-12-01",2013-12-01 22:53:01,"2013-12-03","MALE",30,"basic",0,"en","direct","direct","linked","Web","Other","Firefox",66034.8043279366,"Healthcare","Associate",0,"FR"
