"uniqueID","likesDogs","creditScore"
"donor12498","Yes",651.10947018118
"donor17629","Yes",650.015705760534
"donor4147","Yes",649.641469095415
"donor8100","Yes",649.370469098798
"donor997","No",649.118698961537
"donor5655","Yes",650.872229042167
"donor2892","No",650.766021001591
"donor8487","No",650.560768245375
"donor22216","No",652.760811912258
"donor22085","Yes",649.137363749381
"donor19702","Yes",650.649737683865
"donor8898","No",650.754341939013
"donor22816","No",649.523362456837
"donor18512","Yes",650.066033644071
"donor12972","No",650.307282389043
"donor13927","No",649.603835797359
"donor2828","Yes",650.554235261386
"donor950","No",649.898701775126
"donor6048","Yes",649.319760760398
"donor5006","No",650.589414639219
"donor9912","Yes",648.466101676237
"donor14859","No",649.470288302968
"donor12572","Yes",646.908388190193
"donor8549","No",649.128811169521
"donor13078","No",649.095187252014
"donor18470","No",650.983496667173
"donor10182","Yes",649.177840034906
"donor18971","Yes",650.953231995011
"donor15213","No",651.288994401551
"donor1450","No",649.346025305474
"donor6633","No",649.636193334951
"donor21577","No",650.044050035029
"donor19547","Yes",650.764072717498
"donor11355","No",649.823997908876
"donor257","Yes",647.707334507053
"donor1891","No",651.831945042109
"donor7298","Yes",650.9010794691
"donor15148","Yes",650.820607168291
"donor20715","No",650.952281337131
"donor6458","Yes",650.087298543231
"donor7542","No",649.965747807438
"donor21176","Yes",650.634073809082
"donor15307","No",650.582863752266
"donor1539","No",651.832297932489
"donor12429","No",649.311903709888
"donor9031","Yes",651.187198069252
"donor20441","No",650.107597931768
"donor7899","Yes",650.167478499382
"donor22148","No",648.91687257966
"donor17208","Yes",650.178074976733
"donor4033","No",650.151337671369
"donor20206","Yes",649.236458537757
"donor9020","No",651.784451746504
"donor3547","Yes",650.000462697698
"donor18180","Yes",650.471334546307
"donor16756","Yes",650.479944210073
"donor21244","No",649.452946191746
"donor19164","No",648.768738641964
"donor18042","No",648.910896426368
"donor15866","Yes",651.067687227768
"donor17812","No",652.197356153456
"donor10658","Yes",648.729576622543
"donor5580","No",650.039302082576
"donor15144","Yes",648.975084180267
"donor18077","Yes",649.159233707978
"donor2622","No",649.377851258712
"donor17069-29","Yes",650.327235490713
"donor20873","No",650.226307594251
"donor1950","Yes",650.984148836486
"donor2529","No",652.676018147555
"donor19312","Yes",650.562122761381
"donor2809","Yes",650.568200160662
"donor3294","No",652.195084295136
"donor10934","Yes",648.404683188417
"donor19562","Yes",649.437625971918
"donor8466","No",650.35143725317
"donor4145","No",649.551379568883
"donor3203","Yes",651.523712184994
"donor7600","Yes",650.827077703542
"donor17223","Yes",649.484504577214
"donor12884","No",650.973478136218
"donor6765","No",647.450881470726
"donor72009-26","Yes",650.164759353288
"donor20562","Yes",651.935413869205
"donor22372","Yes",648.016417225683
"donor7286","No",648.814377581699
"donor10515","No",650.621981411239
"donor9206","No",649.928794305972
"donor3347","Yes",651.297667549433
"donor3866","No",648.852089061806
"donor18969","No",649.956317218121
"donor736","No",649.592179083138
"donor9197","No",650.517481448182
"donor12575","Yes",650.844844750384
"donor11856","Yes",650.881823259951
"donor20713","Yes",650.302608535551
"donor11002","Yes",650.351639204108
"donor21136","Yes",651.127696590292
"donor11179","Yes",650.055386210195
"donor11327","Yes",648.86173942092
"donor18535","Yes",651.826489105383
"donor9542","Yes",649.675883955589
"donor17686","No",649.729024183344
"donor19233","No",650.873408406752
"donor25","No",650.694561014512
"donor7876","No",649.807362172283
"donor20520","Yes",649.272661352981
"donor14946","No",650.104236305911
"donor5513","No",650.561560967344
"donor78800-44","Yes",650.024133943587
"donor7713","No",650.647114952719
"donor328","No",652.000153750486
"donor12776","No",651.140655062529
"donor22551","Yes",650.49077870599
"donor13102","Yes",648.541917330954
"donor486","Yes",649.799678919486
"donor98768-75","Yes",649.871305084953
"donor11273","Yes",650.691339951157
"donor16371","No",649.510584260991
"donor13898","No",650.187847880209
"donor14402","No",651.192908804384
"donor21427","No",649.66336796968
"donor6151","No",651.163235898686
"donor22149","Yes",650.830717536753
"donor17305","Yes",649.318204574839
"donor15123","Yes",649.728975437626
"donor14008","Yes",650.28579257302
"donor22778","Yes",649.671485065167
"donor10253","No",650.808264175191
"donor1953","No",650.095729949661
"donor18260","No",650.351106299429
"donor13337","No",649.684943017209
"donor15044","Yes",648.974703703375
"donor675","Yes",650.968453448994
"donor12766","No",649.317433168338
"donor5600","Yes",649.876247006393
"donor3091","Yes",648.736626077372
"donor18869","Yes",649.580166448623
"donor14444","No",650.308636164193
"donor1498","Yes",651.317410479018
"donor22469","Yes",650.265050269509
"donor18693","Yes",651.704562434639
"donor17990","No",649.001163550707
"donor21738","No",651.329410933835
"donor12715","No",649.516376568315
"donor11415","Yes",649.323359868697
"donor451","Yes",649.624617453027
"donor15943","Yes",648.135599934921
"donor16112","Yes",648.909368187901
"donor7495","No",649.919015286674
"donor5757","No",648.654426108335
"donor21485","No",650.632850717805
"donor15299","Yes",650.629450819471
"donor22739","Yes",650.33430354338
"donor17688","Yes",649.137507506166
"donor10620","No",651.584030787853
"donor13954","No",651.02707692442
"donor6004","No",650.670435844816
"donor7612","No",648.796261205643
"donor13000","Yes",650.181858286767
"donor21150","No",651.831694939459
"donor9865","Yes",650.922196040249
"donor7762","No",648.78743560187
"donor71","Yes",649.977858798495
"donor18758","No",650.606182162495
"donor17061","No",649.22770751969
"donor11673","No",651.670113168127
"donor18872","No",647.215603610297
"donor1040","Yes",650.793836628782
"donor423","No",649.953859914088
"donor1785","Yes",651.168145682025
"donor18135","No",650.974901676896
"donor15629","No",651.517105224484
"donor6652","No",649.027244992198
"donor16410","Yes",649.691093272299
"donor16991","No",651.584795132369
"donor11863","Yes",650.664319419506
"donor15381","No",648.452929771616
"donor4097","Yes",651.180050768291
"donor18604","Yes",647.290038960592
"donor11127","Yes",650.763554862938
"donor5219","No",649.365345927232
"donor19793","No",649.534599267677
"donor19988","No",649.533833253047
"donor5473","Yes",650.463283244814
"donor11575","No",650.571749385064
"donor2438","Yes",650.537040398783
"donor1631","Yes",649.834407612846
"donor61511-88","Yes",650.874185735553
"donor1260","No",652.158862219527
"donor17438","Yes",649.894155714122
"donor2235","Yes",648.641113925984
"donor19016","Yes",649.613845761807
"donor6212","Yes",648.125722740461
"donor8126","No",649.623956805487
"donor21479","Yes",649.252799985746
"donor7574","No",650.514991881276
"donor18236","Yes",648.553621156114
"donor10678","No",650.517857734849
"donor19061","Yes",650.373846885229
"donor21909","No",649.53677285495
"donor18223","Yes",651.039487035
"donor1920","Yes",650.468796741761
"donor18748","Yes",649.964915736126
"donor20493","No",651.01094508388
"donor14681","No",650.366338350972
"donor18905","Yes",650.511564451922
"donor15065","No",649.374823022291
"donor519","No",650.035600045725
"donor3113","Yes",649.779070518619
"donor14033","No",649.974702095185
"donor18372","No",649.162539909467
"donor5554","No",651.166086230986
"donor6069","Yes",649.755310402398
"donor5347","Yes",649.377604608855
"donor18202","Yes",649.428516528513
"donor12770","No",649.983050769843
"donor4565","Yes",651.335246487124
"donor18681","Yes",651.053137212855
"donor8964","No",649.230592190978
"donor15894","Yes",649.097690516761
"donor20451","Yes",650.605767921682
"donor1501","No",649.330969977794
"donor5540","Yes",650.132518289461
"donor14833","No",650.603176193894
"donor13091","No",650.103510951032
"donor4864","No",649.851915886166
"donor20827","No",649.03634399007
"donor19069","Yes",649.823432199844
"donor15460","No",650.746370781038
"donor13501","No",649.775106782132
"donor18854","Yes",649.574679440852
"donor9920","Yes",650.284484391555
"donor20312","No",648.806333537507
"donor9705","No",649.993075646899
"donor17435","No",650.225496662142
"donor14234","No",650.956530295744
"donor3481","Yes",650.809886460002
"donor15799","Yes",649.186043712991
"donor1161","No",649.286808411171
"donor9706","Yes",650.815204648123
"donor2800","Yes",650.071701565861
"donor11075","Yes",650.335737948014
"donor13904","Yes",649.84968605718
"donor117069-14","Yes",648.411302026327
"donor2537","Yes",648.82897259326
"donor39335-19","No",650.633539145595
"donor1966","No",649.279757874107
"donor13477","No",651.194838982804
"donor22766","No",649.264696328489
"donor7523","No",650.882666285441
"donor19721","No",648.658116264136
"donor3702","No",648.52898258351
"donor23036","No",652.124951268894
"donor12482","Yes",648.8212897991
"donor22830","Yes",649.671980492546
"donor18323","Yes",650.648115379314
"donor20738","Yes",649.849342794222
"donor12520","No",649.541389629442
"donor12973","Yes",649.599795428216
"donor38263-30","Yes",650.422430216322
"donor5059","Yes",649.371571878037
"donor4092","No",650.721384617876
"donor11840","Yes",649.59269733141
"donor10945","No",649.588986786499
"donor11521","No",651.483505194111
"donor14798","No",650.216098318055
"donor4378","Yes",649.511896020909
"donor8287","Yes",650.759206034905
"donor2783","No",649.601192370071
"donor14504","Yes",648.935134198201
"donor5430","Yes",650.462534119293
"donor4590","No",649.547104134353
"donor18686","Yes",648.841863223139
"donor12851","Yes",650.625621749848
"donor15353","Yes",649.043911694383
"donor15856","Yes",648.144210535549
"donor12529","Yes",651.431560018577
"donor685","Yes",651.449583272947
"donor9751","Yes",648.242306041262
"donor18867","No",650.646669172184
"donor8348","No",648.243461281122
"donor20876","Yes",648.450615899219
"donor20572","No",648.636484924946
"donor20146","Yes",651.278052596884
"donor3964","No",650.474167660175
"donor14917","No",650.524416571058
"donor1755","Yes",650.274192034102
"donor5594","No",648.93725829167
"donor10093","No",649.053322841571
"donor409","No",649.464676439869
"donor17767","No",649.398502641842
"donor14183","Yes",649.459377494521
"donor20727","No",649.242982134997
"donor21723","Yes",649.52015877024
"donor12424","No",648.919352328331
"donor22008","No",650.177137272129
"donor19737","No",650.080747658777
"donor20753","Yes",651.663949958686
"donor23001","Yes",649.40974142383
"donor13719","Yes",649.761353950528
"donor19305","No",649.521423793375
"donor8770","No",649.031892317372
"donor21393","No",648.961887672752
"donor7978","Yes",649.566902697156
"donor5174","No",651.472511392235
"donor3035","No",648.519975566303
"donor10752","No",650.003767536052
"donor14419","Yes",651.287832432444
"donor16017","No",649.742900868031
"donor12454","No",648.569664320215
"donor12830","No",649.532493369522
"donor194","No",651.44013789057
"donor6883","Yes",650.063162305832
"donor659","No",649.74417024951
"donor5363","Yes",651.338682034927
"donor16026","No",649.213629219083
"donor58205-36","Yes",649.706067461482
"donor13627","No",649.873031332424
"donor8416","No",649.610538137385
"donor6931","No",650.348450298087
"donor6273","No",648.275722202944
"donor16832","No",651.261433900904
"donor22983","Yes",650.172111695669
"donor12812","No",647.830103883821
"donor13782","No",650.54950880283
"donor7513","No",648.7944930204
"donor3476","Yes",648.405970319788
"donor17713","No",649.139928941202
"donor9657","Yes",649.466168834028
"donor14070","Yes",650.791052683427
"donor10261","Yes",650.228548705643
"donor8222","Yes",650.513142946859
"donor15676","Yes",650.735916138607
"donor1717","Yes",649.421965349087
"donor11312","Yes",647.617543504578
"donor15224","Yes",651.829653012657
"donor7842","Yes",649.911887096948
"donor5834","Yes",649.319080674695
"donor10306","No",648.347358361231
"donor2553","No",649.591869019776
"donor19326","No",648.888242856589
"donor6237","No",648.824866552921
"donor20996","Yes",649.58094911357
"donor13552","Yes",651.274158368381
"donor2377","No",648.325774402093
"donor10153","No",650.08260519263
"donor6768","Yes",651.165351056371
"donor12041","No",650.606097006265
"donor4258","No",650.767320945521
"donor17591","No",650.117793868702
"donor13767","No",649.029949844877
"donor7271","Yes",651.389897206736
"donor10038","Yes",650.34885264924
"donor5053","No",651.184917713384
"donor20444","No",649.583055930471
"donor17007","Yes",651.849515264998
"donor11090","Yes",649.194505405052
"donor19703","No",649.814205623213
"donor17720","No",648.833493708001
"donor301","No",650.741507334833
"donor15742","Yes",651.267098698258
"donor20280","Yes",648.65011106076
"donor7808","Yes",650.391509927011
"donor1732","No",650.149394940838
"donor10513","Yes",648.942203672215
"donor2728","No",648.46229996974
"donor15951","No",651.588418713332
"donor15287","No",650.539550630735
"donor116543-75","Yes",649.846036459815
"donor18805","No",650.434822203197
"donor22685","Yes",651.739052914966
"donor12855","Yes",649.483638558171
"donor20249","Yes",651.422887037008
"donor1663","No",650.354805809002
"donor20458","No",650.92680511176
"donor12896","Yes",648.881913615896
"donor7981","Yes",649.765886434458
"donor22297","No",649.508681050256
"donor15900","No",648.730357624214
"donor5206","Yes",648.094078742626
"donor18178","No",651.052210014538
"donor19791","Yes",650.438973860115
"donor12847","Yes",649.659059858887
"donor13598","Yes",647.679668744032
"donor16353","Yes",650.142145108226
"donor9889","Yes",649.914315029842
"donor4346","Yes",650.94776387569
"donor6429","No",650.024048473212
"donor6629","Yes",650.751309704849
"donor3314","No",649.919783836542
"donor15706","Yes",650.298031564542
"donor15089","No",650.181178702941
"donor12141","Yes",649.998606897972
"donor12165","No",650.12997919246
"donor22117","No",649.304864522902
"donor14915","Yes",648.824184261916
"donor4948","Yes",650.036415957404
"donor16210","No",648.587270307281
"donor10305","Yes",650.947240773969
"donor3373","Yes",648.392527260412
"donor13340","Yes",650.115876125238
"donor6764","Yes",649.35571018198
"donor3125","Yes",650.375490564338
"donor5529","No",650.597036388917
"donor9113","No",651.069228274061
"donor3768","Yes",648.898782285447
"donor8519","Yes",648.993421929917
"donor11412","No",651.256116488795
"donor15428","No",651.107316204976
"donor9849","No",650.739417851852
"donor4745","Yes",649.641606430693
"donor21582","Yes",650.422662086684
"donor15129","Yes",650.499794667862
"donor12139","No",649.134206481586
"donor17802","Yes",649.250183280742
"donor16227","Yes",650.678431249437
"donor10891","Yes",648.909635984367
"donor10821","Yes",649.597888809341
"donor5821","Yes",650.758981836212
"donor243","No",648.994572755978
"donor4833","No",648.486459372514
"donor8642","Yes",649.407525335071
"donor34032-45","No",649.874246249587
"donor19627","No",649.397198748542
"donor3742","No",649.4880917344
"donor180","Yes",649.803290215491
"donor2854","No",650.64428609777
"donor28720-57","Yes",648.673561442075
"donor14340","Yes",648.271609616876
"donor13454","No",648.729370731798
"donor5586","Yes",648.443986105675
"donor9982","No",648.805268062643
"donor15359","No",650.540778641391
"donor2272","No",649.301914935424
"donor15816","No",648.998698784914
"donor10869","No",649.06843762297
"donor6230","Yes",651.605673569235
"donor14648","No",649.664268611207
"donor18756","Yes",650.158284789831
"donor12138","Yes",650.195154292115
"donor12733","No",649.665635339987
"donor10754","Yes",650.282980946924
"donor6601","Yes",650.51581797261
"donor3427","Yes",648.628265088411
"donor19816","No",651.660601058186
"donor14216","No",648.733286768893
"donor16787","No",652.307486759503
"donor7492","Yes",649.093539929214
"donor15885","Yes",649.558123618422
"donor18763","Yes",650.41630096139
"donor14256","No",649.659919946515
"donor8679","Yes",651.180130166349
"donor4195","No",649.343704217181
"donor19679","Yes",650.343035177561
"donor39055-87","Yes",648.583679176753
"donor9899","No",649.261129410206
"donor8789","No",651.944618819461
"donor5397","No",647.779487871078
"donor9718","No",650.163852448932
"donor14311","No",651.714346889457
"donor22510","Yes",649.357508607042
"donor16164","No",650.119198461034
"donor9332","Yes",652.1184392711
"donor13432","Yes",649.545733824281
"donor13007","No",650.443901222792
"donor8992","Yes",647.909329469526
"donor9105","No",648.670619182489
"donor23234","Yes",650.562631477779
"donor92574-29","Yes",651.499156279133
"donor19596","No",650.663564788019
"donor10847","No",650.752541091448
"donor18400","Yes",650.187321387117
"donor14056","Yes",650.875663716587
"donor16261","Yes",649.573691945894
"donor12919","Yes",649.560502149086
"donor4314","Yes",649.623921440218
"donor9227","Yes",649.633525326439
"donor5703","No",650.43504901225
"donor149","Yes",649.240284831955
"donor21459","Yes",650.54498166847
"donor13152","No",651.486142292072
"donor22051","No",650.454558171497
"donor19589","No",650.829215559107
"donor3322","No",651.010769478297
"donor21724","No",650.377740367415
"donor2548","No",649.397762719441
"donor1320","No",648.446649470791
"donor15178","No",651.693167413675
"donor22744","Yes",650.137861360208
"donor14191","Yes",650.320250162541
"donor9225","No",651.190183264426
"donor3839","No",648.413964718408
"donor11879","No",650.853288189927
"donor8265","Yes",650.224502519363
"donor19764","Yes",649.843352482938
"donor20576","No",649.243158227049
"donor13717","No",650.804346036229
"donor13669","No",648.248861761462
"donor4141","No",650.446043572639
"donor600","No",650.429356891855
"donor21225","No",651.496144841747
"donor12516","No",650.79889484625
"donor6650","Yes",652.164801335839
"donor2876","Yes",649.354114705245
"donor22101","Yes",650.670552194401
"donor5148","No",652.38712403983
"donor22244","Yes",649.726820295448
"donor11101","No",648.427375575576
"donor8857","No",651.37083559504
"donor5334","No",652.447662583743
"donor1571","No",651.452275303448
"donor7364","Yes",648.264495279535
"donor13764","No",650.988974078042
"donor6473","No",650.946636570558
"donor15737","No",649.117616430493
"donor6905","Yes",648.811756531522
"donor22975","Yes",648.41093991099
"donor19287","No",652.132431662488
"donor4837","No",650.176911188887
"donor21961","Yes",649.879919522125
"donor15841","Yes",649.96762409468
"donor18116","No",649.833519030306
"donor9790","Yes",649.808952069058
"donor22853","No",650.701007966787
"donor8121","No",650.210650104485
"donor2130","Yes",650.686711377333
"donor818","Yes",649.491194250513
"donor9072","Yes",650.362343430748
"donor12802","No",648.248662015574
"donor17266","Yes",647.864598620038
"donor21547","No",650.016994887551
"donor19825","Yes",649.603471101364
"donor19048","Yes",648.834551246322
"donor428","Yes",650.628274683646
"donor5597","Yes",650.027903695111
"donor14781","Yes",649.761936443533
"donor13079","Yes",649.832535775594
"donor3313","Yes",650.166509364344
"donor6890","No",649.202789433297
"donor17659","No",650.126812286053
"donor10862","No",648.330370824294
"donor3822","Yes",648.824268389418
"donor5794","Yes",649.901783963549
"donor9286","Yes",648.365173586875
"donor20265","Yes",650.942492539644
"donor9791","No",651.025640165973
"donor20868","Yes",648.404519178667
"donor6878","Yes",649.148502127693
"donor3670","No",649.664213223507
"donor20973","No",650.574904651401
"donor18248","No",649.525885740468
"donor20913","No",649.964680873871
"donor18411","No",650.275054777573
"donor2913","Yes",649.004880028929
"donor12225","No",648.544067473105
"donor95798-77","Yes",649.0785780423
"donor9843","Yes",650.259589387913
"donor1079","Yes",649.401990900004
"donor22133","Yes",650.879571216646
"donor13585","No",649.949206441144
"donor22793","No",650.922867711021
"donor3565","No",650.780574366614
"donor2557","Yes",650.364186328008
"donor1483","No",650.425614225249
"donor4067","No",649.537564118333
"donor16903","No",649.952731089692
"donor1968","Yes",651.268412078309
"donor7734","Yes",649.856843707361
"donor4065","Yes",651.838176242556
"donor7178","Yes",649.709416389338
"donor9383","Yes",650.668200670479
"donor10893","No",649.407233945862
"donor19597","Yes",649.554561425923
"donor18618","Yes",649.096872669614
"donor14497","Yes",652.048510752655
"donor13548","No",649.979801145912
"donor20321","Yes",649.702759015399
"donor3580","No",650.285282260973
"donor13906","No",648.713928919249
"donor13180","No",650.691874334138
"donor9771","No",651.115864624542
"donor12478-14","No",650.307052042179
"donor8643","No",648.842440137521
"donor7455","Yes",648.827633950075
"donor9103","Yes",648.967410574324
"donor18216","No",650.425133625463
"donor7552","Yes",649.723435258096
"donor4852","Yes",648.46847436169
"donor22121","Yes",651.005902216771
"donor8843","Yes",650.729077170129
"donor4372","Yes",649.027442206853
"donor12035","No",648.227554467363
"donor21217","Yes",649.858100386392
"donor10819","No",649.972443047707
"donor9013","No",650.435532211183
"donor10983","Yes",650.330841004804
"donor6095","Yes",649.324056321823
"donor4810","Yes",648.981384421032
"donor20021","No",650.541208831141
"donor5121","Yes",650.950595158273
"donor20807","No",649.522801652525
"donor2227","No",652.069922109369
"donor806","Yes",651.239396018011
"donor3304","Yes",649.41303574487
"donor1397","No",650.130840674965
"donor8128","Yes",650.348904218876
"donor19353","No",649.799963362239
"donor969","Yes",650.192109990191
"donor6482","Yes",651.886938181142
"donor8825","No",651.762565679198
"donor14672","No",649.056570508961
"donor15210","Yes",650.072036657806
"donor12986","Yes",650.098064754458
"donor6288","No",650.858293762421
"donor11576","Yes",651.758158166621
"donor4170","Yes",648.744766569718
"donor12630","Yes",650.563783788468
"donor5061","No",648.120296342934
"donor22378","No",651.625334929463
"donor21172","No",649.920464346741
"donor11151","Yes",650.391658649183
"donor511","No",649.801430068489
"donor13694","Yes",650.000363957578
"donor6497","No",650.894310438348
"donor7534","No",649.021071299343
"donor14222","No",649.78278169746
"donor7749","Yes",651.407407577962
"donor11508","No",651.399982091494
"donor13308","No",650.253478576214
"donor9381","No",651.571403712971
"donor2765","No",652.151322177258
"donor13472","Yes",653.097316966246
"donor15981","Yes",649.239140582101
"donor14738","Yes",650.718843359816
"donor11743","No",647.741774593057
"donor4954","No",650.464778937092
"donor13020","Yes",649.980913371117
"donor20697","Yes",649.546153419177
"donor20258","No",649.747286783522
"donor6675","No",649.406163032937
"donor3395","No",649.652763664158
"donor13107","No",651.046910622449
"donor5370","Yes",648.909182059862
"donor8207","Yes",649.768353166103
"donor23145","No",650.198943054059
"donor10129","No",650.708319831955
"donor17422","No",648.393042518559
"donor9161","No",649.764447686608
"donor12164","Yes",650.11531836295
"donor8979","Yes",652.188434560086
"donor21000","No",649.160731870395
"donor13797","Yes",649.291288453051
"donor18056","No",650.780362598825
"donor38","No",649.725018412213
"donor7380","Yes",651.86472214526
"donor7968","No",649.085990689877
"donor19536","Yes",649.664292743745
"donor10135","Yes",652.274955383208
"donor13431","No",649.68544063261
"donor15980","No",651.048548684029
"donor960","Yes",649.268413629475
"donor21919","Yes",650.18962253436
"donor1372","Yes",651.055321290247
"donor2140","No",649.227341181038
"donor6647","No",650.80271921081
"donor14925","Yes",649.416268349925
"donor7015","No",650.039368652401
"donor19297","Yes",651.920938894636
"donor21023","No",650.292505692374
"donor3423","No",649.724532651211
"donor13928","Yes",652.976516394586
"donor11860","No",649.522395366762
"donor5132","No",650.236649428438
"donor2274","Yes",651.15226936205
"donor8132","Yes",648.561530088139
"donor8193","No",648.394425492738
"donor13882","Yes",648.779386997963
"donor114889-69","No",650.892027007176
"donor6741","Yes",649.558037822575
"donor7449","No",650.532519513512
"donor12536","No",649.241296495573
"donor9498","Yes",650.980842071719
"donor1370","No",650.405698593921
"donor7655","Yes",650.475332735455
"donor2847","No",651.730562997811
"donor3642","No",650.591145958585
"donor8431","Yes",649.795187864123
"donor4721","No",649.468314995561
"donor7004","No",650.218226610662
"donor18173","Yes",650.555341763336
"donor18430","Yes",648.108685993817
"donor15029","No",649.248703737262
"donor3480","No",649.824520733279
"donor16427","Yes",649.542012168466
"donor21933","No",648.608554149513
"donor9026","Yes",648.890103078063
"donor9481","No",649.328736946744
"donor12730","Yes",650.706260592582
"donor5233","No",648.005837362575
"donor13382","No",649.587422254615
"donor202","Yes",649.451923643728
"donor13700","No",649.974552914368
"donor18834","Yes",649.812195671496
"donor20487","Yes",650.477236173629
"donor17490","Yes",649.814468536998
"donor22789","Yes",650.813673796377
"donor2165","Yes",649.531908177454
"donor18608","No",651.752428388271
"donor16032","Yes",650.357959747068
"donor347","Yes",650.401634956724
"donor7696","No",649.692726110059
"donor13279","Yes",651.4427069921
"donor77106-2","No",650.860121036614
"donor4305","Yes",650.49120721075
"donor14693","Yes",649.893152668513
"donor13911","Yes",648.91869228169
"donor20733","No",652.397904811206
"donor7341","Yes",649.599935006935
"donor1598","No",650.619421027668
"donor11167","Yes",650.804389737864
"donor4324","No",649.359190685928
"donor4610","No",648.675507470707
"donor22824","No",651.283867817618
"donor1581","No",648.663520759389
"donor1348","Yes",649.269984425063
"donor13723","No",650.660987374633
"donor15616","No",650.120550365412
"donor13999","No",649.934253972046
"donor14025","Yes",651.822613052825
"donor18590","Yes",648.893609237344
"donor6527","No",650.114718889078
"donor87806-18","Yes",651.303840001016
"donor6232","Yes",649.666559653452
"donor19382","No",650.214814956997
"donor10398","Yes",648.089907403455
"donor4218","No",649.29856288816
"donor63438-92","No",650.165241931643
"donor14664","No",651.19060872036
"donor3465","No",652.157789312666
"donor7040","No",649.215792558211
"donor72181-91","Yes",649.562309026541
"donor20795","Yes",650.314417275971
"donor11475","No",649.927423404499
"donor6767","No",649.732364064399
"donor9069","Yes",649.199271340903
"donor3798","No",650.178110586961
"donor17919","No",650.689656900231
"donor2426","No",651.24566396418
"donor4576","Yes",650.308788225881
"donor8306","No",649.549069803105
"donor2006","Yes",648.595445467786
"donor10206","Yes",650.260742396468
"donor12747","Yes",650.364807809713
"donor15036","Yes",651.150595523246
"donor116134-68","Yes",649.204408704543
"donor19995","Yes",650.022183784047
"donor15591","Yes",650.807923728616
"donor13907","Yes",649.82213503081
"donor13950","Yes",649.811561067901
"donor9928","Yes",651.123440381938
"donor5244","Yes",650.43441977225
"donor10468","No",649.009877487519
"donor19717","Yes",651.026449484188
"donor9823","No",651.488148651496
"donor2930","No",647.776826657855
"donor11956","No",648.740418600367
"donor18592","No",651.230964923148
"donor4925","Yes",651.28227856575
"donor18215","Yes",649.945378373164
"donor18768","Yes",651.222794471057
"donor21939","Yes",650.433211077832
"donor16706","No",648.984228456315
"donor21128","Yes",649.286851445968
"donor4374","No",649.115983821149
"donor8821","Yes",649.575433488066
"donor470","Yes",649.9327624863
"donor3831","No",649.722756396043
"donor15503","No",650.687447078542
"donor10196","Yes",651.617349352268
"donor17985","Yes",651.152283978624
"donor559","No",649.288879224046
"donor15355","No",648.94573676752
"donor5268","No",648.313917572372
"donor12800","Yes",649.454679262489
"donor21102","No",647.685396798066
"donor10788","No",649.599289324839
"donor20537","Yes",649.529025703608
"donor20122","No",650.06597436227
"donor7330","Yes",648.405714821399
"donor44873-42","No",651.030943314445
"donor6342","Yes",650.893521416496
"donor22249","No",649.872657061098
"donor16567","No",648.451221582108
"donor15723","No",650.181163668295
"donor5052","Yes",650.739261272991
"donor9999","No",649.860723464346
"donor6334","No",650.407613070046
"donor9691","Yes",649.277071406641
"donor7322","No",650.231514894987
"donor22424","No",648.49578482216
"donor8026","Yes",648.763195870586
"donor21879","No",649.054693036241
"donor17586","No",649.880808561828
"donor23221","Yes",650.074535378794
"donor13753","Yes",650.661909946444
"donor18145","Yes",650.692405408795
"donor4303","No",649.216421610991
"donor20388","No",648.372896626474
"donor199","No",648.371819656481
"donor16476","Yes",650.052434081153
"donor12233","No",650.241888740943
"donor19393","Yes",650.369529177868
"donor4144","Yes",649.111977823803
"donor23236","No",649.26314568023
"donor1916","No",651.098940509571
"donor4354","Yes",650.114687837029
"donor10899","Yes",650.30133208359
"donor20465","No",650.058350746145
"donor9880","Yes",650.092642142283
"donor21877","No",649.168699097718
"donor12260","Yes",648.613461041128
"donor16490","No",649.102371580662
"donor12713","Yes",651.256414107859
"donor6231","No",649.009251181971
"donor19595","Yes",651.474840713012
"donor12799","No",648.870496145847
"donor7659","No",651.013785700637
"donor5566","Yes",649.614389416414
"donor21201","Yes",650.825821080129
"donor19090","No",649.436343701635
"donor15390","Yes",648.810867644016
"donor4736","Yes",648.697537384059
"donor17432","Yes",651.122490450559
"donor23237","Yes",648.998858858624
"donor19808","Yes",650.629695472003
"donor9901","Yes",649.209161414565
"donor2469","No",649.613690432403
"donor6833","No",651.547134986141
"donor21464","No",649.174427975621
"donor16786","Yes",650.844766569536
"donor1868","Yes",651.51157778294
"donor13407","Yes",649.931936439508
"donor4347","No",648.357162270657
"donor16379","No",650.076916716064
"donor19809","No",650.691463576275
"donor7873","Yes",650.862940493033
"donor18153","No",649.910949330112
"donor10624","No",649.991783766227
"donor13313","Yes",648.721679121533
"donor14079","No",650.608511831896
"donor3377","No",648.597646689075
"donor21707","Yes",650.875621566382
"donor19493","No",649.839401065585
"donor16550","Yes",650.667848638422
"donor15379","Yes",649.305913471844
"donor17354","No",649.649155251609
"donor9029","No",650.991513350389
"donor7639","No",650.33196387327
"donor7959","Yes",650.493312863176
"donor1179","No",651.831308619083
"donor14962","Yes",650.514948018593
"donor21514","Yes",651.249381795417
"donor2251","Yes",651.591616469014
"donor4783","Yes",650.495642018068
"donor12116","No",649.630092828784
"donor19130","No",650.663771789585
"donor16413","No",648.902646178386
"donor13427","No",648.914695655465
"donor7963","No",649.156573380859
"donor7248","No",651.084110773085
"donor20114","No",650.668681446354
"donor15992","Yes",652.069148967936
